測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
23211050,2017/01/01,01,,0.001,0.007,0.008,,0.014,,,,0.015,7,,NNW,0.5,0.9,90.0
23211050,2017/01/01,02,,0.001,0.007,0.008,,0.009,0.06,1.96,2.02,0.014,12,,N,0.5,0,92.0
23211050,2017/01/01,03,,0.001,0.005,0.006,,0.010,0.04,1.94,1.98,0.011,10,,NNE,0.8,0,94.0
23211050,2017/01/01,04,,0.002,0.006,0.008,,0.008,0.03,1.94,1.97,0.010,4,,NNE,1.4,0,95.0
23211050,2017/01/01,05,,0.001,0.005,0.006,,0.015,0.03,1.93,1.96,0.010,8,,NNW,0.5,-0.1,92.0
23211050,2017/01/01,06,,0.001,0.004,0.005,,0.012,0.03,1.94,1.97,0.009,7,,N,0.8,-0.7,93.0
23211050,2017/01/01,07,,0.001,0.004,0.005,,0.010,0.01,1.93,1.94,0.011,7,,NNE,1.6,-0.4,96.0
23211050,2017/01/01,08,,0.002,0.005,0.007,,0.012,0.03,1.93,1.96,0.010,3,,NNE,1.2,2.1,90.0
23211050,2017/01/01,09,,0.001,0.002,0.003,,0.018,0.02,1.93,1.95,0.008,-1,,NE,0.9,5.7,72.0
23211050,2017/01/01,10,,0.001,0.002,0.003,,0.022,0.01,1.92,1.93,0.008,2,,NNW,1.3,9.8,67.0
23211050,2017/01/01,11,,0.001,0.003,0.004,,0.037,0,1.92,1.92,0.006,-1,,WNW,3.3,12.0,56.0
23211050,2017/01/01,12,,0.002,0.004,0.006,,0.036,0.02,1.93,1.95,0.009,7,,WSW,2.4,11.6,54.0
23211050,2017/01/01,13,,0.002,0.004,0.006,,0.038,0.01,1.92,1.93,0.011,4,,W,4.1,12.6,47.0
23211050,2017/01/01,14,,0.001,0.003,0.004,,0.043,0.01,1.91,1.92,0.009,3,,NW,4.5,13.3,45.0
23211050,2017/01/01,15,,0.001,0.003,0.004,,0.043,0.01,1.92,1.93,0.011,1,,NW,2.2,12.8,47.0
23211050,2017/01/01,16,,0.001,0.003,0.004,,0.044,0,1.92,1.92,0.010,8,,NW,3.9,12.3,39.0
23211050,2017/01/01,17,,0,0.002,0.002,,0.045,0,1.91,1.91,0.013,11,,NW,2.2,9.9,44.0
23211050,2017/01/01,18,,0.001,0.004,0.005,,0.043,0.01,1.92,1.93,0.009,6,,NNW,2.2,8.4,52.0
23211050,2017/01/01,19,,0.001,0.004,0.005,,0.036,0.02,1.92,1.94,0.008,2,,NNW,2.1,5.9,65.0
23211050,2017/01/01,20,,0.001,0.004,0.005,,0.033,0.01,1.91,1.92,0.010,5,,NNW,2.0,4.8,70.0
