測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
23212030,2017/01/01,01,0,0,0.009,0.009,,0.011,,,,0.013,17,,,,3.5,82.7
23212030,2017/01/01,02,0,0,0.011,0.011,,0.007,0.12,2.05,2.17,0.028,23,,,,3.3,82.2
23212030,2017/01/01,03,0,0,0.011,0.011,,0.006,0.12,2.05,2.17,0.042,30,,,,2.6,87.1
23212030,2017/01/01,04,0,0,0.008,0.008,,0.005,0.09,2.05,2.14,0.034,24,,,,1.3,90.2
23212030,2017/01/01,05,0,0,0.006,0.006,,0.005,0.08,2.05,2.13,0.025,20,,,,2.3,84.8
23212030,2017/01/01,06,0,0,0.005,0.005,,0.007,0.06,2.04,2.10,0.012,22,,,,1.8,87.9
23212030,2017/01/01,07,0,0,0.005,0.005,,0.006,0.05,2.04,2.09,0.017,14,,,,1.4,87.9
23212030,2017/01/01,08,0,0.001,0.004,0.005,,0.008,0.03,2.02,2.05,0.012,15,,,,2.9,83.4
23212030,2017/01/01,09,0,0.001,0.004,0.005,,0.014,0.03,2.01,2.04,0.014,14,,,,5.7,78.8
23212030,2017/01/01,10,0,0.001,0.004,0.005,,0.021,0.02,2.00,2.02,0.018,13,,,,8.4,72.3
23212030,2017/01/01,11,0,0.001,0.005,0.006,,0.026,0.03,1.99,2.02,0.010,11,,,,9.9,68.8
23212030,2017/01/01,12,0.001,0.001,0.004,0.005,,0.032,0.02,1.98,2.00,0.013,17,,,,11.1,58.1
23212030,2017/01/01,13,0.001,0,0.002,0.002,,0.037,0,1.97,1.97,0.010,7,,,,12.2,53.6
23212030,2017/01/01,14,0.001,0,0.002,0.002,,0.040,0,1.94,1.94,0.007,0,,,,12.2,54.1
23212030,2017/01/01,15,0.001,0,0.002,0.002,,0.040,0,1.93,1.93,0.014,10,,,,12.2,50.4
23212030,2017/01/01,16,0.001,0,0.002,0.002,,0.040,0,1.93,1.93,0.002,3,,,,11.7,53.0
23212030,2017/01/01,17,0.001,0,0.002,0.002,,0.039,0,1.94,1.94,0.007,13,,,,9.8,59.2
23212030,2017/01/01,18,0.001,0,0.003,0.003,,0.035,0,1.96,1.96,0.012,7,,,,8.6,64.2
23212030,2017/01/01,19,0.001,0,0.005,0.005,,0.031,0.02,1.97,1.99,0.022,18,,,,7.6,67.1
23212030,2017/01/01,20,0,0,0.007,0.007,,0.029,0.05,2.00,2.05,0.017,10,,,,7.1,68.9
23212030,2017/01/01,21,0,0,0.007,0.007,,0.027,0.06,2.00,2.06,0.029,20,,,,6.8,70.9
23212030,2017/01/01,22,0,0,0.009,0.009,,0.022,0.09,2.01,2.10,0.031,16,,,,5.4,74.9
23212030,2017/01/01,23,0,0,0.011,0.011,,0.018,0.10,2.02,2.12,0.020,13,,,,4.4,77.9
23212030,2017/01/01,24,0,0,0.013,0.013,,0.011,0.12,2.07,2.19,0.029,16,,,,3.6,78.3
23212030,2017/01/02,01,,,,,,,,,,0.008,13,,,,2.4,79.1
23212030,2017/01/02,02,0.001,0.001,0.010,0.011,,0.011,0.06,2.03,2.09,0.017,10,,,,2.2,79.2
23212030,2017/01/02,03,0,0,0.006,0.006,,0.014,0.03,2.03,2.06,0.020,12,,,,1.9,78.5
23212030,2017/01/02,04,0,0.001,0.008,0.009,,0.009,0.03,2.11,2.14,0.008,8,,,,1.4,82.1
23212030,2017/01/02,05,0,0.001,0.007,0.008,,0.008,0.04,2.06,2.10,0.008,11,,,,1.5,80.8
23212030,2017/01/02,06,0,0.001,0.008,0.009,,0.009,0.01,2.03,2.04,0.014,13,,,,1.1,85.7
23212030,2017/01/02,07,0,0.001,0.009,0.010,,0.005,0.03,2.06,2.09,0.015,9,,,,1.2,82.9
23212030,2017/01/02,08,0,0.001,0.008,0.009,,0.010,0.02,2.02,2.04,0.002,10,,,,1.7,82.0
23212030,2017/01/02,09,0,0.002,0.005,0.007,,0.015,0.02,1.99,2.01,0.012,9,,,,4.5,76.4
23212030,2017/01/02,10,0,0.003,0.006,0.009,,0.018,0.03,2.00,2.03,0.007,13,,,,7.1,66.3
23212030,2017/01/02,11,0,0.001,0.004,0.005,,0.026,0.01,1.97,1.98,0.017,9,,,,10.0,59.1
23212030,2017/01/02,12,0.001,0.001,0.005,0.006,,0.034,0,1.97,1.97,0.014,8,,,,11.0,58.9
23212030,2017/01/02,13,0.001,0.001,0.004,0.005,,0.037,0.01,1.97,1.98,0.016,23,,,,12.3,53.0
23212030,2017/01/02,14,0.002,0.002,0.007,0.009,,0.037,0.03,1.95,1.98,0.008,11,,,,12.6,49.8
23212030,2017/01/02,15,0.003,0.001,0.008,0.009,,0.037,0.01,1.95,1.96,0.008,13,,,,12.9,49.2
23212030,2017/01/02,16,0.001,0,0.004,0.004,,0.039,0.01,1.93,1.94,0.012,10,,,,12.3,49.7
23212030,2017/01/02,17,0.001,0,0.006,0.006,,0.035,0.02,1.93,1.95,0.013,10,,,,10.9,54.4
23212030,2017/01/02,18,0.001,0.001,0.013,0.014,,0.025,0.17,1.96,2.13,0.019,22,,,,9.1,63.4
23212030,2017/01/02,19,0.001,0.001,0.017,0.018,,0.020,0.40,1.99,2.39,0.027,19,,,,8.6,65.4
23212030,2017/01/02,20,0.001,0,0.014,0.014,,0.019,0.13,2.02,2.15,0.029,23,,,,8.7,69.8
23212030,2017/01/02,21,0.001,0.001,0.017,0.018,,0.014,0.14,2.06,2.20,0.024,23,,,,7.7,77.8
23212030,2017/01/02,22,0.001,0.001,0.020,0.021,,0.007,0.14,2.17,2.31,0.031,22,,,,7.4,75.7
23212030,2017/01/02,23,0,0.001,0.020,0.021,,0.004,0.19,2.10,2.29,0.036,24,,,,6.0,80.6
23212030,2017/01/02,24,0,0.004,0.022,0.026,,0,0.24,2.24,2.48,0.027,18,,,,4.8,85.0
23212030,2017/01/03,01,0,0.003,0.018,0.021,,0.003,,,,0.023,22,,,,6.4,81.1
23212030,2017/01/03,02,0,0.001,0.018,0.019,,0.005,0.20,2.12,2.32,0.038,24,,,,6.2,83.8
23212030,2017/01/03,03,0,0.001,0.020,0.021,,0.004,0.19,2.16,2.35,0.036,26,,,,7.3,84.6
23212030,2017/01/03,04,0,0.001,0.016,0.017,,0.006,0.18,2.16,2.34,0.043,24,,,,7.3,87.2
23212030,2017/01/03,05,0,0.001,0.012,0.013,,0.010,0.13,2.10,2.23,0.033,24,,,,7.1,86.1
23212030,2017/01/03,06,0,0.001,0.012,0.013,,0.008,0.11,2.09,2.20,0.050,23,,,,5.4,89.9
23212030,2017/01/03,07,0,0.002,0.014,0.016,,0.003,0.14,2.11,2.25,0.040,27,,,,6.6,87.2
23212030,2017/01/03,08,0,0.001,0.013,0.014,,0.006,0.17,2.10,2.27,0.046,28,,,,6.8,91.5
23212030,2017/01/03,09,0,0.002,0.011,0.013,,0.008,0.20,2.09,2.29,0.030,16,,,,8.4,88.2
23212030,2017/01/03,10,0,0.001,0.008,0.009,,0.020,0.05,2.03,2.08,0.028,17,,,,9.3,82.0
23212030,2017/01/03,11,0,0.001,0.008,0.009,,0.027,0.06,2.03,2.09,0.014,11,,,,10.1,72.9
23212030,2017/01/03,12,0.001,0.001,0.005,0.006,,0.035,0.02,1.99,2.01,0.010,13,,,,10.7,70.0
23212030,2017/01/03,13,0.001,0.001,0.004,0.005,,0.039,0.01,1.99,2.00,0.007,16,,,,12.2,60.2
23212030,2017/01/03,14,0.001,0,0.003,0.003,,0.042,0,1.99,1.99,0.013,16,,,,11.7,56.8
23212030,2017/01/03,15,0.001,0.001,0.003,0.004,,0.043,0,1.99,1.99,0.018,17,,,,12.0,53.8
23212030,2017/01/03,16,0.001,0,0.003,0.003,,0.041,0,2.00,2.00,0.018,17,,,,11.6,48.0
23212030,2017/01/03,17,0.001,0,0.004,0.004,,0.041,0.01,1.99,2.00,0.016,19,,,,9.8,53.4
23212030,2017/01/03,18,0.001,0.001,0.006,0.007,,0.037,0.02,2.01,2.03,0.017,16,,,,9.0,56.9
23212030,2017/01/03,19,0.001,0,0.007,0.007,,0.034,0.03,2.03,2.06,0.021,15,,,,8.1,63.0
23212030,2017/01/03,20,0.001,0,0.008,0.008,,0.031,0.04,2.04,2.08,0.026,23,,,,7.5,65.3
23212030,2017/01/03,21,0.001,0,0.010,0.010,,0.029,0.06,2.05,2.11,0.020,25,,,,7.1,64.1
23212030,2017/01/03,22,0.001,0,0.010,0.010,,0.028,0.05,2.04,2.09,0.028,20,,,,5.9,69.6
23212030,2017/01/03,23,0.001,0.001,0.014,0.015,,0.022,0.10,2.07,2.17,0.023,19,,,,4.7,75.5
23212030,2017/01/03,24,0.001,0.001,0.015,0.016,,0.017,0.08,2.10,2.18,0.027,17,,,,3.9,77.8
23212030,2017/01/04,01,0,0.001,0.015,0.016,,0.012,,,,0.032,26,,,,3.2,77.1
23212030,2017/01/04,02,0,0.001,0.012,0.013,,0.014,0.09,2.10,2.19,0.022,22,,,,2.6,76.1
23212030,2017/01/04,03,0,0,0.007,0.007,,0.017,0.02,2.06,2.08,0.016,19,,,,2.3,75.6
