測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
45202510,2017/01/01,01,0,,,,0.3,,0.19,2.36,2.55,0,,,,,,
45202510,2017/01/01,02,0,,,,0.2,,0.14,2.13,2.27,0,,,,,,
45202510,2017/01/01,03,0,,,,0.2,,0.11,2.23,2.34,0.010,,,,,,
45202510,2017/01/01,04,0,,,,0.2,,0.13,2.30,2.43,0.012,,,,,,
45202510,2017/01/01,05,0,,,,0.2,,0.15,2.47,2.62,0.006,,,,,,
45202510,2017/01/01,06,0,,,,0.2,,0.14,2.21,2.35,0.006,,,,,,
45202510,2017/01/01,07,0,,,,0.3,,0.16,2.34,2.50,0,,,,,,
45202510,2017/01/01,08,0,,,,0.3,,0.17,2.31,2.48,0.006,,,,,,
45202510,2017/01/01,09,0,,,,0.3,,0.18,2.25,2.43,0.004,,,,,,
45202510,2017/01/01,10,0,,,,0.3,,0.15,2.16,2.31,0,,,,,,
45202510,2017/01/01,11,0,,,,0.3,,0.16,2.17,2.33,0.005,,,,,,
45202510,2017/01/01,12,0,,,,0.3,,0.16,2.15,2.31,0,,,,,,
45202510,2017/01/01,13,0,,,,0.3,,0.15,2.13,2.28,0,,,,,,
45202510,2017/01/01,14,0,,,,0.2,,0.14,2.10,2.24,0.003,,,,,,
45202510,2017/01/01,15,0,,,,0.2,,0.14,2.08,2.22,0,,,,,,
45202510,2017/01/01,16,0,,,,0.2,,0.13,2.06,2.19,0,,,,,,
45202510,2017/01/01,17,0,,,,0.2,,0.10,2.01,2.11,0.007,,,,,,
45202510,2017/01/01,18,0,,,,0.2,,0.09,1.98,2.07,0.001,,,,,,
45202510,2017/01/01,19,0,,,,0.3,,0.11,2.02,2.13,0.001,,,,,,
45202510,2017/01/01,20,0,,,,0.3,,0.15,2.04,2.19,0.005,,,,,,
45202510,2017/01/01,21,0,,,,0.2,,0.11,2.02,2.13,0,,,,,,
45202510,2017/01/01,22,0,,,,0.3,,0.13,2.04,2.17,0.010,,,,,,
45202510,2017/01/01,23,0,,,,0.3,,0.16,2.12,2.28,0,,,,,,
45202510,2017/01/01,24,,,,,,,,,,,,,,,,
