測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
43532010,2017/01/01,01,,0,0.001,0.001,,,,,,0.011,21,,,,,
43532010,2017/01/01,02,,0,0.001,0.001,,,,,,0.013,14,,,,,
43532010,2017/01/01,03,,0,0.002,0.002,,,,,,0.013,9,,,,,
43532010,2017/01/01,04,,0,0.002,0.002,,,,,,0.008,13,,,,,
43532010,2017/01/01,05,,0,0.001,0.001,,,,,,0.012,6,,,,,
43532010,2017/01/01,06,,0,0.001,0.001,,,,,,0.014,5,,,,,
43532010,2017/01/01,07,,0,0.001,0.001,,,,,,0.010,2,,,,,
43532010,2017/01/01,08,,0,0.002,0.002,,,,,,0.012,5,,,,,
43532010,2017/01/01,09,,0,0.001,0.001,,,,,,0.011,-15,,,,,
43532010,2017/01/01,10,,0,0.001,0.001,,,,,,0.014,-25,,,,,
43532010,2017/01/01,11,,0,0.002,0.002,,,,,,0.015,-24,,,,,
43532010,2017/01/01,12,,0,0.003,0.003,,,,,,0.013,-5,,,,,
43532010,2017/01/01,13,,0.001,0.003,0.004,,,,,,0.017,25,,,,,
43532010,2017/01/01,14,,0.001,0.005,0.006,,,,,,0.018,25,,,,,
43532010,2017/01/01,15,,0.001,0.005,0.006,,,,,,0.018,31,,,,,
43532010,2017/01/01,16,,0.001,0.004,0.005,,,,,,0.017,31,,,,,
43532010,2017/01/01,17,,0,0.002,0.002,,,,,,0.020,37,,,,,
43532010,2017/01/01,18,,0,0.003,0.003,,,,,,0.021,48,,,,,
43532010,2017/01/01,19,,0,0.004,0.004,,,,,,0.019,42,,,,,
43532010,2017/01/01,20,,0,0.003,0.003,,,,,,0.019,41,,,,,
43532010,2017/01/01,21,,0,0.001,0.001,,,,,,0.014,29,,,,,
43532010,2017/01/01,22,,0,0.001,0.001,,,,,,0.016,19,,,,,
43532010,2017/01/01,23,,0,0.001,0.001,,,,,,0.015,12,,,,,
43532010,2017/01/01,24,,0,0.001,0.001,,,,,,0.013,8,,,,,
43532010,2017/01/02,01,,0,0.001,0.001,,,,,,0.012,-5,,,,,
43532010,2017/01/02,02,,0,0.001,0.001,,,,,,0.013,-6,,,,,
43532010,2017/01/02,03,,0,0.001,0.001,,,,,,0.015,-9,,,,,
43532010,2017/01/02,04,,0,0.001,0.001,,,,,,0.013,-12,,,,,
43532010,2017/01/02,05,,0,0,0,,,,,,0.014,-6,,,,,
43532010,2017/01/02,06,,0,0.001,0.001,,,,,,0.015,7,,,,,
43532010,2017/01/02,07,,0,0.001,0.001,,,,,,0.015,8,,,,,
43532010,2017/01/02,08,,0,0.001,0.001,,,,,,0.018,13,,,,,
