測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
43214010,2017/01/01,01,,,,,,0.013,,,,,10,,CALM,0.3,,
43214010,2017/01/01,02,,,,,,0.010,,,,,14,,CALM,0.3,,
43214010,2017/01/01,03,,,,,,0.009,,,,,14,,CALM,0.1,,
43214010,2017/01/01,04,,,,,,0.008,,,,,15,,CALM,0.2,,
43214010,2017/01/01,05,,,,,,0.006,,,,,15,,CALM,0.2,,
43214010,2017/01/01,06,,,,,,0.005,,,,,21,,CALM,0.3,,
43214010,2017/01/01,07,,,,,,0.004,,,,,14,,CALM,0.4,,
43214010,2017/01/01,08,,,,,,0.005,,,,,18,,CALM,0.4,,
43214010,2017/01/01,09,,,,,,0.008,,,,,24,,CALM,0,,
43214010,2017/01/01,10,,,,,,0.016,,,,,9,,CALM,0.3,,
43214010,2017/01/01,11,,,,,,0.030,,,,,5,,CALM,0.4,,
43214010,2017/01/01,12,,,,,,0.037,,,,,10,,SW,0.9,,
43214010,2017/01/01,13,,,,,,0.041,,,,,14,,SSW,1.8,,
43214010,2017/01/01,14,,,,,,0.044,,,,,12,,SW,1.3,,
43214010,2017/01/01,15,,,,,,0.045,,,,,13,,SW,1.2,,
43214010,2017/01/01,16,,,,,,0.044,,,,,10,,SW,1.9,,
43214010,2017/01/01,17,,,,,,0.044,,,,,21,,WSW,2.0,,
43214010,2017/01/01,18,,,,,,0.042,,,,,23,,WNW,1.1,,
43214010,2017/01/01,19,,,,,,0.023,,,,,14,,E,1.1,,
43214010,2017/01/01,20,,,,,,0.019,,,,,12,,CALM,0.2,,
43214010,2017/01/01,21,,,,,,0.015,,,,,11,,CALM,0.2,,
43214010,2017/01/01,22,,,,,,0.012,,,,,11,,CALM,0.2,,
43214010,2017/01/01,23,,,,,,0.011,,,,,10,,CALM,0.1,,
43214010,2017/01/01,24,,,,,,0.007,,,,,11,,CALM,0.1,,
43214010,2017/01/02,01,,,,,,0.007,,,,,12,,CALM,0.1,,
43214010,2017/01/02,02,,,,,,0.007,,,,,11,,CALM,0.1,,
43214010,2017/01/02,03,,,,,,0.007,,,,,9,,CALM,0.4,,
