測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
43215040,2017/01/01,01,0,0,0.002,0.002,,,,,,0.010,,,E,2.2,,
43215040,2017/01/01,02,0,0,0.002,0.002,,,,,,0.009,,,E,3.5,,
43215040,2017/01/01,03,0,0,0.001,0.001,,,,,,0.010,,,E,3.4,,
43215040,2017/01/01,04,0,0,0.001,0.001,,,,,,0.012,,,E,3.5,,
43215040,2017/01/01,05,0,0,0.001,0.001,,,,,,0.011,,,E,3.5,,
43215040,2017/01/01,06,0,0,0.001,0.001,,,,,,0.013,,,E,3.0,,
43215040,2017/01/01,07,0,0,0.001,0.001,,,,,,0.012,,,E,3.1,,
43215040,2017/01/01,08,0,0,0.001,0.001,,,,,,0.012,,,E,2.8,,
43215040,2017/01/01,09,0,0,0.001,0.001,,,,,,0.014,,,E,2.8,,
43215040,2017/01/01,10,0,0,0.001,0.001,,,,,,0.011,,,ESE,1.6,,
43215040,2017/01/01,11,0.003,0.001,0.006,0.007,,,,,,0.018,,,SE,1.2,,
43215040,2017/01/01,12,0.004,0.001,0.006,0.007,,,,,,0.016,,,SE,1.9,,
43215040,2017/01/01,13,0.004,0.001,0.005,0.006,,,,,,0.019,,,SW,3.6,,
43215040,2017/01/01,14,0.004,0.001,0.005,0.006,,,,,,0.022,,,SSW,1.6,,
43215040,2017/01/01,15,0.003,0,0.005,0.005,,,,,,0.022,,,SE,2.2,,
43215040,2017/01/01,16,0.002,0,0.004,0.004,,,,,,0.024,,,SSE,1.8,,
43215040,2017/01/01,17,0.002,0,0.004,0.004,,,,,,0.020,,,ESE,1.5,,
43215040,2017/01/01,18,0.001,0,0.005,0.005,,,,,,0.019,,,E,2.6,,
43215040,2017/01/01,19,0.001,0,0.004,0.004,,,,,,0.019,,,E,2.2,,
43215040,2017/01/01,20,0,0,0.002,0.002,,,,,,0.016,,,E,3.7,,
43215040,2017/01/01,21,0,0,0.002,0.002,,,,,,0.018,,,E,5.3,,
43215040,2017/01/01,22,0,0,0.001,0.001,,,,,,0.019,,,E,4.4,,
43215040,2017/01/01,23,0,0,0.001,0.001,,,,,,0.016,,,E,4.2,,
43215040,2017/01/01,24,0,0,0.001,0.001,,,,,,0.017,,,E,4.6,,
43215040,2017/01/02,01,0,0,0.001,0.001,,,,,,0.016,,,E,5.0,,
43215040,2017/01/02,02,0,0,0.001,0.001,,,,,,0.016,,,E,3.9,,
43215040,2017/01/02,03,0,0,0.001,0.001,,,,,,0.013,,,E,4.3,,
43215040,2017/01/02,04,0,0,0.001,0.001,,,,,,0.014,,,E,3.4,,
43215040,2017/01/02,05,0,0,0.001,0.001,,,,,,0.017,,,E,3.5,,
43215040,2017/01/02,06,0,0,0.001,0.001,,,,,,0.017,,,E,3.4,,
43215040,2017/01/02,07,0,0,0.001,0.001,,,,,,0.020,,,E,4.0,,
43215040,2017/01/02,08,0,0,0.001,0.001,,,,,,0.018,,,E,3.8,,
43215040,2017/01/02,09,0,0,0.001,0.001,,,,,,0.016,,,E,2.6,,
43215040,2017/01/02,10,0,0,0.002,0.002,,,,,,0.019,,,E,4.0,,
43215040,2017/01/02,11,0.001,0,0.002,0.002,,,,,,0.020,,,ESE,1.3,,
43215040,2017/01/02,12,0.001,0,0.003,0.003,,,,,,0.022,,,ESE,0.6,,
43215040,2017/01/02,13,0.001,0,0.003,0.003,,,,,,0.020,,,WSW,2.1,,
43215040,2017/01/02,14,0.001,0,0.002,0.002,,,,,,0.020,,,SE,1.1,,
43215040,2017/01/02,15,0.001,0,0.001,0.001,,,,,,0.020,,,SSE,0.8,,
43215040,2017/01/02,16,0,0,0.002,0.002,,,,,,0.017,,,ENE,0.7,,
43215040,2017/01/02,17,0,0,0.003,0.003,,,,,,0.019,,,ESE,1.0,,
43215040,2017/01/02,18,0,0,0.003,0.003,,,,,,0.021,,,ESE,1.3,,
43215040,2017/01/02,19,0,0,0.003,0.003,,,,,,0.021,,,E,1.6,,
43215040,2017/01/02,20,0,0,0.002,0.002,,,,,,0.021,,,E,2.0,,
43215040,2017/01/02,21,0,0,0.002,0.002,,,,,,0.021,,,E,2.2,,
43215040,2017/01/02,22,0,0,0.002,0.002,,,,,,0.022,,,E,2.8,,
43215040,2017/01/02,23,0,0,0.002,0.002,,,,,,0.017,,,E,3.5,,
43215040,2017/01/02,24,0,0,0.002,0.002,,,,,,0.016,,,E,3.5,,
43215040,2017/01/03,01,0,0,0.002,0.002,,,,,,0.017,,,E,3.9,,
43215040,2017/01/03,02,0,0,0.002,0.002,,,,,,0.019,,,E,3.4,,
43215040,2017/01/03,03,0,0,0.001,0.001,,,,,,0.016,,,E,4.2,,
43215040,2017/01/03,04,0,0,0.001,0.001,,,,,,0.018,,,E,4.4,,
43215040,2017/01/03,05,0,0,0.001,0.001,,,,,,0.018,,,E,3.6,,
43215040,2017/01/03,06,0,0,0.001,0.001,,,,,,0.016,,,E,2.7,,
43215040,2017/01/03,07,0,0,0.001,0.001,,,,,,0.019,,,E,3.2,,
43215040,2017/01/03,08,0,0,0.001,0.001,,,,,,0.017,,,E,3.2,,
43215040,2017/01/03,09,0,0,0.001,0.001,,,,,,0.020,,,E,2.7,,
43215040,2017/01/03,10,0,0,0.001,0.001,,,,,,0.018,,,S,1.4,,
43215040,2017/01/03,11,0.001,0,0.003,0.003,,,,,,0.026,,,SE,1.6,,
43215040,2017/01/03,12,0.002,0,0.002,0.002,,,,,,0.024,,,SW,2.1,,
43215040,2017/01/03,13,0.001,0,0.002,0.002,,,,,,0.025,,,W,3.1,,
43215040,2017/01/03,14,0.002,0,0.004,0.004,,,,,,0.035,,,W,3.2,,
43215040,2017/01/03,15,0.002,0,0.004,0.004,,,,,,0.044,,,WSW,3.3,,
43215040,2017/01/03,16,0.001,0,0.004,0.004,,,,,,0.047,,,WSW,2.5,,
43215040,2017/01/03,17,0.001,0,0.004,0.004,,,,,,0.042,,,ESE,1.6,,
43215040,2017/01/03,18,0.001,0,0.003,0.003,,,,,,0.036,,,E,2.6,,
43215040,2017/01/03,19,0,0,0.003,0.003,,,,,,0.039,,,E,2.8,,
43215040,2017/01/03,20,0,0,0.002,0.002,,,,,,0.035,,,E,3.7,,
43215040,2017/01/03,21,0,0,0.002,0.002,,,,,,0.034,,,E,3.6,,
43215040,2017/01/03,22,0,0,0.002,0.002,,,,,,0.035,,,E,4.0,,
43215040,2017/01/03,23,0,0,0.002,0.002,,,,,,0.034,,,E,4.1,,
43215040,2017/01/03,24,0,0,0.002,0.002,,,,,,0.032,,,E,4.7,,
43215040,2017/01/04,01,0,0,0.002,0.002,,,,,,0.029,,,E,4.5,,
43215040,2017/01/04,02,0,0,0.001,0.001,,,,,,0.030,,,E,4.6,,
43215040,2017/01/04,03,0,0,0.001,0.001,,,,,,0.031,,,E,3.9,,
43215040,2017/01/04,04,0,0,0.001,0.001,,,,,,0.030,,,E,4.1,,
43215040,2017/01/04,05,0,0,0.001,0.001,,,,,,0.030,,,E,3.8,,
43215040,2017/01/04,06,0,0,0.001,0.001,,,,,,0.030,,,E,4.2,,
43215040,2017/01/04,07,0,0,0.001,0.001,,,,,,0.027,,,E,3.9,,
43215040,2017/01/04,08,0,0,0.002,0.002,,,,,,0.030,,,E,3.6,,
43215040,2017/01/04,09,0,0.001,0.003,0.004,,,,,,0.028,,,E,3.2,,
43215040,2017/01/04,10,0,0.001,0.003,0.004,,,,,,0.026,,,ESE,2.3,,
43215040,2017/01/04,11,0.001,0.004,0.005,0.009,,,,,,0.023,,,SSE,0.8,,
43215040,2017/01/04,12,0.004,0.001,0.007,0.008,,,,,,0.021,,,SSE,1.9,,
43215040,2017/01/04,13,0.003,0.001,0.006,0.007,,,,,,0.026,,,SE,2.1,,
43215040,2017/01/04,14,0.002,0,0.004,0.004,,,,,,0.025,,,SE,2.0,,
43215040,2017/01/04,15,0.001,0.001,0.005,0.006,,,,,,0.026,,,SW,1.9,,
43215040,2017/01/04,16,0.002,0,0.004,0.004,,,,,,0.032,,,WSW,1.8,,
43215040,2017/01/04,17,0.001,0,0.004,0.004,,,,,,0.024,,,ESE,1.1,,
43215040,2017/01/04,18,0.001,0,0.004,0.004,,,,,,0.020,,,E,2.4,,
43215040,2017/01/04,19,0,0,0.003,0.003,,,,,,0.018,,,E,3.4,,
43215040,2017/01/04,20,0,0,0.002,0.002,,,,,,0.019,,,E,3.3,,
43215040,2017/01/04,21,0,0,0.002,0.002,,,,,,0.018,,,E,4.4,,
43215040,2017/01/04,22,0,0,0.002,0.002,,,,,,0.017,,,E,3.7,,
43215040,2017/01/04,23,0,0,0.002,0.002,,,,,,0.020,,,E,3.3,,
43215040,2017/01/04,24,0,0,0.002,0.002,,,,,,0.018,,,E,2.5,,
43215040,2017/01/05,01,0,0,0.002,0.002,,,,,,0.020,,,ESE,3.0,,
43215040,2017/01/05,02,0,0,0.002,0.002,,,,,,0.025,,,E,3.0,,
43215040,2017/01/05,03,0,0,0.002,0.002,,,,,,0.029,,,E,2.9,,
43215040,2017/01/05,04,0,0,0.002,0.002,,,,,,0.030,,,E,2.2,,
43215040,2017/01/05,05,0,0,0.002,0.002,,,,,,0.030,,,E,2.7,,
43215040,2017/01/05,06,0,0,0.002,0.002,,,,,,0.031,,,E,2.4,,
43215040,2017/01/05,07,0.001,0,0.002,0.002,,,,,,0.028,,,E,1.8,,
43215040,2017/01/05,08,0.001,0.001,0.004,0.005,,,,,,0.026,,,NE,0.6,,
43215040,2017/01/05,09,0.001,0,0.004,0.004,,,,,,0.023,,,ENE,0.7,,
43215040,2017/01/05,10,0.001,0.002,0.005,0.007,,,,,,0.018,,,ENE,0.9,,
43215040,2017/01/05,11,0.001,0.001,0.004,0.005,,,,,,0.022,,,E,1.3,,
43215040,2017/01/05,12,0.001,0,0.003,0.003,,,,,,0.024,,,E,1.1,,
43215040,2017/01/05,13,0.001,0.001,0.003,0.004,,,,,,0.019,,,E,1.6,,
43215040,2017/01/05,14,0.001,0,0.002,0.002,,,,,,0.017,,,E,1.4,,
43215040,2017/01/05,15,0.001,0.002,0.005,0.007,,,,,,0.018,,,ESE,1.7,,
43215040,2017/01/05,16,0.001,0,0.005,0.005,,,,,,0.024,,,ESE,1.4,,
43215040,2017/01/05,17,0.001,0.003,0.009,0.012,,,,,,0.027,,,ENE,0.7,,
43215040,2017/01/05,18,0.001,0,0.004,0.004,,,,,,0.024,,,ENE,2.1,,
43215040,2017/01/05,19,0.001,0,0.003,0.003,,,,,,0.016,,,E,2.5,,
43215040,2017/01/05,20,0.001,0,0.002,0.002,,,,,,0.016,,,E,2.5,,
43215040,2017/01/05,21,0.001,0,0.002,0.002,,,,,,0.016,,,E,3.6,,
43215040,2017/01/05,22,0.001,0,0.002,0.002,,,,,,0.016,,,E,3.4,,
43215040,2017/01/05,23,0.001,0,0.002,0.002,,,,,,0.016,,,E,3.0,,
43215040,2017/01/05,24,0.001,0,0.002,0.002,,,,,,0.012,,,E,2.3,,
43215040,2017/01/06,01,0,0,0.002,0.002,,,,,,0.012,,,E,2.6,,
43215040,2017/01/06,02,0,0,0.002,0.002,,,,,,0.010,,,E,1.7,,
43215040,2017/01/06,03,0.001,0,0.002,0.002,,,,,,0.007,,,E,2.4,,
43215040,2017/01/06,04,0.001,0,0.002,0.002,,,,,,0.009,,,E,2.8,,
43215040,2017/01/06,05,0.001,0,0.002,0.002,,,,,,0.010,,,E,2.2,,
43215040,2017/01/06,06,0.001,0,0.002,0.002,,,,,,0.008,,,E,3.5,,
43215040,2017/01/06,07,0.001,0,0.002,0.002,,,,,,0.005,,,E,3.4,,
43215040,2017/01/06,08,0.001,0,0.002,0.002,,,,,,0.011,,,ENE,1.3,,
43215040,2017/01/06,09,0.001,0.001,0.003,0.004,,,,,,0.006,,,E,2.6,,
43215040,2017/01/06,10,0.001,0.001,0.004,0.005,,,,,,0.008,,,E,2.4,,
43215040,2017/01/06,11,0.001,0.001,0.004,0.005,,,,,,0.008,,,E,2.6,,
43215040,2017/01/06,12,0.001,0.001,0.003,0.004,,,,,,0.010,,,E,2.0,,
43215040,2017/01/06,13,0.001,0.001,0.003,0.004,,,,,,0.011,,,E,1.8,,
43215040,2017/01/06,14,0.001,0,0.003,0.003,,,,,,0.013,,,E,2.1,,
43215040,2017/01/06,15,0.001,0.001,0.004,0.005,,,,,,0.012,,,SE,0.6,,
43215040,2017/01/06,16,0.001,0.001,0.003,0.004,,,,,,0.005,,,SE,2.0,,
43215040,2017/01/06,17,0.001,0,0.003,0.003,,,,,,0.014,,,E,1.7,,
43215040,2017/01/06,18,0,0,0.002,0.002,,,,,,0.010,,,E,2.2,,
43215040,2017/01/06,19,0,0,0.002,0.002,,,,,,0.010,,,E,3.5,,
43215040,2017/01/06,20,0,0,0.002,0.002,,,,,,0.011,,,E,3.0,,
43215040,2017/01/06,21,0,0,0.002,0.002,,,,,,0.011,,,E,2.5,,
43215040,2017/01/06,22,0,0,0.002,0.002,,,,,,0.015,,,E,3.4,,
43215040,2017/01/06,23,0,0,0.002,0.002,,,,,,0.013,,,E,3.1,,
43215040,2017/01/06,24,0,0,0.003,0.003,,,,,,0.014,,,E,2.9,,
43215040,2017/01/07,01,0,0,0.003,0.003,,,,,,0.015,,,E,2.8,,
43215040,2017/01/07,02,0,0,0.004,0.004,,,,,,0.016,,,E,2.7,,
43215040,2017/01/07,03,0,0,0.003,0.003,,,,,,0.012,,,E,3.4,,
43215040,2017/01/07,04,0,0,0.003,0.003,,,,,,0.016,,,E,3.4,,
43215040,2017/01/07,05,0,0,0.003,0.003,,,,,,0.016,,,E,3.9,,
43215040,2017/01/07,06,0,0,0.003,0.003,,,,,,0.015,,,E,3.1,,
43215040,2017/01/07,07,0,0,0.003,0.003,,,,,,0.013,,,E,4.1,,
43215040,2017/01/07,08,0.001,0,0.003,0.003,,,,,,0.014,,,E,3.6,,
43215040,2017/01/07,09,0.001,0,0.003,0.003,,,,,,0.014,,,E,3.5,,
43215040,2017/01/07,10,0.001,0,0.003,0.003,,,,,,0.014,,,E,3.2,,
43215040,2017/01/07,11,0.001,0,0.002,0.002,,,,,,0.013,,,E,1.2,,
43215040,2017/01/07,12,0.001,0,0.002,0.002,,,,,,0.011,,,E,1.6,,
43215040,2017/01/07,13,0.001,0,0.003,0.003,,,,,,0.014,,,N,1.0,,
43215040,2017/01/07,14,0.001,0.001,0.004,0.005,,,,,,0.018,,,CALM,0.3,,
43215040,2017/01/07,15,0.001,0.001,0.005,0.006,,,,,,0.016,,,ESE,0.9,,
43215040,2017/01/07,16,0,0.001,0.005,0.006,,,,,,0.016,,,E,3.0,,
43215040,2017/01/07,17,0.001,0,0.004,0.004,,,,,,0.016,,,E,3.0,,
43215040,2017/01/07,18,0,0,0.005,0.005,,,,,,0.021,,,E,2.4,,
43215040,2017/01/07,19,0,0,0.006,0.006,,,,,,0.020,,,E,3.1,,
43215040,2017/01/07,20,0,0,0.004,0.004,,,,,,0.016,,,E,4.2,,
43215040,2017/01/07,21,0.001,0,0.003,0.003,,,,,,0.016,,,E,4.4,,
43215040,2017/01/07,22,0,0,0.004,0.004,,,,,,0.016,,,E,3.9,,
43215040,2017/01/07,23,0,0,0.003,0.003,,,,,,0.014,,,E,5.6,,
43215040,2017/01/07,24,0,0,0.005,0.005,,,,,,0.021,,,E,6.1,,
43215040,2017/01/08,01,0,0,0.006,0.006,,,,,,0.021,,,NE,1.0,,
43215040,2017/01/08,02,0,0,0.006,0.006,,,,,,0.026,,,ENE,1.0,,
43215040,2017/01/08,03,0,0,0.004,0.004,,,,,,0.016,,,SE,0.8,,
43215040,2017/01/08,04,0,0,0.003,0.003,,,,,,0.008,,,E,2.1,,
43215040,2017/01/08,05,0,0,0.001,0.001,,,,,,0.003,,,ENE,1.1,,
43215040,2017/01/08,06,0,0,0.001,0.001,,,,,,0.006,,,SSW,0.8,,
