測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10211510,2017/01/01,01,,0.002,0.007,0.009,0.2,,0.17,2.02,2.19,0.009,,,,,,
10211510,2017/01/01,02,,0.003,0.007,0.010,0.2,,0.17,1.99,2.16,0.007,,,,,,
10211510,2017/01/01,03,,0.002,0.005,0.007,0.2,,0.14,1.98,2.12,0.007,,,,,,
10211510,2017/01/01,04,,0.001,0.002,0.003,0.1,,0.12,1.96,2.08,0.009,,,,,,
10211510,2017/01/01,05,,0.001,0.002,0.003,0.1,,0.13,1.95,2.08,0.004,,,,,,
10211510,2017/01/01,06,,0.001,0.002,0.003,0.1,,0.12,1.96,2.08,0.007,,,,,,
10211510,2017/01/01,07,,0.002,0.004,0.006,0.1,,0.12,1.97,2.09,0.007,,,,,,
10211510,2017/01/01,08,,0.003,0.006,0.009,0.2,,0.21,1.96,2.17,0.007,,,,,,
10211510,2017/01/01,09,,0.004,0.005,0.009,0.2,,0.24,1.96,2.20,0.006,,,,,,
10211510,2017/01/01,10,,0.002,0.004,0.006,0.2,,0.14,1.95,2.09,0.008,,,,,,
10211510,2017/01/01,11,,0.002,0.003,0.005,0.1,,0.12,1.92,2.04,0.011,,,,,,
10211510,2017/01/01,12,,0.002,0.001,0.003,0.1,,0.11,1.91,2.02,0.006,,,,,,
10211510,2017/01/01,13,,0.001,0.001,0.002,0.1,,0.11,1.89,2.00,0.008,,,,,,
10211510,2017/01/01,14,,0.001,0,0.001,0.1,,0.09,1.89,1.98,0.006,,,,,,
10211510,2017/01/01,15,,0.001,0,0.001,0.1,,0.08,1.89,1.97,0.007,,,,,,
10211510,2017/01/01,16,,0,0,0,0.1,,0.09,1.89,1.98,0.004,,,,,,
10211510,2017/01/01,17,,0.001,0.003,0.004,0.1,,0.09,1.89,1.98,0.007,,,,,,
10211510,2017/01/01,18,,0.002,0.006,0.008,0.2,,0.10,1.90,2.00,0.007,,,,,,
10211510,2017/01/01,19,,0.001,0.007,0.008,0.2,,0.14,1.93,2.07,0.003,,,,,,
10211510,2017/01/01,20,,0.002,0.007,0.009,0.2,,0.13,1.95,2.08,0.002,,,,,,
10211510,2017/01/01,21,,0.003,0.007,0.010,0.2,,0.17,1.98,2.15,0.004,,,,,,
10211510,2017/01/01,22,,0.002,0.006,0.008,0.2,,0.17,1.98,2.15,0.005,,,,,,
10211510,2017/01/01,23,,0.004,0.006,0.010,0.2,,0.14,1.96,2.10,0.007,,,,,,
