測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
35214020,2017/01/01,01,0.001,0,0.003,0.003,,0.026,0.02,1.97,1.99,,8,,,,,
35214020,2017/01/01,02,0.001,0,0.002,0.003,,0.026,0.01,1.96,1.97,0.006,8,,,,,
35214020,2017/01/01,03,0.001,0,0.002,0.002,,0.025,0.02,1.96,1.98,0.012,9,,,,,
35214020,2017/01/01,04,0.001,0,0.002,0.002,,0.025,0,1.96,1.96,0.009,15,,,,,
35214020,2017/01/01,05,0.001,0.001,0.003,0.004,,0.023,0.03,1.97,2.00,,13,,,,,
35214020,2017/01/01,06,0.001,0,0.002,0.002,,0.023,0.01,1.97,1.98,0.010,16,,,,,
35214020,2017/01/01,07,0.001,0,0.002,0.002,,0.022,0.03,1.96,1.99,0.008,12,,,,,
35214020,2017/01/01,08,0.001,0.001,0.004,0.004,,0.019,0.03,1.97,2.00,0.019,11,,,,,
35214020,2017/01/01,09,0.001,0.001,0.002,0.002,,0.021,0.02,1.96,1.98,0.005,12,,,,,
35214020,2017/01/01,10,0.001,0.011,0.013,0.024,,0.017,0.06,2.01,2.07,0.024,14,,,,,
35214020,2017/01/01,11,0.004,0.014,0.021,0.035,,0.022,0.04,2.00,2.04,0.001,13,,,,,
35214020,2017/01/01,12,0.004,0.007,0.012,0.019,,0.028,0.05,2.00,2.05,0.020,15,,,,,
35214020,2017/01/01,13,0.003,0.004,0.009,0.013,,0.034,0.11,1.99,2.10,0.004,13,,,,,
35214020,2017/01/01,14,0.002,0.004,0.011,0.016,,0.034,0.28,2.00,2.28,0.023,15,,,,,
35214020,2017/01/01,15,0.003,0.005,0.014,0.019,,0.029,0.03,2.00,2.03,0.011,13,,,,,
35214020,2017/01/01,16,0.003,0.004,0.013,0.017,,0.031,0.02,2.00,2.02,0.017,13,,,,,
35214020,2017/01/01,17,0.002,0.003,0.014,0.017,,0.032,0.04,2.01,2.05,0.006,16,,,,,
35214020,2017/01/01,18,0.001,0.001,0.010,0.011,,0.030,0.04,1.99,2.03,0.011,15,,,,,
35214020,2017/01/01,19,0.001,0,0.006,0.006,,0.022,0.01,1.98,1.99,0.016,17,,,,,
35214020,2017/01/01,20,0.001,0,0.005,0.005,,0.020,0.01,1.98,1.99,0.005,14,,,,,
35214020,2017/01/01,21,0.001,0,0.005,0.005,,0.019,0.02,1.98,2.00,0.006,16,,,,,
35214020,2017/01/01,22,0.001,0,0.007,0.007,,0.017,0.01,1.97,1.98,0.029,12,,,,,
35214020,2017/01/01,23,0.001,0,0.009,0.009,,0.015,0,1.97,1.97,0.011,15,,,,,
35214020,2017/01/01,24,0.001,0,0.011,0.011,,0.013,0.02,1.97,1.99,0.013,14,,,,,
35214020,2017/01/02,01,,,,,,,,,,0.015,12,,,,,
35214020,2017/01/02,02,0.001,0,0.009,0.009,,0.013,0,1.92,1.92,0.022,16,,,,,
35214020,2017/01/02,03,0.001,0,0.012,0.012,,0.009,0.02,1.92,1.94,0.020,8,,,,,
35214020,2017/01/02,04,0.001,0,0.012,0.013,,0.008,0.01,1.91,1.92,0.015,16,,,,,
35214020,2017/01/02,05,0,0.003,0.016,0.019,,0.005,0.01,1.91,1.92,0.011,18,,,,,
35214020,2017/01/02,06,0,0.002,0.016,0.019,,0.003,0,1.94,1.94,0.024,14,,,,,
35214020,2017/01/02,07,0.001,0.002,0.013,0.015,,0.006,0,1.93,1.93,0.011,12,,,,,
35214020,2017/01/02,08,0.001,0.004,0.014,0.018,,0.004,0.05,1.94,1.99,0.013,12,,,,,
35214020,2017/01/02,09,0.001,0.003,0.009,0.012,,0.008,0.05,1.94,1.99,0.010,12,,,,,
35214020,2017/01/02,10,0.001,0.004,0.010,0.015,,0.013,0.47,1.94,2.41,0.010,19,,,,,
35214020,2017/01/02,11,0.002,0.006,0.012,0.018,,0.022,0.04,1.95,1.99,0.019,17,,,,,
35214020,2017/01/02,12,0.003,0.008,0.017,0.025,,0.021,0.04,1.96,2.00,0.009,18,,,,,
35214020,2017/01/02,13,0.002,0.009,0.021,0.030,,0.020,0.09,1.96,2.05,0.021,18,,,,,
35214020,2017/01/02,14,0.001,0.001,0.008,0.010,,0.026,0.05,1.94,1.99,0.014,15,,,,,
35214020,2017/01/02,15,0.001,0.002,0.009,0.010,,0.024,0.02,1.93,1.95,0.014,20,,,,,
35214020,2017/01/02,16,0.001,0.005,0.015,0.020,,0.021,0.04,1.96,2.00,0.003,13,,,,,
35214020,2017/01/02,17,0.001,0.006,0.016,0.022,,0.022,0.05,1.99,2.04,0.012,18,,,,,
35214020,2017/01/02,18,0.001,0.003,0.012,0.015,,0.029,0.03,1.99,2.02,0.004,18,,,,,
35214020,2017/01/02,19,0,0,0.007,0.007,,0.022,0.02,1.94,1.96,0.020,14,,,,,
35214020,2017/01/02,20,0,0,0.004,0.004,,0.019,0,1.93,1.93,0.026,14,,,,,
35214020,2017/01/02,21,0,0,0.004,0.004,,0.016,0,1.93,1.93,0.024,17,,,,,
35214020,2017/01/02,22,0,0.001,0.005,0.006,,0.015,0,1.93,1.93,0.008,12,,,,,
35214020,2017/01/02,23,0,0,0.004,0.004,,0.017,0,1.93,1.93,0.019,12,,,,,
35214020,2017/01/02,24,0,0.001,0.005,0.005,,0.018,0,1.93,1.93,0.013,10,,,,,
35214020,2017/01/03,01,0,0.004,0.011,0.015,,0.013,0.04,1.96,2.00,0.013,12,,,,,
35214020,2017/01/03,02,0,0.001,0.009,0.010,,0.015,0.05,1.95,2.00,0.028,10,,,,,
35214020,2017/01/03,03,0,0.001,0.008,0.009,,0.014,0.04,1.94,1.98,0.007,6,,,,,
35214020,2017/01/03,04,0,0.003,0.013,0.016,,0.009,0.04,1.95,1.99,0.024,17,,,,,
35214020,2017/01/03,05,0,0.001,0.010,0.012,,0.008,0.04,1.95,1.99,0.007,12,,,,,
