測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
22210010,2017/01/01,01,0.001,0,0.006,0.006,,,0.08,1.93,2.01,0.012,8,,,,,
22210010,2017/01/01,02,0.001,0.001,0.005,0.006,,0.020,0.10,1.92,2.02,0.022,7,,,,,
22210010,2017/01/01,03,0.001,0,0.006,0.006,,0.021,0.08,1.92,2.00,0.013,6,,,,,
22210010,2017/01/01,04,0.001,0,0.006,0.006,,0.022,0.10,1.93,2.03,0.016,6,,,,,
22210010,2017/01/01,05,0.001,0,0.006,0.006,,0.022,0.18,1.95,2.13,0.010,4,,,,,
22210010,2017/01/01,06,0.001,0,0.005,0.005,,0.022,0.08,1.91,1.99,0.008,4,,,,,
22210010,2017/01/01,07,0.001,0.001,0.006,0.007,,0.021,0.12,1.91,2.03,0.020,4,,,,,
22210010,2017/01/01,08,0,0.001,0.005,0.006,,0.022,0.09,1.92,2.01,0.019,5,,,,,
22210010,2017/01/01,09,0.001,0.002,0.006,0.008,,0.022,0.10,1.93,2.03,0.010,6,,,,,
22210010,2017/01/01,10,0.001,0.003,0.003,0.006,,0.027,0.09,1.91,2.00,0.011,5,,,,,
22210010,2017/01/01,11,0.001,0.002,0.004,0.006,,0.031,0.07,1.91,1.98,0.014,4,,,,,
22210010,2017/01/01,12,0.002,0.005,0.008,0.013,,0.029,0.20,1.91,2.11,0.016,5,,,,,
22210010,2017/01/01,13,0.002,0.007,0.006,0.013,,0.032,0.08,1.91,1.99,0.014,7,,,,,
22210010,2017/01/01,14,0.002,0.003,0.008,0.011,,0.036,0.07,1.92,1.99,0.017,6,,,,,
22210010,2017/01/01,15,0.003,0.003,0.007,0.010,,0.038,0.07,1.92,1.99,0.019,7,,,,,
22210010,2017/01/01,16,0.002,0.002,0.005,0.007,,0.043,0.08,1.92,2.00,0.005,7,,,,,
22210010,2017/01/01,17,0.002,0.005,0.012,0.017,,0.037,0.07,1.92,1.99,0.008,4,,,,,
22210010,2017/01/01,18,0.002,0.004,0.018,0.022,,0.025,0.15,1.94,2.09,0.016,7,,,,,
22210010,2017/01/01,19,0.002,0.009,0.020,0.029,,0.017,0.23,1.96,2.19,0.014,10,,,,,
22210010,2017/01/01,20,0.002,0.003,0.014,0.017,,0.018,0.26,1.97,2.23,0.020,14,,,,,
22210010,2017/01/01,21,0.001,0.005,0.012,0.017,,0.019,0.16,2.02,2.18,0.012,16,,,,,
22210010,2017/01/01,22,0.001,0.010,0.007,0.017,,0.021,0.14,1.98,2.12,0.015,16,,,,,
22210010,2017/01/01,23,0.001,0.001,0.007,0.008,,0.022,0.11,1.94,2.05,0.007,11,,,,,
22210010,2017/01/01,24,0.001,0.005,0.007,0.012,,0.023,0.08,1.93,2.01,0.016,10,,,,,
22210010,2017/01/02,01,0.001,0.006,0.009,0.015,,,0.07,1.91,1.98,0.005,10,,,,,
22210010,2017/01/02,02,0,0,0.004,0.004,,0.023,0.06,1.90,1.96,0.013,8,,,,,
22210010,2017/01/02,03,0.001,0,0.004,0.004,,0.023,0.08,1.91,1.99,0.012,8,,,,,
22210010,2017/01/02,04,0,0,0.003,0.003,,0.025,0.06,1.91,1.97,0.013,8,,,,,
22210010,2017/01/02,05,0.001,0,0.004,0.004,,0.024,0.08,1.92,2.00,0.015,7,,,,,
22210010,2017/01/02,06,0.001,0,0.004,0.004,,0.024,0.06,1.91,1.97,0.015,7,,,,,
22210010,2017/01/02,07,0.001,0,0.005,0.005,,0.024,0.06,1.91,1.97,0.010,6,,,,,
22210010,2017/01/02,08,0.001,0.002,0.006,0.008,,0.022,0.10,1.92,2.02,0.016,7,,,,,
22210010,2017/01/02,09,0.001,0.002,0.007,0.009,,0.023,0.08,1.91,1.99,0.011,7,,,,,
22210010,2017/01/02,10,0.001,0.004,0.006,0.010,,0.025,0.09,1.92,2.01,0.012,7,,,,,
22210010,2017/01/02,11,0.002,0.003,0.007,0.010,,0.030,0.09,1.90,1.99,0.007,5,,,,,
