測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
37201550,2017/01/01,01,,0.003,0.012,0.015,,,,,,0.023,16,,SW,0.8,,
37201550,2017/01/01,02,,0.005,0.016,0.021,,,,,,0.022,6,,WSW,0.6,,
37201550,2017/01/01,03,,0.003,0.015,0.018,,,,,,0.025,13,,SW,0.6,,
37201550,2017/01/01,04,,0.002,0.011,0.013,,,,,,0.023,16,,W,0.7,,
37201550,2017/01/01,05,,0.002,0.010,0.012,,,,,,0.018,15,,WSW,1.9,,
37201550,2017/01/01,06,,0.003,0.012,0.015,,,,,,0.029,20,,WSW,1.9,,
37201550,2017/01/01,07,,0.002,0.008,0.010,,,,,,0.031,16,,WSW,2.3,,
37201550,2017/01/01,08,,0.002,0.006,0.008,,,,,,0.026,14,,WSW,1.9,,
37201550,2017/01/01,09,,0.002,0.006,0.008,,,,,,0.024,9,,WSW,1.9,,
37201550,2017/01/01,10,,0.002,0.004,0.006,,,,,,0.015,16,,W,2.9,,
37201550,2017/01/01,11,,0.001,0.003,0.004,,,,,,0.019,13,,WSW,3.2,,
37201550,2017/01/01,12,,0.001,0.002,0.003,,,,,,0.024,14,,W,3.4,,
37201550,2017/01/01,13,,0.002,0.002,0.004,,,,,,0.014,12,,WSW,2.7,,
37201550,2017/01/01,14,,0.001,0.002,0.003,,,,,,0.018,15,,W,2.8,,
37201550,2017/01/01,15,,0.001,0.002,0.003,,,,,,0.020,10,,WNW,1.7,,
37201550,2017/01/01,16,,0.001,0.002,0.003,,,,,,0.017,13,,WSW,2.3,,
37201550,2017/01/01,17,,0.001,0.003,0.004,,,,,,0.019,12,,WSW,1.9,,
37201550,2017/01/01,18,,0.001,0.005,0.006,,,,,,0.022,12,,WSW,1.1,,
37201550,2017/01/01,19,,0.002,0.008,0.010,,,,,,0.024,14,,WSW,1.0,,
37201550,2017/01/01,20,,0.003,0.012,0.015,,,,,,0.027,15,,WSW,0.7,,
37201550,2017/01/01,21,,0.002,0.008,0.010,,,,,,0.024,17,,WSW,1.0,,
37201550,2017/01/01,22,,0.002,0.009,0.011,,,,,,0.021,13,,CALM,0.4,,
37201550,2017/01/01,23,,0.001,0.007,0.008,,,,,,0.027,12,,WNW,0.6,,
37201550,2017/01/01,24,,0.002,0.007,0.009,,,,,,0.022,14,,W,0.6,,
37201550,2017/01/02,01,,0.002,0.008,0.010,,,,,,0.020,13,,CALM,0.4,,
37201550,2017/01/02,02,,0.002,0.008,0.010,,,,,,0.026,13,,CALM,0.2,,
37201550,2017/01/02,03,,0.002,0.006,0.008,,,,,,0.020,13,,WSW,0.6,,
37201550,2017/01/02,04,,0.001,0.005,0.006,,,,,,0.024,14,,NW,0.5,,
37201550,2017/01/02,05,,0.001,0.004,0.005,,,,,,0.021,9,,W,0.6,,
37201550,2017/01/02,06,,0.003,0.006,0.009,,,,,,0.023,11,,CALM,0.2,,
37201550,2017/01/02,07,,0.004,0.011,0.015,,,,,,0.025,9,,NW,0.8,,
37201550,2017/01/02,08,,0.006,0.013,0.019,,,,,,0.024,13,,WSW,1.1,,
37201550,2017/01/02,09,,0.006,0.012,0.018,,,,,,0.020,17,,CALM,0.3,,
37201550,2017/01/02,10,,0.004,0.009,0.013,,,,,,0.018,7,,CALM,0.4,,
37201550,2017/01/02,11,,0.004,0.009,0.013,,,,,,0.026,23,,CALM,0.3,,
37201550,2017/01/02,12,,0.005,0.010,0.015,,,,,,0.034,21,,WSW,1.4,,
37201550,2017/01/02,13,,0.003,0.007,0.010,,,,,,0.024,14,,W,3.5,,
37201550,2017/01/02,14,,0.002,0.004,0.006,,,,,,0.025,16,,W,3.8,,
37201550,2017/01/02,15,,0.002,0.004,0.006,,,,,,0.027,21,,WSW,3.0,,
37201550,2017/01/02,16,,0.002,0.004,0.006,,,,,,0.024,17,,W,3.1,,
37201550,2017/01/02,17,,0.001,0.003,0.004,,,,,,0.034,16,,WSW,1.3,,
37201550,2017/01/02,18,,0.001,0.004,0.005,,,,,,0.033,23,,WSW,2.3,,
37201550,2017/01/02,19,,0.002,0.004,0.006,,,,,,0.026,17,,W,2.9,,
37201550,2017/01/02,20,,0.001,0.003,0.004,,,,,,0.020,13,,W,3.3,,
37201550,2017/01/02,21,,0.001,0.004,0.005,,,,,,0.031,19,,NW,1.3,,
37201550,2017/01/02,22,,0.001,0.006,0.007,,,,,,0.027,15,,WNW,2.3,,
37201550,2017/01/02,23,,0.001,0.005,0.006,,,,,,0.026,15,,W,2.4,,
37201550,2017/01/02,24,,0.001,0.003,0.004,,,,,,0.019,12,,WSW,1.2,,
