測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
09208010,2017/01/01,01,0.001,0,0.010,0.010,0.3,0.009,0.14,1.99,2.13,0.014,23,,NNE,1.1,,
09208010,2017/01/01,02,0.001,0,0.008,0.008,0.3,0.009,0.13,2.02,2.15,0.015,17,,NNE,1.0,,
09208010,2017/01/01,03,0.001,0,0.007,0.007,0.3,0.011,0.11,1.97,2.08,0.007,16,,NE,1.5,,
09208010,2017/01/01,04,0.001,0,0.008,0.008,,0.010,0.11,1.97,2.08,0.011,14,,N,0.9,,
09208010,2017/01/01,05,0.001,0,0.006,0.006,0.2,0.009,0.11,1.98,2.09,0.014,15,,NE,2.0,,
09208010,2017/01/01,06,0.001,0,0.006,0.006,0.2,0.010,0.10,1.99,2.09,0.009,15,,N,1.1,,
09208010,2017/01/01,07,0.001,0,0.006,0.006,0.2,0.010,0.10,1.99,2.09,0.013,14,,NNE,1.3,,
09208010,2017/01/01,08,0.001,0.001,0.007,0.008,0.2,0.009,0.11,1.98,2.09,0.006,15,,NE,0.8,,
09208010,2017/01/01,09,0.001,0.002,0.006,0.008,0.2,0.012,0.11,1.98,2.09,0.006,12,,WNW,1.0,,
09208010,2017/01/01,10,0.001,0.002,0.005,0.007,0.1,0.018,0.08,1.99,2.07,0.003,15,,W,0.3,,
09208010,2017/01/01,11,0.001,0.002,0.007,0.009,0,0.022,0.10,1.96,2.06,0.009,18,,SW,0.5,,
09208010,2017/01/01,12,0.002,0.001,0.007,0.008,0,0.029,0.11,1.93,2.04,0.002,12,,ESE,1.9,,
09208010,2017/01/01,13,0.002,0,0.005,0.005,0,0.036,0.08,1.90,1.98,0,11,,ENE,1.1,,
09208010,2017/01/01,14,0.002,0,0.005,0.005,0,0.036,0.08,1.90,1.98,0.003,5,,SE,1.4,,
09208010,2017/01/01,15,0.002,0,0.005,0.005,0,0.038,0.07,1.89,1.96,0.003,12,,E,3.1,,
09208010,2017/01/01,16,0.002,0,0.004,0.004,0,0.040,0.07,1.89,1.96,0,11,,NE,2.0,,
09208010,2017/01/01,17,0.002,0,0.005,0.005,0,0.038,0.08,1.89,1.97,0.030,13,,E,1.7,,
09208010,2017/01/01,18,0.002,0,0.007,0.007,0,0.034,0.10,1.91,2.01,0.012,8,,NW,1.8,,
09208010,2017/01/01,19,0.002,0,0.007,0.007,0.1,0.030,0.10,1.99,2.09,0.012,13,,NNE,1.7,,
09208010,2017/01/01,20,0.002,0,0.009,0.009,0.1,0.023,0.11,1.95,2.06,0.005,17,,NNW,1.5,,
09208010,2017/01/01,21,0.002,0,0.008,0.008,0.1,0.021,0.11,1.99,2.10,0.012,13,,WNW,1.0,,
