測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
20202050,2017/01/01,01,0.003,0.011,0.023,0.034,,0.003,0.21,2.06,2.27,0.016,10,,SSE,1.8,,
20202050,2017/01/01,02,0.004,0.008,0.023,0.031,,0.003,0.21,2.09,2.30,0.011,11,,SSW,1.7,,
20202050,2017/01/01,03,0.003,0.006,0.020,0.026,,0.002,0.18,2.23,2.41,0.004,11,,S,0.7,,
20202050,2017/01/01,04,0.003,0.007,0.019,0.026,,0.002,0.19,2.22,2.41,0.004,11,,ENE,0.7,,
20202050,2017/01/01,05,0.003,0.006,0.018,0.024,,0.002,0.19,2.24,2.43,0.009,11,,N,2.7,,
20202050,2017/01/01,06,0.003,0.006,0.016,0.022,,0.003,0.19,2.13,2.32,0.019,15,,W,2.0,,
20202050,2017/01/01,07,0.003,0.004,0.014,0.018,,0.003,0.17,2.10,2.27,0.017,17,,SSE,2.1,,
20202050,2017/01/01,08,0.003,0.013,0.016,0.029,,0.004,0.20,2.17,2.37,0.007,15,,SSE,1.9,,
20202050,2017/01/01,09,0.003,0.012,0.016,0.028,,0.009,0.21,2.14,2.35,0.023,11,,ESE,1.0,,
20202050,2017/01/01,10,0.003,0.005,0.011,0.016,,0.018,0.18,2.07,2.25,0.018,12,,NW,0.8,,
20202050,2017/01/01,11,0.003,0.004,0.009,0.013,,0.023,0.16,2.04,2.20,0.028,15,,NNW,1.2,,
20202050,2017/01/01,12,0.003,0.003,0.006,0.009,,0.027,0.14,2.02,2.16,0.009,14,,NNW,2.4,,
20202050,2017/01/01,13,0.003,0.001,0.003,0.004,,0.036,0.12,1.99,2.11,0.006,12,,NNW,1.8,,
