測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
46220010,2017/01/01,01,,,,,,,,,,,7,,S,0.7,,
46220010,2017/01/01,02,,,,,,,,,,,4,,SSW,0.6,,
46220010,2017/01/01,03,,,,,,,,,,,6,,SSW,0.8,,
46220010,2017/01/01,04,,,,,,,,,,,5,,SSW,0.8,,
46220010,2017/01/01,05,,,,,,,,,,,6,,SSE,0.5,,
46220010,2017/01/01,06,,,,,,,,,,,7,,SSW,0.5,,
46220010,2017/01/01,07,,,,,,,,,,,7,,NNW,0.8,,
46220010,2017/01/01,08,,,,,,,,,,,9,,S,1.1,,
46220010,2017/01/01,09,,,,,,,,,,,11,,SSW,0.5,,
46220010,2017/01/01,10,,,,,,,,,,,15,,NNE,1.3,,
46220010,2017/01/01,11,,,,,,,,,,,14,,NNW,2.8,,
46220010,2017/01/01,12,,,,,,,,,,,14,,NW,3.7,,
46220010,2017/01/01,13,,,,,,,,,,,16,,NW,2.8,,
46220010,2017/01/01,14,,,,,,,,,,,15,,NNW,1.9,,
46220010,2017/01/01,15,,,,,,,,,,,14,,NW,3.0,,
46220010,2017/01/01,16,,,,,,,,,,,12,,NNW,2.6,,
46220010,2017/01/01,17,,,,,,,,,,,12,,NW,1.4,,
46220010,2017/01/01,18,,,,,,,,,,,14,,SSW,1.2,,
46220010,2017/01/01,19,,,,,,,,,,,11,,SSW,1.3,,
46220010,2017/01/01,20,,,,,,,,,,,9,,S,0.6,,
46220010,2017/01/01,21,,,,,,,,,,,9,,SSW,0.9,,
46220010,2017/01/01,22,,,,,,,,,,,9,,S,0.6,,
46220010,2017/01/01,23,,,,,,,,,,,9,,SSW,0.6,,
46220010,2017/01/01,24,,,,,,,,,,,9,,S,0.9,,
46220010,2017/01/02,01,,,,,,,,,,,10,,SSW,0.9,,
46220010,2017/01/02,02,,,,,,,,,,,10,,S,1.1,,
46220010,2017/01/02,03,,,,,,,,,,,9,,S,0.6,,
46220010,2017/01/02,04,,,,,,,,,,,9,,SSE,0.9,,
46220010,2017/01/02,05,,,,,,,,,,,8,,SW,0.5,,
46220010,2017/01/02,06,,,,,,,,,,,8,,S,0.6,,
46220010,2017/01/02,07,,,,,,,,,,,8,,CALM,0.2,,
46220010,2017/01/02,08,,,,,,,,,,,11,,CALM,0.3,,
46220010,2017/01/02,09,,,,,,,,,,,12,,SSE,0.6,,
46220010,2017/01/02,10,,,,,,,,,,,14,,S,0.7,,
46220010,2017/01/02,11,,,,,,,,,,,17,,CALM,0.2,,
46220010,2017/01/02,12,,,,,,,,,,,18,,CALM,0.4,,
46220010,2017/01/02,13,,,,,,,,,,,17,,NNW,1.8,,
46220010,2017/01/02,14,,,,,,,,,,,16,,N,2.6,,
46220010,2017/01/02,15,,,,,,,,,,,15,,NNW,2.9,,
46220010,2017/01/02,16,,,,,,,,,,,13,,NNW,2.5,,
46220010,2017/01/02,17,,,,,,,,,,,17,,WNW,0.9,,
46220010,2017/01/02,18,,,,,,,,,,,11,,WNW,1.0,,
46220010,2017/01/02,19,,,,,,,,,,,14,,S,0.8,,
46220010,2017/01/02,20,,,,,,,,,,,13,,CALM,0.4,,
46220010,2017/01/02,21,,,,,,,,,,,12,,S,0.7,,
46220010,2017/01/02,22,,,,,,,,,,,14,,SW,0.6,,
46220010,2017/01/02,23,,,,,,,,,,,9,,SSE,0.6,,
46220010,2017/01/02,24,,,,,,,,,,,12,,S,0.9,,
46220010,2017/01/03,01,,,,,,,,,,,12,,SSW,0.7,,
46220010,2017/01/03,02,,,,,,,,,,,11,,SSE,0.6,,
46220010,2017/01/03,03,,,,,,,,,,,12,,CALM,0.1,,
46220010,2017/01/03,04,,,,,,,,,,,11,,SSW,0.7,,
46220010,2017/01/03,05,,,,,,,,,,,11,,SSW,1.0,,
46220010,2017/01/03,06,,,,,,,,,,,10,,S,0.5,,
46220010,2017/01/03,07,,,,,,,,,,,12,,CALM,0.4,,
46220010,2017/01/03,08,,,,,,,,,,,13,,CALM,0.2,,
46220010,2017/01/03,09,,,,,,,,,,,14,,SW,0.8,,
46220010,2017/01/03,10,,,,,,,,,,,14,,N,2.6,,
46220010,2017/01/03,11,,,,,,,,,,,15,,N,3.1,,
46220010,2017/01/03,12,,,,,,,,,,,17,,NNW,4.5,,
46220010,2017/01/03,13,,,,,,,,,,,18,,NNW,4.3,,
46220010,2017/01/03,14,,,,,,,,,,,16,,NNW,5.5,,
46220010,2017/01/03,15,,,,,,,,,,,17,,NNW,5.8,,
46220010,2017/01/03,16,,,,,,,,,,,16,,N,4.9,,
46220010,2017/01/03,17,,,,,,,,,,,17,,NNW,4.2,,
46220010,2017/01/03,18,,,,,,,,,,,20,,NW,3.0,,
46220010,2017/01/03,19,,,,,,,,,,,21,,NNW,1.1,,
46220010,2017/01/03,20,,,,,,,,,,,20,,CALM,0.1,,
46220010,2017/01/03,21,,,,,,,,,,,20,,SE,1.4,,
46220010,2017/01/03,22,,,,,,,,,,,18,,SSW,0.7,,
46220010,2017/01/03,23,,,,,,,,,,,20,,S,0.8,,
46220010,2017/01/03,24,,,,,,,,,,,19,,CALM,0.4,,
46220010,2017/01/04,01,,,,,,,,,,,17,,S,0.7,,
46220010,2017/01/04,02,,,,,,,,,,,17,,S,0.9,,
46220010,2017/01/04,03,,,,,,,,,,,16,,S,0.8,,
46220010,2017/01/04,04,,,,,,,,,,,17,,S,0.5,,
46220010,2017/01/04,05,,,,,,,,,,,16,,S,0.6,,
46220010,2017/01/04,06,,,,,,,,,,,16,,S,0.5,,
46220010,2017/01/04,07,,,,,,,,,,,19,,S,0.9,,
46220010,2017/01/04,08,,,,,,,,,,,21,,CALM,0.4,,
46220010,2017/01/04,09,,,,,,,,,,,39,,S,0.5,,
46220010,2017/01/04,10,,,,,,,,,,,43,,NNE,0.6,,
46220010,2017/01/04,11,,,,,,,,,,,25,,N,4.6,,
46220010,2017/01/04,12,,,,,,,,,,,22,,NNW,4.4,,
46220010,2017/01/04,13,,,,,,,,,,,19,,NNW,4.4,,
46220010,2017/01/04,14,,,,,,,,,,,19,,NNW,5.2,,
46220010,2017/01/04,15,,,,,,,,,,,20,,NNW,3.4,,
46220010,2017/01/04,16,,,,,,,,,,,18,,NNW,5.1,,
46220010,2017/01/04,17,,,,,,,,,,,17,,NNW,3.6,,
46220010,2017/01/04,18,,,,,,,,,,,14,,NNW,2.7,,
46220010,2017/01/04,19,,,,,,,,,,,15,,CALM,0.4,,
46220010,2017/01/04,20,,,,,,,,,,,18,,CALM,0.2,,
46220010,2017/01/04,21,,,,,,,,,,,14,,CALM,0.3,,
46220010,2017/01/04,22,,,,,,,,,,,17,,CALM,0.4,,
46220010,2017/01/04,23,,,,,,,,,,,18,,SSE,0.6,,
46220010,2017/01/04,24,,,,,,,,,,,14,,S,0.9,,
46220010,2017/01/05,01,,,,,,,,,,,15,,SSW,1.1,,
46220010,2017/01/05,02,,,,,,,,,,,14,,S,1.0,,
46220010,2017/01/05,03,,,,,,,,,,,14,,S,0.9,,
46220010,2017/01/05,04,,,,,,,,,,,14,,ESE,0.8,,
46220010,2017/01/05,05,,,,,,,,,,,14,,S,0.5,,
46220010,2017/01/05,06,,,,,,,,,,,13,,SSE,0.7,,
46220010,2017/01/05,07,,,,,,,,,,,14,,S,0.7,,
46220010,2017/01/05,08,,,,,,,,,,,16,,SE,0.6,,
46220010,2017/01/05,09,,,,,,,,,,,19,,CALM,0.4,,
46220010,2017/01/05,10,,,,,,,,,,,21,,S,0.8,,
46220010,2017/01/05,11,,,,,,,,,,,28,,N,0.8,,
46220010,2017/01/05,12,,,,,,,,,,,33,,NNW,0.6,,
46220010,2017/01/05,13,,,,,,,,,,,36,,CALM,0.4,,
46220010,2017/01/05,14,,,,,,,,,,,42,,N,1.5,,
46220010,2017/01/05,15,,,,,,,,,,,33,,NNW,1.1,,
46220010,2017/01/05,16,,,,,,,,,,,27,,CALM,0.2,,
46220010,2017/01/05,17,,,,,,,,,,,20,,SE,1.1,,
46220010,2017/01/05,18,,,,,,,,,,,26,,SSE,0.7,,
46220010,2017/01/05,19,,,,,,,,,,,32,,SSW,0.8,,
46220010,2017/01/05,20,,,,,,,,,,,26,,W,0.5,,
46220010,2017/01/05,21,,,,,,,,,,,26,,SSW,1.3,,
46220010,2017/01/05,22,,,,,,,,,,,22,,SSW,0.8,,
46220010,2017/01/05,23,,,,,,,,,,,19,,SSW,0.8,,
46220010,2017/01/05,24,,,,,,,,,,,18,,SSW,0.7,,
46220010,2017/01/06,01,,,,,,,,,,,16,,CALM,0.2,,
46220010,2017/01/06,02,,,,,,,,,,,16,,S,1.3,,
46220010,2017/01/06,03,,,,,,,,,,,12,,S,0.6,,
46220010,2017/01/06,04,,,,,,,,,,,12,,S,0.5,,
46220010,2017/01/06,05,,,,,,,,,,,11,,SE,1.1,,
46220010,2017/01/06,06,,,,,,,,,,,9,,ESE,1.5,,
46220010,2017/01/06,07,,,,,,,,,,,9,,SSE,1.3,,
46220010,2017/01/06,08,,,,,,,,,,,8,,S,0.9,,
46220010,2017/01/06,09,,,,,,,,,,,9,,SSE,2.1,,
46220010,2017/01/06,10,,,,,,,,,,,9,,SSE,1.5,,
