測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
46202520,2017/01/01,01,0,0.002,0.005,0.007,0.2,,0.31,1.99,2.30,0.010,12,,CALM,0.2,,
46202520,2017/01/01,02,0,0.002,0.005,0.007,0.2,,0.27,2.05,2.32,0.010,10,,CALM,0.4,,
46202520,2017/01/01,03,0,0.004,0.006,0.010,0.2,,0.36,2.00,2.36,0.010,14,,CALM,0.4,,
46202520,2017/01/01,04,0.001,0.001,0.003,0.004,0.2,,0.36,2.04,2.40,0.012,10,,WSW,0.5,,
46202520,2017/01/01,05,0.001,0.002,0.003,0.005,0.2,,0.29,2.01,2.30,0.009,14,,CALM,0.2,,
46202520,2017/01/01,06,0.001,0.002,0.003,0.005,0.2,,0.35,1.98,2.33,0.011,13,,E,0.5,,
46202520,2017/01/01,07,0.001,0.005,0.005,0.010,0.2,,0.25,2.05,2.30,0.011,13,,W,0.8,,
46202520,2017/01/01,08,0.001,0.019,0.009,0.028,0.3,,0.29,2.00,2.29,0.010,16,,NE,0.8,,
46202520,2017/01/01,09,0.001,0.029,0.010,0.039,0.2,,0.31,1.98,2.29,0.011,13,,CALM,0.3,,
46202520,2017/01/01,10,0.001,0.017,0.007,0.024,0.3,,0.26,1.96,2.22,0.013,14,,SSE,0.7,,
46202520,2017/01/01,11,0.001,0.009,0.007,0.016,0.3,,0.26,2.03,2.29,0.014,10,,ESE,1.4,,
46202520,2017/01/01,12,0.001,0.002,0.005,0.007,0.2,,0.23,1.89,2.12,0.013,10,,SE,0.9,,
46202520,2017/01/01,13,0.001,0.002,0.004,0.006,0.2,,0.28,1.95,2.23,0.011,14,,SE,0.9,,
46202520,2017/01/01,14,0.001,0.002,0.008,0.010,0.2,,0.19,1.82,2.01,0.016,16,,WSW,2.1,,
46202520,2017/01/01,15,0.001,0.007,0.015,0.022,0.2,,0.26,1.90,2.16,0.013,15,,W,3.0,,
46202520,2017/01/01,16,0.001,0.008,0.012,0.020,0.4,,0.22,1.83,2.05,0.016,14,,W,3.0,,
