測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
34207020,2017/01/01,01,0.001,0.001,0.011,0.012,,0.011,0.10,2.04,2.14,0.017,,,NNE,0.8,2.4,78.9
34207020,2017/01/01,02,0.001,0.001,0.009,0.010,,0.012,0.09,2.04,2.13,0.023,,,NNW,1.3,2.4,77.7
34207020,2017/01/01,03,0.001,0.001,0.010,0.011,,0.010,0.08,2.03,2.11,0.031,,,W,0.4,1.6,81.4
34207020,2017/01/01,04,0.001,0.001,0.009,0.010,,0.008,0.08,2.04,2.12,0.022,,,N,1.4,2.3,80.2
34207020,2017/01/01,05,0.001,0.001,0.007,0.008,,0.011,0.07,2.04,2.11,0.016,,,N,0.5,2.4,77.9
34207020,2017/01/01,06,0.001,0.001,0.007,0.008,,0.011,0.07,2.03,2.10,0.016,,,NNW,1.8,2.3,78.9
34207020,2017/01/01,07,0.001,0.001,0.006,0.007,,0.012,0.07,2.02,2.09,0.015,,,N,0.7,1.7,82.0
34207020,2017/01/01,08,0.001,0.001,0.007,0.008,,0.011,0.04,2.02,2.06,0.021,,,NNW,0.9,1.8,81.5
34207020,2017/01/01,09,0.001,0.001,0.006,0.007,,0.013,0.03,2.02,2.05,0.016,,,NNW,1.2,3.3,74.8
34207020,2017/01/01,10,0.001,0.003,0.008,0.011,,0.016,0.07,2.03,2.10,0.015,,,N,1.4,6.6,60.7
34207020,2017/01/01,11,0.001,0.001,0.006,0.007,,0.027,0.04,2.02,2.06,0.017,,,WSW,2.2,10.2,45.7
34207020,2017/01/01,12,0.001,0.001,0.003,0.004,,0.038,0.02,2.00,2.02,0.018,,,WSW,1.8,10.9,43.9
34207020,2017/01/01,13,0.001,0.001,0.003,0.004,,0.039,0.02,2.00,2.02,0.009,,,SW,2.0,11.4,43.8
34207020,2017/01/01,14,0.001,0.001,0.003,0.004,,0.041,0.01,2.00,2.01,0.017,,,WSW,2.6,11.7,43.5
34207020,2017/01/01,15,0.002,0.001,0.003,0.004,,0.042,0.01,1.99,2.00,0.025,,,SW,3.1,12.6,41.8
34207020,2017/01/01,16,0.002,0.001,0.003,0.004,,0.042,0.02,1.99,2.01,0.018,,,WSW,1.4,12.3,43.3
34207020,2017/01/01,17,0.002,0.001,0.004,0.005,,0.041,0.01,1.99,2.00,0.020,,,WSW,1.6,11.1,48.2
34207020,2017/01/01,18,0.002,0.001,0.007,0.008,,0.035,0.02,1.99,2.01,0.016,,,W,0.9,9.8,54.2
34207020,2017/01/01,19,0.002,0.001,0.016,0.017,,0.022,0.04,2.00,2.04,0.018,,,NW,0.7,8.3,61.2
34207020,2017/01/01,20,0.001,0.001,0.014,0.015,,0.020,0.08,2.01,2.09,0.023,,,NNW,1.1,7.4,66.0
34207020,2017/01/01,21,0.001,0.001,0.013,0.014,,0.017,0.07,2.01,2.08,0.016,,,NNE,0.4,6.1,70.2
34207020,2017/01/01,22,0.001,0.001,0.012,0.013,,0.014,0.08,2.02,2.10,0.024,,,NW,0.6,5.0,78.6
34207020,2017/01/01,23,0.001,0.001,0.010,0.011,,0.013,0.08,2.03,2.11,0.018,,,NNW,1.3,4.4,79.1
34207020,2017/01/01,24,0.001,0.001,0.007,0.008,,0.015,0.06,2.01,2.07,0.019,,,NW,1.0,4.1,81.7
