測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
02307950,2017/01/01,01,0,0,0.001,0.001,,0.044,,,,,6,,W,8.6,1.0,76.0
02307950,2017/01/01,02,0,0,0.001,0.001,,0.044,,,,,9,,W,9.0,0.9,76.0
02307950,2017/01/01,03,0,0,0.001,0.001,,0.045,,,,,5,,W,6.1,1.0,79.0
02307950,2017/01/01,04,0,0,0.001,0.001,,0.044,,,,,9,,W,7.0,1.2,79.0
02307950,2017/01/01,05,0.001,0,0.001,0.001,,0.045,,,,,7,,W,7.9,1.6,78.0
02307950,2017/01/01,06,0.001,0,0.001,0.001,,0.045,,,,,7,,W,9.2,1.7,78.0
02307950,2017/01/01,07,0,0,0.001,0.001,,0.045,,,,,5,,W,10.2,2.0,81.0
02307950,2017/01/01,08,0,0,0,0.001,,0.045,,,,,7,,W,8.0,1.8,78.0
02307950,2017/01/01,09,0,0,0.001,0.001,,0.044,,,,,7,,W,11.4,2.2,82.0
02307950,2017/01/01,10,0,0,0,0,,0.045,,,,,8,,W,10.8,2.4,82.0
02307950,2017/01/01,11,0,0,0.001,0.001,,0.045,,,,,6,,W,11.3,2.5,80.0
02307950,2017/01/01,12,0,0,0.001,0.001,,0.045,,,,,9,,W,11.5,2.4,80.0
02307950,2017/01/01,13,0,0,0.001,0.001,,0.044,,,,,6,,W,12.1,2.8,79.0
02307950,2017/01/01,14,0,0,0.001,0.001,,0.045,,,,,8,,W,10.8,2.5,79.0
02307950,2017/01/01,15,0,0,0.001,0.001,,0.044,,,,,9,,W,12.4,2.7,82.0
02307950,2017/01/01,16,0,0,0.001,0.001,,0.045,,,,,8,,W,13.4,2.6,79.0
02307950,2017/01/01,17,0,0,0.001,0.001,,0.046,,,,,11,,W,13.4,2.8,83.0
02307950,2017/01/01,18,0,0,0.001,0.001,,0.045,,,,,12,,W,14.3,2.7,75.0
02307950,2017/01/01,19,0.001,0,0.001,0.001,,0.047,,,,,11,,W,14.1,2.8,74.0
02307950,2017/01/01,20,0.001,0,0.001,0.001,,0.047,,,,,21,,W,13.2,2.8,75.0
02307950,2017/01/01,21,0.002,0,0.002,0.002,,0.048,,,,,26,,W,14.9,3.0,78.0
02307950,2017/01/01,22,0.001,0,0.001,0.001,,0.048,,,,,29,,W,15.6,3.4,74.0
02307950,2017/01/01,23,0.001,0,0.001,0.001,,0.048,,,,,24,,W,16.3,3.3,82.0
02307950,2017/01/01,24,0.001,0,0.001,0.001,,0.048,,,,,22,,W,14.0,3.4,83.0
02307950,2017/01/02,01,0.001,0,0.001,0.001,,0.047,,,,,25,,W,13.8,3.5,86.0
02307950,2017/01/02,02,0.001,0,0.001,0.001,,0.047,,,,,23,,W,13.2,3.7,86.0
02307950,2017/01/02,03,0.001,0,0.001,0.001,,0.046,,,,,21,,W,12.7,3.2,87.0
02307950,2017/01/02,04,0.001,0,0.002,0.002,,0.046,,,,,24,,W,13.7,3.8,89.0
02307950,2017/01/02,05,0.001,0,0.001,0.002,,0.046,,,,,24,,W,14.4,3.7,84.0
02307950,2017/01/02,06,0.001,0,0.001,0.001,,0.046,,,,,23,,W,13.0,3.8,82.0
02307950,2017/01/02,07,0.001,0,0.001,0.001,,0.046,,,,,23,,W,13.7,3.8,77.0
02307950,2017/01/02,08,0.001,0,0.001,0.001,,0.047,,,,,24,,W,11.6,4.1,80.0
02307950,2017/01/02,09,0.001,0,0.001,0.001,,0.046,,,,,25,,W,10.2,4.3,81.0
02307950,2017/01/02,10,0.001,0,0.001,0.001,,0.046,,,,,22,,W,9.1,4.6,81.0
02307950,2017/01/02,11,0.001,0,0.001,0.001,,0.047,,,,,23,,W,8.2,4.7,79.0
02307950,2017/01/02,12,0.001,0,0.001,0.001,,0.046,,,,,19,,W,7.2,4.8,78.0
02307950,2017/01/02,13,0.001,0,0.001,0.001,,0.047,,,,,20,,W,6.7,5.0,79.0
02307950,2017/01/02,14,0.001,0,0.001,0.001,,0.047,,,,,18,,W,6.2,4.9,82.0
02307950,2017/01/02,15,0.001,0,0.001,0.001,,0.047,,,,,15,,W,5.5,4.2,88.0
02307950,2017/01/02,16,0.001,0,0.002,0.002,,0.047,,,,,16,,WNW,3.1,4.0,85.0
02307950,2017/01/02,17,0.001,0,0.001,0.001,,0.047,,,,,16,,SW,1.6,3.2,93.0
02307950,2017/01/02,18,0.001,0,0.001,0.001,,0.047,,,,,13,,CALM,0.1,2.7,94.0
02307950,2017/01/02,19,0.001,0,0.002,0.002,,0.047,,,,,12,,WNW,2.1,2.9,97.0
02307950,2017/01/02,20,0.001,0,0.002,0.002,,0.047,,,,,16,,SW,1.1,2.6,92.0
02307950,2017/01/02,21,0.002,0,0.002,0.002,,0.047,,,,,23,,NW,0.6,2.4,96.0
02307950,2017/01/02,22,0.002,0,0.002,0.002,,0.048,,,,,24,,SE,0.8,1.9,94.0
02307950,2017/01/02,23,0.002,0,0.002,0.002,,0.049,,,,,23,,NW,2.6,2.7,91.0
02307950,2017/01/02,24,0.002,0,0.003,0.004,,0.047,,,,,23,,S,1.5,2.5,95.0
02307950,2017/01/03,01,0.002,0,0.002,0.002,,0.046,,,,,26,,SW,2.0,2.4,97.0
02307950,2017/01/03,02,0.002,0,0.002,0.002,,0.045,,,,,23,,SW,1.7,2.3,97.0
02307950,2017/01/03,03,0.001,0,0.002,0.002,,0.048,,,,,19,,SSW,1.1,0.6,99.0
02307950,2017/01/03,04,0.001,0,0.002,0.002,,0.047,,,,,12,,NNW,2.9,1.1,99.0
02307950,2017/01/03,05,0.001,0,0.002,0.002,,0.046,,,,,21,,SSE,0.7,1.8,97.0
02307950,2017/01/03,06,0.002,0,0.002,0.002,,0.045,,,,,26,,NW,2.9,2.1,88.0
02307950,2017/01/03,07,0.002,0,0.002,0.002,,0.044,,,,,30,,NW,1.8,2.0,89.0
02307950,2017/01/03,08,0.002,0,0.002,0.002,,0.044,,,,,31,,NW,1.0,2.1,88.0
02307950,2017/01/03,09,0.002,0,0.002,0.002,,0.043,,,,,37,,NW,3.2,1.9,89.0
02307950,2017/01/03,10,0.003,0,0.003,0.003,,0.043,,,,,38,,WNW,3.2,2.3,83.0
02307950,2017/01/03,11,0.002,0,0.002,0.003,,0.044,,,,,43,,W,7.4,2.8,74.0
02307950,2017/01/03,12,0.001,0,0.002,0.002,,0.044,,,,,34,,W,9.3,2.7,92.0
02307950,2017/01/03,13,0.001,0,0.002,0.002,,0.042,,,,,29,,W,5.6,1.8,97.0
02307950,2017/01/03,14,0.001,0,0.002,0.002,,0.042,,,,,23,,WNW,5.8,2.1,90.0
02307950,2017/01/03,15,0.001,0,0.002,0.002,,0.042,,,,,17,,W,7.5,2.3,80.0
02307950,2017/01/03,16,0.001,0,0.002,0.002,,0.042,,,,,16,,W,7.2,2.2,86.0
02307950,2017/01/03,17,0.001,0,0.002,0.002,,0.042,,,,,18,,W,7.6,0.7,97.0
02307950,2017/01/03,18,0.001,0,0.002,0.002,,0.041,,,,,19,,WNW,3.4,1.7,81.0
02307950,2017/01/03,19,0.001,0,0.001,0.001,,0.042,,,,,19,,NW,4.8,2.0,80.0
02307950,2017/01/03,20,0.001,0,0.001,0.002,,0.042,,,,,19,,WNW,4.7,2.0,80.0
02307950,2017/01/03,21,0,0,0.001,0.001,,0.042,,,,,19,,W,3.9,1.8,91.0
02307950,2017/01/03,22,0.001,0,0.002,0.002,,0.042,,,,,19,,W,5.9,2.1,82.0
02307950,2017/01/03,23,0,0,0.001,0.001,,0.044,,,,,13,,W,7.5,2.1,82.0
02307950,2017/01/03,24,0,0,0.001,0.001,,0.044,,,,,12,,W,7.4,1.8,79.0
02307950,2017/01/04,01,0,0,0.001,0.001,,0.045,,,,,11,,W,6.3,1.8,78.0
02307950,2017/01/04,02,0,0,0.001,0.001,,0.045,,,,,10,,W,6.7,2.0,76.0
02307950,2017/01/04,03,0,0,0.001,0.001,,0.046,,,,,8,,W,6.8,2.1,80.0
02307950,2017/01/04,04,0,0,0.001,0.001,,0.045,,,,,9,,W,8.3,2.2,75.0
02307950,2017/01/04,05,0,0,0.001,0.001,,0.046,,,,,6,,W,4.9,2.2,75.0
02307950,2017/01/04,06,0,0,0.001,0.001,,0.046,,,,,8,,NW,1.5,1.4,93.0
02307950,2017/01/04,07,0,0,0.001,0.001,,0.045,,,,,13,,W,3.7,2.7,82.0
02307950,2017/01/04,08,0,0,0.001,0.001,,0.046,,,,,13,,W,6.7,2.8,73.0
02307950,2017/01/04,09,0,0,0.001,0.001,,0.046,,,,,12,,W,6.3,3.1,74.0
02307950,2017/01/04,10,0,0,0.001,0.001,,0.046,,,,,13,,W,7.1,3.1,74.0
02307950,2017/01/04,11,0.001,0,0.001,0.001,,0.046,,,,,13,,W,7.9,3.8,78.0
02307950,2017/01/04,12,0.001,0,0.001,0.001,,0.046,,,,,16,,W,8.9,3.4,81.0
02307950,2017/01/04,13,0.001,0,0.001,0.002,,0.046,,,,,15,,W,7.1,3.7,81.0
