測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07546010,2017/01/01,01,,,,,,0.017,,,,,,,CALM,0.4,3.0,99.3
07546010,2017/01/01,02,,,,,,0.033,,,,,,,CALM,0.5,5.5,86.7
07546010,2017/01/01,03,,,,,,0.031,,,,,,,CALM,0.3,5.4,84.0
07546010,2017/01/01,04,,,,,,0.032,,,,,,,CALM,0.2,4.8,82.3
07546010,2017/01/01,05,,,,,,0.026,,,,,,,CALM,0.1,3.7,88.4
07546010,2017/01/01,06,,,,,,0.025,,,,,,,CALM,0.3,3.2,91.3
07546010,2017/01/01,07,,,,,,0.020,,,,,,,CALM,0,2.4,93.5
07546010,2017/01/01,08,,,,,,0.017,,,,,,,CALM,0.1,3.9,97.4
07546010,2017/01/01,09,,,,,,0.025,,,,,,,CALM,0.4,7.4,80.5
07546010,2017/01/01,10,,,,,,0.037,,,,,,,N,0.6,8.1,68.3
07546010,2017/01/01,11,,,,,,0.039,,,,,,,N,0.7,9.6,58.1
07546010,2017/01/01,12,,,,,,0.040,,,,,,,N,0.6,9.0,56.7
07546010,2017/01/01,13,,,,,,0.040,,,,,,,NNW,0.8,9.3,56.0
07546010,2017/01/01,14,,,,,,0.039,,,,,,,SSE,1.0,10.7,46.6
07546010,2017/01/01,15,,,,,,0.041,,,,,,,N,0.8,10.6,45.3
07546010,2017/01/01,16,,,,,,0.040,,,,,,,SSE,0.9,8.1,53.2
07546010,2017/01/01,17,,,,,,0.038,,,,,,,CALM,0.3,5.9,62.8
07546010,2017/01/01,18,,,,,,0.034,,,,,,,CALM,0.4,3.9,74.3
07546010,2017/01/01,19,,,,,,0.029,,,,,,,CALM,0.2,2.9,81.1
07546010,2017/01/01,20,,,,,,0.025,,,,,,,CALM,0.4,2.6,86.5
07546010,2017/01/01,21,,,,,,0.023,,,,,,,S,1.0,3.8,86.3
07546010,2017/01/01,22,,,,,,0.035,,,,,,,SSW,1.0,6.5,68.0
07546010,2017/01/01,23,,,,,,0.032,,,,,,,CALM,0.4,4.5,75.3
07546010,2017/01/01,24,,,,,,0.028,,,,,,,CALM,0.5,4.0,84.3
07546010,2017/01/02,01,,,,,,0.030,,,,,,,CALM,0.1,4.9,78.6
07546010,2017/01/02,02,,,,,,0.030,,,,,,,CALM,0.1,4.2,85.1
07546010,2017/01/02,03,,,,,,0.026,,,,,,,CALM,0.5,2.6,88.5
07546010,2017/01/02,04,,,,,,0.023,,,,,,,CALM,0.4,2.8,92.9
07546010,2017/01/02,05,,,,,,0.024,,,,,,,CALM,0.3,3.0,91.9
07546010,2017/01/02,06,,,,,,0.021,,,,,,,CALM,0.1,2.6,94.2
07546010,2017/01/02,07,,,,,,0.019,,,,,,,SSE,0.6,2.3,95.8
07546010,2017/01/02,08,,,,,,0.019,,,,,,,CALM,0.4,3.8,97.0
07546010,2017/01/02,09,,,,,,0.019,,,,,,,CALM,0.5,6.2,93.1
07546010,2017/01/02,10,,,,,,0.021,,,,,,,CALM,0.1,8.3,85.8
07546010,2017/01/02,11,,,,,,0.025,,,,,,,CALM,0.4,10.1,73.6
07546010,2017/01/02,12,,,,,,0.040,,,,,,,CALM,0.4,11.9,57.4
07546010,2017/01/02,13,,,,,,0.039,,,,,,,CALM,0.5,11.0,65.1
07546010,2017/01/02,14,,,,,,0.038,,,,,,,CALM,0.5,12.2,57.8
07546010,2017/01/02,15,,,,,,0.040,,,,,,,SE,0.9,11.3,54.5
07546010,2017/01/02,16,,,,,,0.037,,,,,,,CALM,0.5,9.7,63.5
07546010,2017/01/02,17,,,,,,0.030,,,,,,,SSW,0.8,6.6,78.1
07546010,2017/01/02,18,,,,,,0.026,,,,,,,S,1.0,6.0,83.2
07546010,2017/01/02,19,,,,,,0.035,,,,,,,CALM,0.4,5.3,76.5
07546010,2017/01/02,20,,,,,,0.029,,,,,,,S,1.0,6.8,73.1
07546010,2017/01/02,21,,,,,,0.031,,,,,,,CALM,0.4,3.9,81.5
07546010,2017/01/02,22,,,,,,0.026,,,,,,,CALM,0.3,3.7,89.4
07546010,2017/01/02,23,,,,,,0.035,,,,,,,CALM,0.4,5.7,78.9
07546010,2017/01/02,24,,,,,,0.035,,,,,,,CALM,0.5,5.6,86.7
07546010,2017/01/03,01,,,,,,0.038,,,,,,,NNW,0.7,6.5,85.2
07546010,2017/01/03,02,,,,,,0.041,,,,,,,CALM,0.2,3.5,85.4
07546010,2017/01/03,03,,,,,,0.032,,,,,,,CALM,0.3,2.0,92.7
07546010,2017/01/03,04,,,,,,0.026,,,,,,,S,0.6,1.2,96.6
07546010,2017/01/03,05,,,,,,0.026,,,,,,,CALM,0.3,1.6,98.8
07546010,2017/01/03,06,,,,,,0.046,,,,,,,NNE,1.3,6.6,65.3
07546010,2017/01/03,07,,,,,,0.051,,,,,,,N,1.4,6.9,57.3
