測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07209080,2017/01/01,01,0,0.001,0.006,0.007,,0.013,,,,0,,,NNW,0.6,-0.1,92.0
07209080,2017/01/01,02,0,0,0.005,0.005,,0.016,,,,0,,,WSW,0.9,0.4,89.9
07209080,2017/01/01,03,0,0,0.006,0.006,,0.013,,,,0,,,WNW,0.8,-0.1,92.2
07209080,2017/01/01,04,0,0,0.004,0.004,,0.010,,,,0,,,CALM,0.5,-0.6,92.3
07209080,2017/01/01,05,0,0,0.003,0.003,,0.011,,,,0.017,,,WNW,0.8,-0.5,93.0
07209080,2017/01/01,06,0.001,0,0.003,0.003,,0.011,,,,0.008,,,WSW,0.9,0.5,90.9
07209080,2017/01/01,07,0,0,0.005,0.005,,0.009,,,,0.012,,,CALM,0.5,0.3,93.1
07209080,2017/01/01,08,0.001,0.002,0.009,0.011,,0.007,,,,0,,,CALM,0.4,1.9,88.9
07209080,2017/01/01,09,0.001,0.003,0.008,0.011,,0.014,,,,0,,,E,0.9,5.9,75.2
07209080,2017/01/01,10,0.001,0.001,0.003,0.004,,0.029,,,,0.010,,,NW,3.1,8.5,55.1
07209080,2017/01/01,11,0,0,0.001,0.001,,0.039,,,,0,,,NW,4.2,10.4,46.3
07209080,2017/01/01,12,0.001,0,0.001,0.001,,0.040,,,,0,,,NW,4.3,11.4,43.2
07209080,2017/01/01,13,0.001,0,0.001,0.001,,0.040,,,,0.011,,,NW,4.8,9.9,47.1
07209080,2017/01/01,14,0.001,0,0.001,0.001,,0.040,,,,0.003,,,WNW,4.3,8.6,47.3
07209080,2017/01/01,15,0.001,0,0.001,0.001,,0.042,,,,0,,,WNW,3.1,10.1,42.6
07209080,2017/01/01,16,0.001,0,0.001,0.001,,0.042,,,,0.003,,,WNW,2.9,8.9,44.6
07209080,2017/01/01,17,0.001,0,0.002,0.002,,0.041,,,,0,,,NNW,1.9,7.8,52.7
07209080,2017/01/01,18,0.001,0,0.004,0.004,,0.036,,,,0,,,W,1.0,5.6,62.6
07209080,2017/01/01,19,0.001,0,0.007,0.007,,0.026,,,,0.015,,,SSW,1.1,5.1,63.7
07209080,2017/01/01,20,0.001,0,0.005,0.005,,0.025,,,,0.021,,,SSW,0.7,3.9,69.9
07209080,2017/01/01,21,0.001,0,0.005,0.005,,0.025,,,,0.008,,,SSW,1.7,4.6,65.9
07209080,2017/01/01,22,0.001,0,0.003,0.003,,0.028,,,,0.011,,,SE,1.1,4.2,68.6
07209080,2017/01/01,23,0,0,0.005,0.005,,0.024,,,,0,,,SW,0.7,4.0,72.1
