測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07368010,2017/01/01,01,,,,,,0.007,0.08,1.93,2.01,0.003,12,,CALM,0.5,0.3,95.8
07368010,2017/01/01,02,,,,,,0.008,0.08,1.92,2.00,0.003,7,,CALM,0.2,0.2,95.8
07368010,2017/01/01,03,,,,,,0.007,0.07,1.92,1.99,0.001,4,,CALM,0.3,0.2,96.0
07368010,2017/01/01,04,,,,,,0.007,0.08,1.92,2.00,0,5,,CALM,0.1,0.2,96.4
07368010,2017/01/01,05,,,,,,0.006,0.07,1.91,1.98,0.004,6,,CALM,0.1,0.2,96.5
07368010,2017/01/01,06,,,,,,0.006,0.07,1.92,1.99,0.007,2,,CALM,0,0.2,96.0
07368010,2017/01/01,07,,,,,,0.006,0.08,1.92,2.00,0.009,3,,CALM,0,0.2,96.4
07368010,2017/01/01,08,,,,,,0.008,0.07,1.94,2.01,0,6,,CALM,0.1,0.3,96.6
07368010,2017/01/01,09,,,,,,0.010,0.08,1.93,2.01,0.015,5,,CALM,0.2,0.8,96.8
07368010,2017/01/01,10,,,,,,0.013,0.09,1.93,2.02,0.008,10,,CALM,0.2,1.8,99.4
07368010,2017/01/01,11,,,,,,0.023,0.09,1.93,2.02,0,4,,NW,0.7,2.9,84.9
07368010,2017/01/01,12,,,,,,0.039,0.06,1.91,1.97,0,5,,NW,0.9,3.0,78.6
07368010,2017/01/01,13,,,,,,0.040,0.05,1.91,1.96,0,-3,,W,1.4,3.5,70.9
07368010,2017/01/01,14,,,,,,0.038,0.05,1.91,1.96,0,9,,CALM,0.4,2.9,83.3
07368010,2017/01/01,15,,,,,,0.032,0.06,1.90,1.96,0.004,7,,SW,0.8,2.9,77.5
07368010,2017/01/01,16,,,,,,0.033,0.05,1.91,1.96,0.001,4,,S,1.0,2.1,83.9
07368010,2017/01/01,17,,,,,,0.031,0.06,1.91,1.97,0.002,5,,CALM,0.5,1.7,86.6
07368010,2017/01/01,18,,,,,,0.029,0.07,1.90,1.97,0.005,7,,SSW,0.6,1.2,89.2
07368010,2017/01/01,19,,,,,,0.024,0.07,1.91,1.98,0.008,7,,CALM,0.2,0,92.0
07368010,2017/01/01,20,,,,,,0.021,0.06,1.91,1.97,0,6,,CALM,0.3,0.2,91.5
07368010,2017/01/01,21,,,,,,0.018,0.07,1.91,1.98,0.010,7,,CALM,0.4,0.2,91.2
07368010,2017/01/01,22,,,,,,0.018,0.07,1.92,1.99,0,4,,CALM,0.5,0,92.3
07368010,2017/01/01,23,,,,,,0.014,0.07,1.93,2.00,0.008,7,,NNE,0.6,0.1,91.4
07368010,2017/01/01,24,,,,,,0.016,0.08,1.94,2.02,0.009,2,,CALM,0.4,0.2,91.8
07368010,2017/01/02,01,,,,,,0.017,0.06,1.95,2.01,0,3,,CALM,0.5,-0.4,93.2
07368010,2017/01/02,02,,,,,,0.013,0.07,1.94,2.01,0.008,8,,CALM,0.1,-0.7,94.1
07368010,2017/01/02,03,,,,,,0.012,0.06,1.94,2.00,0.006,8,,CALM,0.3,-0.9,93.6
07368010,2017/01/02,04,,,,,,0.010,0.07,1.94,2.01,0.013,7,,CALM,0.2,-0.7,92.9
07368010,2017/01/02,05,,,,,,0.014,0.08,1.95,2.03,0.010,11,,CALM,0.2,-0.6,92.4
07368010,2017/01/02,06,,,,,,0.014,0.08,1.97,2.05,0.009,10,,CALM,0.4,-0.4,91.7
07368010,2017/01/02,07,,,,,,0.013,0.09,1.96,2.05,0.017,12,,S,0.6,-0.4,93.0
07368010,2017/01/02,08,,,,,,0.014,0.08,1.92,2.00,0.009,6,,CALM,0.3,0,91.6
07368010,2017/01/02,09,,,,,,0.013,0.10,1.93,2.03,0.007,10,,CALM,0,0.7,89.8
07368010,2017/01/02,10,,,,,,0.021,0.11,1.92,2.03,0.011,10,,CALM,0.2,3.2,80.0
