測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204160,2017/01/01,01,0,,,,,,,,,,,,NNE,0.6,,
07204160,2017/01/01,02,0,,,,,,,,,,,,NNE,0.7,,
07204160,2017/01/01,03,0.001,,,,,,,,,,,,WNW,1.7,,
07204160,2017/01/01,04,0.001,,,,,,,,,,,,N,0.7,,
07204160,2017/01/01,05,0,,,,,,,,,,,,N,1.1,,
07204160,2017/01/01,06,0,,,,,,,,,,,,CALM,0.4,,
07204160,2017/01/01,07,0,,,,,,,,,,,,NW,0.8,,
07204160,2017/01/01,08,0,,,,,,,,,,,,NNE,0.9,,
07204160,2017/01/01,09,0.001,,,,,,,,,,,,NW,2.5,,
07204160,2017/01/01,10,0,,,,,,,,,,,,NNW,3.3,,
07204160,2017/01/01,11,0.001,,,,,,,,,,,,NW,3.6,,
07204160,2017/01/01,12,0.001,,,,,,,,,,,,NW,1.8,,
07204160,2017/01/01,13,0.001,,,,,,,,,,,,NW,4.3,,
07204160,2017/01/01,14,0.001,,,,,,,,,,,,NW,3.5,,
07204160,2017/01/01,15,0.001,,,,,,,,,,,,NW,2.7,,
07204160,2017/01/01,16,0.003,,,,,,,,,,,,W,1.7,,
07204160,2017/01/01,17,0.005,,,,,,,,,,,,NW,1.5,,
07204160,2017/01/01,18,0.004,,,,,,,,,,,,NW,1.1,,
07204160,2017/01/01,19,0.008,,,,,,,,,,,,WNW,2.2,,
07204160,2017/01/01,20,0.004,,,,,,,,,,,,W,1.3,,
07204160,2017/01/01,21,0.005,,,,,,,,,,,,WSW,1.2,,
07204160,2017/01/01,22,0.006,,,,,,,,,,,,WNW,1.3,,
07204160,2017/01/01,23,0.004,,,,,,,,,,,,WNW,1.2,,
07204160,2017/01/01,24,0.005,,,,,,,,,,,,NNW,0.9,,
07204160,2017/01/02,01,0.001,,,,,,,,,,,,NW,1.0,,
07204160,2017/01/02,02,0.001,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/02,03,0,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/02,04,0,,,,,,,,,,,,NW,0.7,,
07204160,2017/01/02,05,0.001,,,,,,,,,,,,NNW,0.8,,
07204160,2017/01/02,06,0,,,,,,,,,,,,NW,0.9,,
07204160,2017/01/02,07,0.001,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/02,08,0,,,,,,,,,,,,NNE,0.6,,
07204160,2017/01/02,09,0,,,,,,,,,,,,N,1.1,,
07204160,2017/01/02,10,0,,,,,,,,,,,,N,0.6,,
07204160,2017/01/02,11,0,,,,,,,,,,,,N,1.2,,
07204160,2017/01/02,12,0,,,,,,,,,,,,CALM,0.3,,
07204160,2017/01/02,13,0.003,,,,,,,,,,,,NNE,0.6,,
07204160,2017/01/02,14,0.001,,,,,,,,,,,,N,1.4,,
07204160,2017/01/02,15,0.003,,,,,,,,,,,,E,0.9,,
07204160,2017/01/02,16,0.007,,,,,,,,,,,,CALM,0.3,,
07204160,2017/01/02,17,0.003,,,,,,,,,,,,NW,1.2,,
07204160,2017/01/02,18,0.002,,,,,,,,,,,,NW,1.1,,
07204160,2017/01/02,19,0.001,,,,,,,,,,,,CALM,0.3,,
07204160,2017/01/02,20,0.001,,,,,,,,,,,,NNE,1.2,,
07204160,2017/01/02,21,0.001,,,,,,,,,,,,WNW,1.0,,
07204160,2017/01/02,22,0.002,,,,,,,,,,,,WNW,0.8,,
07204160,2017/01/02,23,0.001,,,,,,,,,,,,NNE,0.6,,
07204160,2017/01/02,24,0,,,,,,,,,,,,N,0.6,,
07204160,2017/01/03,01,0.001,,,,,,,,,,,,WNW,1.8,,
07204160,2017/01/03,02,0.001,,,,,,,,,,,,NNW,0.9,,
07204160,2017/01/03,03,0.001,,,,,,,,,,,,NW,2.7,,
07204160,2017/01/03,04,0.001,,,,,,,,,,,,ENE,1.0,,
07204160,2017/01/03,05,0.001,,,,,,,,,,,,NW,0.9,,
07204160,2017/01/03,06,0.001,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/03,07,0.001,,,,,,,,,,,,NW,1.4,,
07204160,2017/01/03,08,0.001,,,,,,,,,,,,W,2.6,,
07204160,2017/01/03,09,0.004,,,,,,,,,,,,WNW,2.7,,
07204160,2017/01/03,10,0.003,,,,,,,,,,,,WNW,2.9,,
07204160,2017/01/03,11,0.002,,,,,,,,,,,,NNW,2.2,,
07204160,2017/01/03,12,0.002,,,,,,,,,,,,NW,2.9,,
07204160,2017/01/03,13,0.002,,,,,,,,,,,,NNW,3.1,,
07204160,2017/01/03,14,0.002,,,,,,,,,,,,NW,3.7,,
07204160,2017/01/03,15,0.002,,,,,,,,,,,,NW,4.0,,
07204160,2017/01/03,16,0.002,,,,,,,,,,,,NW,4.5,,
07204160,2017/01/03,17,0.001,,,,,,,,,,,,NNW,3.6,,
07204160,2017/01/03,18,0.001,,,,,,,,,,,,NNW,3.2,,
07204160,2017/01/03,19,0.001,,,,,,,,,,,,NNW,1.0,,
07204160,2017/01/03,20,0.001,,,,,,,,,,,,NNE,0.7,,
07204160,2017/01/03,21,0.001,,,,,,,,,,,,SSW,0.6,,
07204160,2017/01/03,22,0.002,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/03,23,0.001,,,,,,,,,,,,N,1.0,,
07204160,2017/01/03,24,0.001,,,,,,,,,,,,NNW,1.2,,
07204160,2017/01/04,01,0,,,,,,,,,,,,CALM,0.2,,
07204160,2017/01/04,02,0.001,,,,,,,,,,,,NW,2.0,,
07204160,2017/01/04,03,0.001,,,,,,,,,,,,NW,1.3,,
07204160,2017/01/04,04,0.001,,,,,,,,,,,,SW,0.7,,
07204160,2017/01/04,05,0.003,,,,,,,,,,,,CALM,0.2,,
07204160,2017/01/04,06,0.001,,,,,,,,,,,,CALM,0.3,,
07204160,2017/01/04,07,0.002,,,,,,,,,,,,NW,0.8,,
07204160,2017/01/04,08,0.003,,,,,,,,,,,,NW,0.9,,
07204160,2017/01/04,09,0.002,,,,,,,,,,,,N,1.1,,
07204160,2017/01/04,10,0.002,,,,,,,,,,,,WSW,0.8,,
07204160,2017/01/04,11,0.005,,,,,,,,,,,,NNE,0.7,,
07204160,2017/01/04,12,0.005,,,,,,,,,,,,NNW,2.5,,
07204160,2017/01/04,13,0.005,,,,,,,,,,,,WNW,2.8,,
07204160,2017/01/04,14,0.002,,,,,,,,,,,,NW,2.7,,
07204160,2017/01/04,15,0.002,,,,,,,,,,,,NW,3.7,,
07204160,2017/01/04,16,0.001,,,,,,,,,,,,NW,2.5,,
07204160,2017/01/04,17,0.001,,,,,,,,,,,,NNW,1.9,,
07204160,2017/01/04,18,0.001,,,,,,,,,,,,NW,2.6,,
07204160,2017/01/04,19,0.001,,,,,,,,,,,,NW,3.2,,
07204160,2017/01/04,20,0.002,,,,,,,,,,,,WNW,5.1,,
07204160,2017/01/04,21,0.004,,,,,,,,,,,,NNW,3.3,,
07204160,2017/01/04,22,0.001,,,,,,,,,,,,NW,4.2,,
07204160,2017/01/04,23,0.001,,,,,,,,,,,,NW,3.9,,
07204160,2017/01/04,24,0.001,,,,,,,,,,,,E,1.4,,
07204160,2017/01/05,01,0.001,,,,,,,,,,,,CALM,0.5,,
07204160,2017/01/05,02,0.002,,,,,,,,,,,,WNW,3.0,,
07204160,2017/01/05,03,0.002,,,,,,,,,,,,WNW,4.0,,
07204160,2017/01/05,04,0.002,,,,,,,,,,,,WNW,3.7,,
07204160,2017/01/05,05,0.001,,,,,,,,,,,,WNW,1.9,,
07204160,2017/01/05,06,0.002,,,,,,,,,,,,WNW,2.3,,
07204160,2017/01/05,07,0.003,,,,,,,,,,,,WNW,2.2,,
07204160,2017/01/05,08,0.002,,,,,,,,,,,,NW,3.1,,
07204160,2017/01/05,09,0.001,,,,,,,,,,,,NW,4.3,,
07204160,2017/01/05,10,0.002,,,,,,,,,,,,WNW,4.4,,
07204160,2017/01/05,11,0.001,,,,,,,,,,,,NW,4.5,,
07204160,2017/01/05,12,0.001,,,,,,,,,,,,WNW,4.5,,
07204160,2017/01/05,13,0.003,,,,,,,,,,,,WNW,4.7,,
07204160,2017/01/05,14,0.002,,,,,,,,,,,,NW,5.0,,
07204160,2017/01/05,15,0.001,,,,,,,,,,,,NW,5.2,,
07204160,2017/01/05,16,0.001,,,,,,,,,,,,NW,5.8,,
07204160,2017/01/05,17,0.001,,,,,,,,,,,,NW,3.3,,
07204160,2017/01/05,18,0.001,,,,,,,,,,,,NW,3.9,,
07204160,2017/01/05,19,0.001,,,,,,,,,,,,NW,2.6,,
07204160,2017/01/05,20,0.001,,,,,,,,,,,,WNW,2.7,,
07204160,2017/01/05,21,0.001,,,,,,,,,,,,NW,2.1,,
07204160,2017/01/05,22,0.001,,,,,,,,,,,,NNW,2.6,,
07204160,2017/01/05,23,0.001,,,,,,,,,,,,NW,0.7,,
07204160,2017/01/05,24,0,,,,,,,,,,,,NNE,0.7,,
07204160,2017/01/06,01,0,,,,,,,,,,,,N,0.7,,
07204160,2017/01/06,02,0,,,,,,,,,,,,NE,1.0,,
07204160,2017/01/06,03,0,,,,,,,,,,,,NNE,0.8,,
07204160,2017/01/06,04,0,,,,,,,,,,,,N,2.2,,
