測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
01202080,2017/01/01,01,,,,,,0.020,,,,,8,,E,0.5,,
01202080,2017/01/01,02,,,,,,0.019,,,,,8,,ENE,0.6,,
01202080,2017/01/01,03,,,,,,0.024,,,,,1,,N,0.8,,
01202080,2017/01/01,04,,,,,,0.026,,,,,5,,ENE,0.6,,
01202080,2017/01/01,05,,,,,,0.028,,,,,5,,NNE,1.1,,
01202080,2017/01/01,06,,,,,,0.026,,,,,4,,CALM,0.3,,
01202080,2017/01/01,07,,,,,,0.016,,,,,7,,NNW,0.6,,
01202080,2017/01/01,08,,,,,,0.016,,,,,6,,NE,0.7,,
01202080,2017/01/01,09,,,,,,0.017,,,,,4,,CALM,0.3,,
01202080,2017/01/01,10,,,,,,0.016,,,,,16,,W,1.2,,
01202080,2017/01/01,11,,,,,,0.024,,,,,10,,WNW,0.9,,
01202080,2017/01/01,12,,,,,,0.032,,,,,3,,WSW,2.3,,
01202080,2017/01/01,13,,,,,,0.036,,,,,1,,W,2.3,,
01202080,2017/01/01,14,,,,,,0.039,,,,,2,,NNW,0.6,,
01202080,2017/01/01,15,,,,,,0.037,,,,,4,,W,2.4,,
01202080,2017/01/01,16,,,,,,0.033,,,,,4,,W,3.0,,
01202080,2017/01/01,17,,,,,,0.035,,,,,0,,WNW,1.6,,
01202080,2017/01/01,18,,,,,,0.033,,,,,7,,W,1.6,,
01202080,2017/01/01,19,,,,,,0.032,,,,,6,,NW,0.7,,
01202080,2017/01/01,20,,,,,,0.029,,,,,7,,W,2.2,,
01202080,2017/01/01,21,,,,,,0.030,,,,,6,,WSW,3.1,,
01202080,2017/01/01,22,,,,,,0.044,,,,,23,,WSW,2.8,,
01202080,2017/01/01,23,,,,,,0.038,,,,,24,,W,1.7,,
01202080,2017/01/01,24,,,,,,0.032,,,,,28,,NNW,0.7,,
01202080,2017/01/02,01,,,,,,0.040,,,,,27,,W,2.2,,
01202080,2017/01/02,02,,,,,,0.041,,,,,26,,NNW,1.0,,
01202080,2017/01/02,03,,,,,,0.030,,,,,29,,W,0.8,,
01202080,2017/01/02,04,,,,,,0.032,,,,,27,,WSW,0.8,,
01202080,2017/01/02,05,,,,,,0.033,,,,,25,,N,0.8,,
01202080,2017/01/02,06,,,,,,0.029,,,,,21,,WNW,1.3,,
01202080,2017/01/02,07,,,,,,0.030,,,,,27,,NNW,0.6,,
01202080,2017/01/02,08,,,,,,0.029,,,,,28,,NW,0.9,,
01202080,2017/01/02,09,,,,,,0.030,,,,,32,,N,0.6,,
01202080,2017/01/02,10,,,,,,0.034,,,,,31,,NNW,0.9,,
01202080,2017/01/02,11,,,,,,0.040,,,,,32,,NNW,0.9,,
01202080,2017/01/02,12,,,,,,0.042,,,,,28,,NNW,0.8,,
01202080,2017/01/02,13,,,,,,0.041,,,,,28,,CALM,0.4,,
01202080,2017/01/02,14,,,,,,0.038,,,,,25,,WSW,1.1,,
01202080,2017/01/02,15,,,,,,0.036,,,,,25,,W,0.7,,
01202080,2017/01/02,16,,,,,,0.035,,,,,21,,N,0.5,,
01202080,2017/01/02,17,,,,,,0.024,,,,,27,,NNE,1.2,,
01202080,2017/01/02,18,,,,,,0.023,,,,,24,,NNW,0.8,,
01202080,2017/01/02,19,,,,,,0.016,,,,,26,,N,0.5,,
01202080,2017/01/02,20,,,,,,0.013,,,,,25,,CALM,0.4,,
01202080,2017/01/02,21,,,,,,0.015,,,,,31,,CALM,0.4,,
01202080,2017/01/02,22,,,,,,0.009,,,,,28,,CALM,0.3,,
01202080,2017/01/02,23,,,,,,0.008,,,,,22,,NNW,0.6,,
01202080,2017/01/02,24,,,,,,0.013,,,,,21,,NW,0.5,,
01202080,2017/01/03,01,,,,,,0.019,,,,,20,,N,0.8,,
01202080,2017/01/03,02,,,,,,0.020,,,,,24,,WNW,0.8,,
01202080,2017/01/03,03,,,,,,0.023,,,,,19,,NNW,0.5,,
01202080,2017/01/03,04,,,,,,0.021,,,,,21,,NW,1.0,,
01202080,2017/01/03,05,,,,,,0.033,,,,,36,,W,1.0,,
01202080,2017/01/03,06,,,,,,0.033,,,,,37,,W,0.8,,
01202080,2017/01/03,07,,,,,,0.035,,,,,31,,NNW,1.3,,
01202080,2017/01/03,08,,,,,,0.024,,,,,34,,CALM,0.4,,
01202080,2017/01/03,09,,,,,,0.022,,,,,37,,WNW,0.6,,
01202080,2017/01/03,10,,,,,,0.028,,,,,39,,W,1.3,,
01202080,2017/01/03,11,,,,,,0.036,,,,,34,,WNW,1.6,,
01202080,2017/01/03,12,,,,,,0.038,,,,,43,,W,1.6,,
01202080,2017/01/03,13,,,,,,0.034,,,,,37,,SW,1.8,,
01202080,2017/01/03,14,,,,,,0.033,,,,,35,,WSW,1.6,,
01202080,2017/01/03,15,,,,,,0.037,,,,,36,,NW,1.4,,
01202080,2017/01/03,16,,,,,,0.039,,,,,38,,NNW,0.8,,
