測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
01213220,2017/01/01,01,0,0,0.014,0.014,,0.012,0.11,2.04,2.15,0.003,15,,,,,
01213220,2017/01/01,02,0,0,0.012,0.012,,0.012,0.15,2.03,2.18,0.003,15,,,,,
01213220,2017/01/01,03,0,0.001,0.011,0.012,,0.013,0.11,2.06,2.17,0.011,20,,,,,
01213220,2017/01/01,04,0,0.001,0.012,0.013,,0.009,0.14,2.02,2.16,0.011,22,,,,,
01213220,2017/01/01,05,0,0.004,0.017,0.021,,0.004,0.13,2.03,2.16,0.005,17,,,,,
01213220,2017/01/01,06,0,0,0.010,0.010,,0.012,0.13,2.05,2.18,0.014,11,,,,,
01213220,2017/01/01,07,0,0.003,0.013,0.016,,0.011,0.11,2.14,2.25,0.009,16,,,,,
01213220,2017/01/01,08,0,0.014,0.017,0.031,,0.009,0.16,2.11,2.27,0.012,13,,,,,
01213220,2017/01/01,09,0,0.007,0.013,0.020,,0.014,0.18,2.08,2.26,0.009,19,,,,,
01213220,2017/01/01,10,0.001,0.013,0.014,0.027,,0.015,0.12,2.08,2.20,0.012,17,,,,,
01213220,2017/01/01,11,0.005,0.008,0.017,0.025,,0.023,0.17,2.07,2.24,0.011,19,,,,,
01213220,2017/01/01,12,0.003,0.003,0.007,0.010,,0.035,0.19,1.97,2.16,0.011,14,,,,,
01213220,2017/01/01,13,0.002,0.001,0.004,0.005,,0.038,0.07,1.95,2.02,0.004,10,,,,,
01213220,2017/01/01,14,0.002,0.001,0.005,0.006,,0.036,0.11,1.95,2.06,0,12,,,,,
01213220,2017/01/01,15,0.002,0.002,0.007,0.009,,0.034,0.10,1.95,2.05,0.002,11,,,,,
01213220,2017/01/01,16,0.002,0.001,0.008,0.009,,0.033,0.10,1.95,2.05,0.013,14,,,,,
01213220,2017/01/01,17,0.002,0.001,0.014,0.015,,0.027,0.14,1.95,2.09,0.008,14,,,,,
01213220,2017/01/01,18,0.001,0.003,0.011,0.014,,0.029,0.11,1.95,2.06,0.006,13,,,,,
01213220,2017/01/01,19,0.001,0.001,0.006,0.007,,0.034,0.08,1.95,2.03,0.008,9,,,,,
01213220,2017/01/01,20,0.001,0.002,0.007,0.009,,0.033,0.10,1.94,2.04,0.003,6,,,,,
01213220,2017/01/01,21,0.001,0.004,0.015,0.019,,0.026,0.14,1.94,2.08,0.008,13,,,,,
01213220,2017/01/01,22,0.001,0.022,0.040,0.062,,0.007,0.20,1.97,2.17,0.019,28,,,,,
01213220,2017/01/01,23,0.001,0.004,0.028,0.032,,0.013,0.29,2.01,2.30,0.011,17,,,,,
01213220,2017/01/01,24,0.001,0.004,0.024,0.028,,0.014,0.22,1.99,2.21,0.013,15,,,,,
01213220,2017/01/02,01,,,,,,,0.12,2.00,2.12,0.002,12,,,,,
01213220,2017/01/02,02,0.001,0.001,0.020,0.021,,0.013,0.17,1.99,2.16,0.006,12,,,,,
01213220,2017/01/02,03,0,0.001,0.020,0.021,,0.010,0.21,2.02,2.23,0.008,13,,,,,
01213220,2017/01/02,04,0.001,0.003,0.023,0.026,,0.010,0.21,2.03,2.24,0.012,13,,,,,
01213220,2017/01/02,05,0.001,0,0.013,0.013,,0.024,0.16,1.99,2.15,0.010,18,,,,,
01213220,2017/01/02,06,0.001,0,0.009,0.009,,0.023,0.11,2.02,2.13,0.004,18,,,,,
