測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11408010,2017/01/01,01,0.001,0,0.005,0.005,,0.020,0.01,1.95,1.96,0.011,1,,SW,1.6,,
11408010,2017/01/01,02,0.001,0,0.005,0.005,,0.020,0.02,1.96,1.98,0.010,9,,WSW,2.3,,
11408010,2017/01/01,03,0.001,0,0.004,0.004,,0.020,0.01,1.96,1.97,0.013,65,,W,2.7,,
11408010,2017/01/01,04,0.001,0,0.004,0.004,,0.021,0,1.95,1.95,0.007,,,W,1.7,,
11408010,2017/01/01,05,0.001,0,0.004,0.004,,0.020,0,1.96,1.96,0.008,0,,W,3.2,,
11408010,2017/01/01,06,0.001,0,0.004,0.004,,0.020,0,1.96,1.96,0.006,,,WNW,2.4,,
11408010,2017/01/01,07,0.001,0,0.004,0.004,,0.019,0,1.95,1.95,0.008,,,W,2.9,,
11408010,2017/01/01,08,0.001,0.001,0.005,0.006,,0.018,0,1.95,1.95,0.005,,,WNW,2.6,,
11408010,2017/01/01,09,0.001,0.002,0.004,0.006,,0.021,0,1.93,1.93,0.004,,,W,2.7,,
11408010,2017/01/01,10,0.001,0.002,0.004,0.006,,0.022,0,1.93,1.93,0.008,8,,WSW,2.2,,
11408010,2017/01/01,11,0.001,0.001,0.003,0.004,,0.029,0,1.94,1.94,0.002,4,,W,2.3,,
11408010,2017/01/01,12,0.001,0,0.002,0.002,,0.038,0,1.92,1.92,0.009,15,,WSW,1.1,,
11408010,2017/01/01,13,0.002,0,0.002,0.002,,0.041,0,1.90,1.90,0.007,25,,ENE,3.0,,
11408010,2017/01/01,14,0.002,0,0.002,0.002,,0.042,0.02,1.90,1.92,0.009,25,,E,2.2,,
11408010,2017/01/01,15,0.002,0,0.002,0.002,,0.043,0.01,1.90,1.91,0.007,4,,NNE,1.6,,
11408010,2017/01/01,16,0.002,0,0.002,0.002,,0.043,0.01,1.90,1.91,0.005,4,,WNW,1.1,,
11408010,2017/01/01,17,0.002,0,0.003,0.003,,0.036,0.02,1.90,1.92,0.008,4,,W,1.5,,
11408010,2017/01/01,18,0.001,0,0.003,0.003,,0.028,0.01,1.91,1.92,0.001,4,,WSW,1.3,,
11408010,2017/01/01,19,0.001,0,0.004,0.004,,0.025,0.03,1.91,1.94,0.003,,,CALM,0.4,,
11408010,2017/01/01,20,0.001,0,0.006,0.006,,0.023,0.02,1.92,1.94,0.008,,,W,2.0,,
11408010,2017/01/01,21,0.001,0,0.004,0.004,,0.027,0,1.97,1.97,0.009,,,W,2.3,,
11408010,2017/01/01,22,0.001,0,0.003,0.003,,0.026,0,1.96,1.96,0.004,0,,WSW,0.9,,
11408010,2017/01/01,23,0.001,0,0.003,0.003,,0.024,0,1.95,1.95,0.008,31,,WSW,2.5,,
11408010,2017/01/01,24,0.001,0,0.004,0.004,,0.023,0,1.95,1.95,0.004,12,,WSW,1.7,,
11408010,2017/01/02,01,0.001,0,0.004,0.004,,0.023,,,,0.004,,,W,2.1,,
11408010,2017/01/02,02,0.001,0,0.003,0.003,,0.022,0,1.95,1.95,0.004,,,W,1.9,,
11408010,2017/01/02,03,0.001,0,0.003,0.003,,0.022,0,1.95,1.95,0.008,,,W,2.8,,
11408010,2017/01/02,04,0.001,0,0.003,0.003,,0.021,0,1.96,1.96,0.005,,,W,2.6,,
11408010,2017/01/02,05,0.001,0,0.003,0.003,,0.021,0,1.95,1.95,0.006,2,,WSW,3.4,,
11408010,2017/01/02,06,0.001,0,0.003,0.003,,0.020,0,1.96,1.96,0.006,3,,WSW,3.3,,
11408010,2017/01/02,07,0.001,0,0.003,0.003,,0.020,0,1.95,1.95,0.006,2,,WSW,1.7,,
11408010,2017/01/02,08,0.001,0,0.004,0.004,,0.018,0,1.95,1.95,0.004,5,,WSW,1.4,,
11408010,2017/01/02,09,0.001,0.001,0.004,0.005,,0.021,0,1.93,1.93,0.006,1,,WNW,1.5,,
11408010,2017/01/02,10,0.001,0.001,0.004,0.005,,0.025,0,1.93,1.93,0.005,,,WSW,1.2,,
11408010,2017/01/02,11,0.001,0.001,0.004,0.005,,0.029,0,1.94,1.94,0.010,14,,SE,1.0,,
11408010,2017/01/02,12,0.002,0.001,0.003,0.004,,0.034,0.01,1.93,1.94,0.011,26,,ENE,1.0,,
11408010,2017/01/02,13,0.001,0,0.003,0.003,,0.040,0.03,1.91,1.94,0.011,28,,ENE,1.7,,
11408010,2017/01/02,14,0.001,0,0.002,0.002,,0.043,0.02,1.91,1.93,0.013,21,,ESE,1.4,,
11408010,2017/01/02,15,0.002,0,0.002,0.002,,0.045,0,1.91,1.91,0.012,8,,S,0.9,,
11408010,2017/01/02,16,0.002,0,0.003,0.003,,0.043,0.01,1.91,1.92,0.014,6,,SSW,0.8,,
