測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11208530,2017/01/01,01,,0.022,0.027,0.049,0.6,,,,,0.022,16,,WNW,0.8,1.3,73.0
11208530,2017/01/01,02,,0.020,0.026,0.046,0.6,,0.34,2.13,2.47,0.019,18,,W,0.7,1.2,73.0
11208530,2017/01/01,03,,0.013,0.022,0.035,0.6,,0.28,2.07,2.35,0.017,15,,WNW,1.5,1.2,71.0
11208530,2017/01/01,04,,0.008,0.017,0.025,0.5,,0.19,2.03,2.22,0.010,7,,WNW,1.2,1.3,71.0
11208530,2017/01/01,05,,0.004,0.015,0.019,0.4,,0.15,2.00,2.15,0.010,7,,N,0.8,0.9,73.0
11208530,2017/01/01,06,,0.008,0.014,0.022,0.5,,0.20,1.99,2.19,0.008,6,,W,1.2,0.6,75.0
11208530,2017/01/01,07,,0.011,0.016,0.027,0.5,,0.16,2.01,2.17,0.008,10,,WNW,1.0,1.1,70.0
11208530,2017/01/01,08,,0.009,0.018,0.027,0.6,,0.18,2.01,2.19,0.010,4,,W,1.2,3.3,64.0
11208530,2017/01/01,09,,0.011,0.013,0.024,0.6,,0.21,2.00,2.21,0.009,8,,CALM,0.4,7.3,52.0
11208530,2017/01/01,10,,0.006,0.010,0.016,0.4,,0.16,1.97,2.13,0.007,1,,N,2.0,10.6,40.0
11208530,2017/01/01,11,,0.002,0.005,0.007,0.3,,0.09,1.95,2.04,0.007,3,,NNE,1.7,12.6,34.0
11208530,2017/01/01,12,,0.003,0.005,0.008,0.3,,0.06,1.95,2.01,0.008,13,,NNE,1.2,13.5,29.0
11208530,2017/01/01,13,,0.002,0.003,0.005,0.3,,0.05,1.93,1.98,0.005,6,,NE,1.0,14.5,27.0
11208530,2017/01/01,14,,0.002,0.004,0.006,0.4,,0.07,1.92,1.99,0.006,6,,S,1.4,14.2,27.0
11208530,2017/01/01,15,,0.004,0.006,0.010,0.4,,0.07,1.91,1.98,0.009,9,,S,1.8,13.9,27.0
11208530,2017/01/01,16,,0.003,0.007,0.010,0.4,,0.08,1.92,2.00,0.008,5,,SE,1.5,13.2,29.0
11208530,2017/01/01,17,,0.003,0.012,0.015,0.5,,0.12,1.94,2.06,0.006,5,,CALM,0.2,11.6,36.0
11208530,2017/01/01,18,,0.013,0.029,0.042,0.7,,0.31,2.00,2.31,0.011,14,,CALM,0.2,8.8,49.0
11208530,2017/01/01,19,,0.019,0.038,0.057,0.9,,0.57,2.08,2.65,0.013,14,,WNW,0.5,7.8,52.0
11208530,2017/01/01,20,,0.014,0.030,0.044,0.7,,0.50,2.06,2.56,0.014,9,,W,1.0,5.9,59.0
11208530,2017/01/01,21,,0.013,0.030,0.043,0.6,,0.33,2.06,2.39,0.011,18,,WSW,1.0,5.0,62.0
11208530,2017/01/01,22,,0.011,0.028,0.039,0.7,,0.34,2.06,2.40,0.011,14,,W,1.3,4.4,67.0
11208530,2017/01/01,23,,0.008,0.021,0.029,0.6,,0.26,2.03,2.29,0.007,12,,W,1.0,4.2,67.0
11208530,2017/01/01,24,,0.006,0.020,0.026,0.5,,0.21,2.00,2.21,0.009,8,,W,1.2,3.7,68.0
11208530,2017/01/02,01,,0.006,0.013,0.019,0.5,,,,,0.006,7,,WSW,1.6,4.1,66.0
11208530,2017/01/02,02,,0.004,0.009,0.013,0.4,,0.10,1.97,2.07,0.006,7,,W,1.5,4.0,64.0
11208530,2017/01/02,03,,0.004,0.009,0.013,0.4,,0.08,1.96,2.04,0.005,6,,W,1.3,3.5,65.0
11208530,2017/01/02,04,,0.005,0.009,0.014,0.4,,0.08,1.96,2.04,0.006,7,,W,1.3,3.5,65.0
11208530,2017/01/02,05,,0.012,0.012,0.024,0.4,,0.07,1.96,2.03,0.007,5,,W,1.0,3.3,65.0
11208530,2017/01/02,06,,0.006,0.016,0.022,0.5,,0.13,1.98,2.11,0.005,13,,NW,0.9,2.5,69.0
11208530,2017/01/02,07,,0.010,0.018,0.028,0.4,,0.18,1.98,2.16,0.008,5,,CALM,0.4,2.7,69.0
11208530,2017/01/02,08,,0.004,0.012,0.016,0.4,,0.13,1.97,2.10,0.008,11,,ESE,0.5,3.2,69.0
11208530,2017/01/02,09,,0.009,0.015,0.024,0.5,,0.16,1.99,2.15,0.009,12,,CALM,0.2,4.6,63.0
11208530,2017/01/02,10,,0.013,0.015,0.028,0.5,,0.24,2.03,2.27,0.010,10,,ESE,0.5,8.0,49.0
11208530,2017/01/02,11,,0.006,0.010,0.016,0.4,,0.14,1.97,2.11,0.009,6,,E,1.4,10.4,43.0
11208530,2017/01/02,12,,0.005,0.009,0.014,0.5,,0.11,1.95,2.06,0.019,13,,NE,1.6,11.7,37.0
11208530,2017/01/02,13,,0.004,0.007,0.011,0.4,,0.09,1.94,2.03,0.012,11,,NE,1.1,13.0,36.0
11208530,2017/01/02,14,,0.003,0.007,0.010,0.4,,0.12,1.94,2.06,0.013,12,,NE,0.8,12.4,41.0
11208530,2017/01/02,15,,0.004,0.007,0.011,0.4,,0.09,1.92,2.01,0.012,14,,NW,1.3,12.7,40.0
11208530,2017/01/02,16,,0.004,0.009,0.013,0.4,,0.12,1.91,2.03,0.012,8,,W,0.7,12.4,41.0
11208530,2017/01/02,17,,0.013,0.021,0.034,0.6,,0.10,1.92,2.02,0.011,15,,S,0.7,10.9,48.0
11208530,2017/01/02,18,,0.014,0.030,0.044,0.8,,0.30,1.97,2.27,0.014,13,,WSW,0.5,8.0,61.0
11208530,2017/01/02,19,,0.020,0.033,0.053,0.8,,0.46,2.05,2.51,0.019,24,,WSW,0.5,6.6,66.0
11208530,2017/01/02,20,,0.022,0.030,0.052,0.8,,0.45,2.08,2.53,0.019,19,,W,1.0,6.3,70.0
11208530,2017/01/02,21,,0.014,0.024,0.038,0.8,,0.30,2.02,2.32,0.015,11,,W,1.5,5.7,71.0
11208530,2017/01/02,22,,0.011,0.022,0.033,0.6,,0.25,2.00,2.25,0.010,15,,NNW,1.1,4.7,74.0
11208530,2017/01/02,23,,0.019,0.026,0.045,0.7,,0.34,2.01,2.35,0.014,17,,W,0.9,4.2,74.0
11208530,2017/01/02,24,,0.018,0.026,0.044,0.6,,0.32,2.03,2.35,0.013,7,,W,0.7,4.0,72.0
11208530,2017/01/03,01,,0.012,0.021,0.033,0.6,,,,,0.010,9,,W,1.3,3.7,71.0
11208530,2017/01/03,02,,0.012,0.014,0.026,0.6,,0.17,1.99,2.16,0.008,13,,W,1.1,3.6,69.0
11208530,2017/01/03,03,,0.007,0.013,0.020,0.4,,0.10,1.98,2.08,0.008,11,,W,1.0,3.2,68.0
11208530,2017/01/03,04,,0.010,0.016,0.026,0.4,,0.11,1.99,2.10,0.007,4,,WNW,1.2,3.0,67.0
11208530,2017/01/03,05,,0.014,0.019,0.033,0.5,,0.10,1.98,2.08,0.008,3,,W,1.2,2.2,70.0
11208530,2017/01/03,06,,0.007,0.018,0.025,0.5,,0.12,1.99,2.11,0.009,4,,CALM,0.4,2.0,69.0
11208530,2017/01/03,07,,0.010,0.021,0.031,0.5,,0.13,1.97,2.10,0.009,5,,NW,1.5,6.0,57.0
11208530,2017/01/03,08,,0.002,0.008,0.010,0.4,,0.06,1.98,2.04,0.006,11,,N,3.0,7.1,57.0
11208530,2017/01/03,09,,0.002,0.004,0.006,0.4,,0.07,1.99,2.06,0.004,7,,NNE,3.5,8.9,50.0
11208530,2017/01/03,10,,0.001,0.004,0.005,0.4,,0.07,1.99,2.06,0.006,6,,NNE,4.2,10.6,45.0
11208530,2017/01/03,11,,0.001,0.004,0.005,0.4,,0.11,1.98,2.09,0.006,0,,N,4.6,12.6,37.0
11208530,2017/01/03,12,,0.002,0.003,0.005,0.4,,0.07,1.97,2.04,0.004,,,N,4.2,13.9,31.0
11208530,2017/01/03,13,,0.001,0.003,0.004,0.4,,0.06,1.97,2.03,0.010,11,,N,4.8,14.0,30.0
11208530,2017/01/03,14,,0.001,0.003,0.004,0.4,,0.06,1.96,2.02,0.008,11,,NNW,5.6,14.0,24.0
11208530,2017/01/03,15,,0.001,0.003,0.004,0.4,,0.05,1.96,2.01,0.013,12,,NNE,3.7,13.1,31.0
11208530,2017/01/03,16,,0,0.003,0.003,0.5,,0.07,1.98,2.05,0.014,15,,N,3.4,11.3,35.0
11208530,2017/01/03,17,,0.001,0.005,0.006,0.5,,0.07,2.00,2.07,0.010,17,,N,2.5,9.4,39.0
11208530,2017/01/03,18,,0.001,0.009,0.010,0.5,,0.11,2.02,2.13,0.017,13,,NNE,3.1,8.3,41.0
11208530,2017/01/03,19,,0.001,0.008,0.009,0.5,,0.09,2.01,2.10,0.019,17,,NNE,2.9,7.3,45.0
11208530,2017/01/03,20,,0.002,0.008,0.010,0.5,,0.10,2.04,2.14,0.017,9,,N,3.1,6.7,47.0
11208530,2017/01/03,21,,0.001,0.006,0.007,0.5,,0.10,2.01,2.11,0.017,19,,N,2.7,6.2,48.0
