測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11408510,2017/01/01,01,,0,0.005,0.005,,,0.03,1.91,1.94,0.010,,,SSW,2.2,,
11408510,2017/01/01,02,,0,0.004,0.004,,,0.03,1.91,1.94,0.012,,,WSW,1.3,,
11408510,2017/01/01,03,,0,0.004,0.004,,,0.02,1.91,1.93,0.009,,,SW,2.4,,
11408510,2017/01/01,04,,0.001,0.004,0.005,,,0.02,1.91,1.93,0.008,,,SSW,1.9,,
11408510,2017/01/01,05,,0,0.004,0.004,,,0,1.92,1.92,0.011,,,SW,3.3,,
11408510,2017/01/01,06,,0,0.004,0.004,,,0.01,1.91,1.92,0.007,,,SSW,2.1,,
11408510,2017/01/01,07,,0,0.004,0.004,,,0.01,1.90,1.91,0.007,,,SSW,2.3,,
11408510,2017/01/01,08,,0.001,0.004,0.005,,,0,1.90,1.90,0.006,,,SW,2.1,,
11408510,2017/01/01,09,,0.001,0.004,0.005,,,0,1.91,1.91,0.008,,,WSW,0.9,,
11408510,2017/01/01,10,,0.005,0.004,0.009,,,0,1.90,1.90,0.008,,,NNW,2.4,,
11408510,2017/01/01,11,,0.006,0.005,0.011,,,0.02,1.91,1.93,0.007,,,NW,3.3,,
11408510,2017/01/01,12,,0.005,0.003,0.008,,,0,1.91,1.91,0.010,,,N,2.9,,
11408510,2017/01/01,13,,0.005,0.004,0.009,,,0.01,1.91,1.92,0.009,,,N,1.8,,
11408510,2017/01/01,14,,0.005,0.005,0.010,,,0.03,1.91,1.94,0.006,,,ENE,2.0,,
11408510,2017/01/01,15,,0.006,0.005,0.011,,,0.01,1.91,1.92,0.006,,,NNE,1.8,,
11408510,2017/01/01,16,,0.006,0.006,0.012,,,0.04,1.91,1.95,0.005,,,NNW,1.1,,
11408510,2017/01/01,17,,0.006,0.007,0.013,,,0.01,1.90,1.91,0,,,NW,2.3,,
11408510,2017/01/01,18,,0.004,0.006,0.010,,,0.01,1.91,1.92,0.003,,,WNW,1.9,,
11408510,2017/01/01,19,,0,0.004,0.004,,,0.01,1.91,1.92,0.005,,,SW,1.7,,
11408510,2017/01/01,20,,0,0.004,0.004,,,0.02,1.91,1.93,0.005,,,SSW,1.8,,
11408510,2017/01/01,21,,0,0.004,0.004,,,0.01,1.91,1.92,0.005,,,SW,2.2,,
11408510,2017/01/01,22,,0,0.004,0.004,,,0.01,1.91,1.92,0.006,,,SSW,2.2,,
11408510,2017/01/01,23,,0,0.003,0.003,,,0.01,1.91,1.92,0.008,,,SSW,2.2,,
11408510,2017/01/01,24,,0,0.003,0.003,,,0.01,1.91,1.92,0.006,,,SSW,2.3,,
11408510,2017/01/02,01,,0,0.004,0.004,,,,,,0.006,,,SSE,0.6,,
11408510,2017/01/02,02,,0,0.003,0.003,,,0,1.91,1.91,0.004,,,SW,2.6,,
11408510,2017/01/02,03,,0,0.003,0.003,,,0.01,1.91,1.92,0.004,,,SW,2.8,,
11408510,2017/01/02,04,,0,0.003,0.003,,,0,1.91,1.91,0.002,,,SSW,3.0,,
11408510,2017/01/02,05,,0,0.003,0.003,,,0,1.91,1.91,0.006,,,SW,3.2,,
11408510,2017/01/02,06,,0,0.003,0.003,,,0,1.91,1.91,0.008,,,SSW,1.3,,
11408510,2017/01/02,07,,0.007,0.007,0.014,,,0,1.91,1.91,0.007,,,ENE,0.5,,
11408510,2017/01/02,08,,0.010,0.014,0.024,,,0.09,2.00,2.09,0.007,,,SW,1.2,,
11408510,2017/01/02,09,,0.003,0.005,0.008,,,0.01,1.92,1.93,0.010,,,SE,0.8,,
11408510,2017/01/02,10,,0.007,0.007,0.014,,,0.04,1.95,1.99,0.017,,,W,0.5,,
11408510,2017/01/02,11,,0.008,0.007,0.015,,,0.01,1.93,1.94,0.013,,,ESE,1.6,,
11408510,2017/01/02,12,,0.005,0.005,0.010,,,0,1.91,1.91,0.015,,,SE,1.4,,
11408510,2017/01/02,13,,0.007,0.007,0.014,,,0.03,1.92,1.95,0.013,,,ESE,0.6,,
11408510,2017/01/02,14,,0.004,0.005,0.009,,,0.01,1.91,1.92,0.011,,,SSE,1.1,,
11408510,2017/01/02,15,,0.003,0.003,0.006,,,0,1.91,1.91,0.008,,,ESE,1.6,,
11408510,2017/01/02,16,,0.004,0.006,0.010,,,0.04,1.92,1.96,0.013,,,SE,1.1,,
11408510,2017/01/02,17,,0.001,0.006,0.007,,,0.02,1.91,1.93,0.008,,,W,0.9,,
11408510,2017/01/02,18,,0.001,0.007,0.008,,,0.06,1.91,1.97,0.010,,,SW,1.2,,
11408510,2017/01/02,19,,0.001,0.006,0.007,,,0.04,1.93,1.97,0.010,,,WSW,1.2,,
11408510,2017/01/02,20,,0.001,0.006,0.007,,,0.04,1.93,1.97,0.010,,,SW,2.1,,
11408510,2017/01/02,21,,0.002,0.006,0.008,,,0.03,1.91,1.94,0.012,,,SSW,1.3,,
11408510,2017/01/02,22,,0,0.005,0.005,,,0.03,1.91,1.94,0.011,,,SSW,2.1,,
11408510,2017/01/02,23,,0,0.004,0.004,,,0.01,1.91,1.92,0.008,,,SW,2.8,,
11408510,2017/01/02,24,,0,0.003,0.003,,,0,1.90,1.90,0.009,,,SW,2.1,,
11408510,2017/01/03,01,,0.001,0.004,0.005,,,0,1.90,1.90,0.008,,,S,1.9,,
11408510,2017/01/03,02,,0,0.003,0.003,,,0,1.89,1.89,0.008,,,W,2.8,,
11408510,2017/01/03,03,,0,0.003,0.003,,,0,1.89,1.89,0.008,,,WNW,2.1,,
11408510,2017/01/03,04,,0,0.002,0.002,,,0,1.89,1.89,0.008,,,SW,1.9,,
11408510,2017/01/03,05,,0,0.003,0.003,,,0,1.89,1.89,0.008,,,SSW,2.2,,
11408510,2017/01/03,06,,0.001,0.004,0.005,,,0,1.89,1.89,0.009,,,NW,1.6,,
11408510,2017/01/03,07,,0.003,0.005,0.008,,,0,1.94,1.94,0.005,,,WNW,2.1,,
11408510,2017/01/03,08,,0.001,0.004,0.005,,,0,1.94,1.94,0.004,,,SW,1.3,,
11408510,2017/01/03,09,,0.003,0.005,0.008,,,0,1.94,1.94,0.006,,,SSW,1.6,,
11408510,2017/01/03,10,,0.005,0.005,0.010,,,0.01,1.93,1.94,0.008,,,NNW,3.1,,
11408510,2017/01/03,11,,0.007,0.009,0.016,,,0.02,1.96,1.98,0.007,,,NNW,2.8,,
11408510,2017/01/03,12,,0.004,0.004,0.008,,,0,1.96,1.96,0.015,,,NW,4.0,,
11408510,2017/01/03,13,,0.005,0.005,0.010,,,0.01,1.96,1.97,0.014,,,NNW,4.5,,
11408510,2017/01/03,14,,0.005,0.006,0.011,,,0.01,1.95,1.96,0.012,,,N,4.4,,
11408510,2017/01/03,15,,0.006,0.006,0.012,,,0.04,1.98,2.02,0.010,,,NNW,3.3,,
11408510,2017/01/03,16,,0.007,0.008,0.015,,,0.03,1.97,2.00,0.011,,,NNW,1.4,,
11408510,2017/01/03,17,,0.008,0.010,0.018,,,0.04,1.97,2.01,0.013,,,NNW,2.9,,
11408510,2017/01/03,18,,0.009,0.012,0.021,,,0.04,1.97,2.01,0.018,,,NNW,3.2,,
11408510,2017/01/03,19,,0.006,0.008,0.014,,,0.02,1.96,1.98,0.012,,,NW,2.8,,
11408510,2017/01/03,20,,0.006,0.008,0.014,,,0.02,1.96,1.98,0.013,,,NW,3.6,,
