測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12409010,2017/01/01,01,,,,,,0.005,,,,0.028,,,WNW,0.5,-0.3,88.0
12409010,2017/01/01,02,,,,,,0.005,,,,0.029,,,W,0.3,-1.4,88.0
12409010,2017/01/01,03,,,,,,0.005,,,,0.024,,,NW,0.4,-0.6,89.0
12409010,2017/01/01,04,,,,,,0.007,,,,0.025,,,NW,1.8,0.6,85.0
12409010,2017/01/01,05,,,,,,0.008,,,,0.026,,,WNW,2.4,0.2,85.0
12409010,2017/01/01,06,,,,,,0.012,,,,0.030,,,WNW,1.9,-0.2,81.0
12409010,2017/01/01,07,,,,,,0.010,,,,0.031,,,NW,1.4,-0.7,83.0
12409010,2017/01/01,08,,,,,,0.011,,,,0.038,,,NW,1.4,0.8,80.0
12409010,2017/01/01,09,,,,,,0.017,,,,0.026,,,NW,2.0,4.8,69.0
12409010,2017/01/01,10,,,,,,0.026,,,,0.020,,,WNW,2.3,7.8,57.0
12409010,2017/01/01,11,,,,,,0.035,,,,0.010,,,NW,2.9,9.7,48.0
12409010,2017/01/01,12,,,,,,0.038,,,,0.008,,,NW,2.9,10.7,45.0
12409010,2017/01/01,13,,,,,,0.040,,,,0.005,,,NW,2.6,11.6,41.0
12409010,2017/01/01,14,,,,,,0.043,,,,0.001,,,NNW,2.0,12.3,39.0
12409010,2017/01/01,15,,,,,,0.042,,,,0,,,WNW,1.4,12.6,39.0
12409010,2017/01/01,16,,,,,,0.044,,,,0.004,,,NNE,1.3,11.9,41.0
12409010,2017/01/01,17,,,,,,0.042,,,,0.001,,,E,1.1,7.4,56.0
12409010,2017/01/01,18,,,,,,0.029,,,,0.011,,,CALM,0,5.2,69.0
12409010,2017/01/01,19,,,,,,0.017,,,,0.015,,,W,0.4,3.8,79.0
12409010,2017/01/01,20,,,,,,0.016,,,,0.009,,,CALM,0,2.3,81.0
12409010,2017/01/01,21,,,,,,0.014,,,,0.009,,,WSW,0.7,1.7,84.0
12409010,2017/01/01,22,,,,,,0.014,,,,0.016,,,NW,1.5,2.3,82.0
12409010,2017/01/01,23,,,,,,0.019,,,,0.013,,,W,1.1,1.6,86.0
12409010,2017/01/01,24,,,,,,0.015,,,,0.012,,,WNW,1.2,1.5,80.0
12409010,2017/01/02,01,,,,,,0.015,,,,0.012,,,WNW,1.5,0.9,80.0
