測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12201020,2017/01/01,01,,0.061,0.034,0.095,,0.001,0.53,2.41,2.94,0.017,,,E,1.7,,
12201020,2017/01/01,02,,0.038,0.029,0.067,,0.002,0.39,2.31,2.70,0.021,,,NNW,2.2,,
12201020,2017/01/01,03,,0.027,0.034,0.061,,0.002,0.38,2.31,2.69,0.024,,,NNW,1.7,,
12201020,2017/01/01,04,,0.010,0.028,0.038,,0.004,0.34,2.26,2.60,0.027,,,N,2.5,,
12201020,2017/01/01,05,,0.001,0.018,0.019,,0.009,0.15,2.07,2.22,0.016,,,NNW,2.4,,
12201020,2017/01/01,06,,0.001,0.016,0.017,,0.010,0.14,2.07,2.21,0.020,,,N,2.2,,
12201020,2017/01/01,07,,0.001,0.016,0.017,,0.011,0.10,2.05,2.15,0.026,,,NNW,2.4,,
12201020,2017/01/01,08,,0.004,0.015,0.019,,0.010,0.12,2.06,2.18,0.016,,,NNW,1.8,,
12201020,2017/01/01,09,,0.003,0.009,0.012,,0.018,0.10,2.04,2.14,0.014,,,NNW,3.1,,
12201020,2017/01/01,10,,0.002,0.005,0.007,,0.026,0.05,1.98,2.03,0.006,,,NNW,3.3,,
12201020,2017/01/01,11,,0.002,0.005,0.007,,0.029,0.03,1.97,2.00,0.002,,,NNW,2.1,,
12201020,2017/01/01,12,,0.002,0.005,0.007,,0.032,0.04,1.96,2.00,0.004,,,NNW,2.8,,
12201020,2017/01/01,13,,0.001,0.004,0.005,,0.036,0.04,1.95,1.99,0.002,,,NW,2.8,,
12201020,2017/01/01,14,,0.001,0.003,0.004,,0.039,0.02,1.94,1.96,0.001,,,WSW,1.9,,
12201020,2017/01/01,15,,0.002,0.009,0.011,,0.035,0.05,1.96,2.01,0.009,,,SW,2.3,,
12201020,2017/01/01,16,,0.001,0.007,0.008,,0.038,0.05,1.96,2.01,0.003,,,SW,1.4,,
12201020,2017/01/01,17,,0.001,0.013,0.014,,0.032,0.04,1.97,2.01,0.002,,,SW,1.2,,
12201020,2017/01/01,18,,0.001,0.026,0.027,,0.019,0.07,2.02,2.09,0.005,,,CALM,0.2,,
12201020,2017/01/01,19,,0.006,0.042,0.048,,0.006,0.16,2.08,2.24,0.011,,,E,1.6,,
12201020,2017/01/01,20,,0.029,0.047,0.076,,0.001,0.33,2.20,2.53,0.012,,,SE,1.8,,
12201020,2017/01/01,21,,0.016,0.042,0.058,,0.001,0.31,2.18,2.49,0.013,,,NNW,2.2,,
12201020,2017/01/01,22,,0.026,0.043,0.069,,0.001,0.35,2.25,2.60,0.011,,,N,0.9,,
12201020,2017/01/01,23,,0.027,0.043,0.070,,0.001,0.42,2.34,2.76,0.010,,,NNW,2.4,,
12201020,2017/01/01,24,,0.003,0.036,0.039,,0.005,0.24,2.20,2.44,0.011,,,NW,1.5,,
12201020,2017/01/02,01,,0.002,0.034,0.036,,0.005,0.23,2.16,2.39,0.004,,,N,1.6,,
12201020,2017/01/02,02,,0.002,0.029,0.031,,0.007,0.20,2.14,2.34,0.007,,,E,1.8,,
12201020,2017/01/02,03,,0.005,0.031,0.036,,0.001,0.24,2.17,2.41,0.006,,,NE,1.7,,
12201020,2017/01/02,04,,0.009,0.027,0.036,,0.001,0.26,2.20,2.46,0.002,,,NNE,0.8,,
12201020,2017/01/02,05,,0.003,0.021,0.024,,0.006,0.20,2.16,2.36,0.006,,,N,1.5,,
12201020,2017/01/02,06,,0.001,0.012,0.013,,0.014,0.12,2.07,2.19,0.012,,,NE,1.2,,
12201020,2017/01/02,07,,0.002,0.017,0.019,,0.010,0.12,2.06,2.18,0,,,NNE,1.3,,
12201020,2017/01/02,08,,0.003,0.018,0.021,,0.005,0.14,2.09,2.23,0.009,,,NW,1.1,,
12201020,2017/01/02,09,,0.003,0.015,0.018,,0.012,0.11,2.05,2.16,0.010,,,NNW,0.7,,
12201020,2017/01/02,10,,0.003,0.013,0.016,,0.019,0.09,2.03,2.12,0.010,,,NNW,1.1,,
12201020,2017/01/02,11,,0.003,0.010,0.013,,0.024,0.08,2.01,2.09,0.008,,,WNW,1.1,,
12201020,2017/01/02,12,,0.004,0.012,0.016,,0.026,0.08,1.99,2.07,0.007,,,SW,1.9,,
12201020,2017/01/02,13,,0.003,0.013,0.016,,0.028,0.08,1.99,2.07,0.012,,,SW,1.1,,
12201020,2017/01/02,14,,0.003,0.015,0.018,,0.031,0.05,1.94,1.99,0.009,,,W,1.4,,
12201020,2017/01/02,15,,0.001,0.009,0.010,,0.038,0.02,1.92,1.94,0.009,,,SW,1.3,,
12201020,2017/01/02,16,,0.001,0.010,0.011,,0.036,0.03,1.92,1.95,0.009,,,WSW,1.4,,
12201020,2017/01/02,17,,0.001,0.021,0.022,,0.026,0.05,1.94,1.99,0.008,,,W,1.2,,
12201020,2017/01/02,18,,0.003,0.042,0.045,,0.007,0.12,1.99,2.11,0.008,,,S,1.0,,
12201020,2017/01/02,19,,0.017,0.048,0.065,,0.001,0.22,2.10,2.32,0.011,,,NNE,0.7,,
12201020,2017/01/02,20,,0.042,0.048,0.090,,0.001,0.40,2.29,2.69,0.021,,,CALM,0.1,,
12201020,2017/01/02,21,,0.064,0.052,0.116,,0.001,0.45,2.36,2.81,0.018,,,SSE,1.0,,
