測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27204030,2017/01/01,01,,0.002,0.020,0.022,,0.010,0.17,2.08,2.25,0.022,21,,SSW,0.7,4.5,72.0
27204030,2017/01/01,02,,0.001,0.018,0.019,,0.010,0.20,2.13,2.33,0.023,31,,NW,0.5,3.8,74.0
27204030,2017/01/01,03,,0,0.005,0.005,,0.027,0.10,2.02,2.12,0.014,18,,WSW,1.3,4.5,70.0
27204030,2017/01/01,04,,0,0.009,0.009,,0.011,0.13,2.03,2.16,0.020,13,,SW,1.1,3.6,74.0
27204030,2017/01/01,05,,0,0.002,0.002,,0.032,0.07,1.99,2.06,0.013,18,,NNW,2.8,4.8,65.0
27204030,2017/01/01,06,,0,0.002,0.002,,0.029,0.04,1.97,2.01,0.015,8,,NNW,1.3,3.6,70.0
27204030,2017/01/01,07,,0,0.005,0.005,,0.025,0.07,1.98,2.05,0.013,13,,ENE,1.7,3.4,71.0
27204030,2017/01/01,08,,0.001,0.009,0.010,,0.017,0.11,2.00,2.11,0.014,11,,CALM,0.3,3.7,73.0
27204030,2017/01/01,09,,0.002,0.013,0.015,,0.012,0.15,2.05,2.20,0.015,3,,CALM,0.4,4.6,71.0
27204030,2017/01/01,10,,0.005,0.012,0.017,,0.016,0.18,2.07,2.25,0.017,-10,,SSW,0.6,6.8,62.0
27204030,2017/01/01,11,,0.007,0.013,0.020,,0.021,0.17,2.06,2.23,0.022,-2,,WSW,2.1,9.8,49.0
27204030,2017/01/01,12,,0.005,0.013,0.018,,0.031,0.12,2.02,2.14,0.018,7,,SSW,1.9,11.0,44.0
27204030,2017/01/01,13,,0.002,0.007,0.009,,0.038,0.10,2.00,2.10,0.014,3,,SW,2.3,12.0,42.0
27204030,2017/01/01,14,,0.002,0.007,0.009,,0.040,0.08,1.99,2.07,0.013,0,,WSW,3.0,12.9,36.0
