測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27203510,2017/01/01,01,0.003,0.008,0.027,0.035,,0.003,0.31,2.16,2.47,0.020,,,NW,1.3,5.8,
27203510,2017/01/01,02,0.003,0.010,0.026,0.036,0.7,0.003,0.31,2.15,2.46,0.012,,,WNW,0.8,5.1,
27203510,2017/01/01,03,0.003,0.009,0.023,0.032,0.6,0.003,0.33,2.15,2.48,0.023,,,NNW,1.1,5.5,
27203510,2017/01/01,04,0.002,0.006,0.020,0.026,0.5,0.006,0.31,2.15,2.46,0.030,,,WNW,2.1,4.8,
27203510,2017/01/01,05,0.002,0.004,0.011,0.015,0.4,0.011,0.15,2.02,2.17,0.011,,,NNW,1.2,4.4,
27203510,2017/01/01,06,0.002,0.004,0.012,0.016,0.5,0.009,0.24,2.04,2.28,0.012,,,SW,2.1,3.8,
27203510,2017/01/01,07,0.002,0.003,0.014,0.017,0.5,0.010,0.17,2.07,2.24,0.010,,,ENE,2.0,4.3,
27203510,2017/01/01,08,0.002,0.012,0.023,0.035,0.6,0.003,0.24,2.07,2.31,0.015,,,NNW,1.1,4.6,
27203510,2017/01/01,09,0.002,0.011,0.022,0.033,0.6,0.005,0.26,2.08,2.34,0.022,,,CALM,0.4,5.5,
27203510,2017/01/01,10,0.002,0.014,0.018,0.032,0.6,0.012,0.29,2.09,2.38,0.014,,,SSE,0.7,7.3,
27203510,2017/01/01,11,0.002,0.006,0.013,0.019,0.5,0.024,0.19,2.03,2.22,0.019,,,SSW,1.3,9.0,
27203510,2017/01/01,12,0.003,0.006,0.013,0.019,0.4,0.030,0.20,2.02,2.22,0.017,,,SSW,2.2,10.5,
27203510,2017/01/01,13,0.003,0.006,0.015,0.021,0.5,0.032,0.24,2.03,2.27,0.018,,,WSW,3.3,11.4,
27203510,2017/01/01,14,0.003,0.004,0.012,0.016,0.4,0.035,0.13,1.98,2.11,0.006,,,SSW,3.3,12.0,
27203510,2017/01/01,15,0.003,0.005,0.010,0.015,0.5,0.036,0.08,1.95,2.03,0.009,,,SW,3.5,12.4,
27203510,2017/01/01,16,0.003,0.004,0.008,0.012,0.5,0.039,0.09,1.95,2.04,0.011,,,SSW,4.9,11.9,
