測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40132530,2017/01/01,01,,0.002,0.023,0.025,,,0.25,2.08,2.33,0.018,16,,,,,
40132530,2017/01/01,02,,0.001,0.014,0.015,,,0.18,2.05,2.23,0.023,10,,,,,
40132530,2017/01/01,03,,0.001,0.011,0.012,,,0.13,2.02,2.15,0.021,15,,,,,
40132530,2017/01/01,04,,0.001,0.010,0.011,,,0.13,2.03,2.16,0.017,11,,,,,
40132530,2017/01/01,05,,0.001,0.010,0.011,,,0.13,2.03,2.16,0.013,13,,,,,
40132530,2017/01/01,06,,0.001,0.011,0.012,,,0.13,2.04,2.17,0.012,18,,,,,
40132530,2017/01/01,07,,0.001,0.009,0.010,,,0.10,2.02,2.12,0.014,10,,,,,
40132530,2017/01/01,08,,0.001,0.010,0.011,,,0.10,2.01,2.11,0.018,14,,,,,
40132530,2017/01/01,09,,0.003,0.009,0.012,,,0.09,2.01,2.10,0.018,12,,,,,
40132530,2017/01/01,10,,0.003,0.009,0.012,,,0.10,2.01,2.11,0.012,11,,,,,
40132530,2017/01/01,11,,0.004,0.010,0.014,,,0.10,2.02,2.12,0.011,16,,,,,
40132530,2017/01/01,12,,0.004,0.011,0.015,,,0.13,2.02,2.15,0.020,19,,,,,
40132530,2017/01/01,13,,0.003,0.008,0.011,,,0.10,2.00,2.10,0.021,19,,,,,
40132530,2017/01/01,14,,0.002,0.007,0.009,,,0.07,1.98,2.05,0.017,12,,,,,
40132530,2017/01/01,15,,0.003,0.008,0.011,,,0.08,1.98,2.06,0.018,14,,,,,
40132530,2017/01/01,16,,0.002,0.008,0.010,,,0.08,1.97,2.05,0.015,18,,,,,
40132530,2017/01/01,17,,0.003,0.012,0.015,,,0.08,1.96,2.04,0.013,13,,,,,
40132530,2017/01/01,18,,0.004,0.015,0.019,,,0.11,1.96,2.07,0.017,20,,,,,
40132530,2017/01/01,19,,0.001,0.018,0.019,,,0.18,2.02,2.20,0.020,21,,,,,
40132530,2017/01/01,20,,0.002,0.022,0.024,,,0.17,2.00,2.17,0.018,21,,,,,
40132530,2017/01/01,21,,0.003,0.025,0.028,,,0.20,2.01,2.21,0.014,16,,,,,
40132530,2017/01/01,22,,0.002,0.023,0.025,,,0.21,2.05,2.26,0.023,13,,,,,
40132530,2017/01/01,23,,0.001,0.016,0.017,,,0.17,2.02,2.19,0.019,18,,,,,
40132530,2017/01/01,24,,0.002,0.023,0.025,,,0.23,2.05,2.28,0.026,17,,,,,
40132530,2017/01/02,01,,0.001,0.017,0.018,,,0.18,2.02,2.20,0.021,14,,,,,
