測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40103010,2017/01/01,01,0.004,0,0.012,0.012,,0.030,,,,0.015,14,,SW,1.1,,
40103010,2017/01/01,02,0.005,0,0.011,0.011,,0.031,,,,0.016,15,,SW,1.2,,
40103010,2017/01/01,03,0.004,0,0.009,0.009,,0.033,,,,0.017,14,,WSW,1.2,,
40103010,2017/01/01,04,0.004,0,0.010,0.010,,0.032,,,,0.018,11,,SW,1.4,,
40103010,2017/01/01,05,0.004,0,0.012,0.012,,0.028,,,,0.018,16,,SW,1.7,,
40103010,2017/01/01,06,0.005,0.001,0.014,0.015,,0.027,,,,0.020,17,,SW,1.5,,
40103010,2017/01/01,07,0.003,0.001,0.012,0.013,,0.030,,,,0.022,18,,SW,1.1,,
40103010,2017/01/01,08,0.002,0.001,0.012,0.013,,0.026,,,,0.022,16,,SSW,2.5,,
40103010,2017/01/01,09,0.002,0.001,0.010,0.011,,0.028,,,,0.023,16,,SW,1.7,,
40103010,2017/01/01,10,0.002,0.002,0.009,0.011,,0.029,,,,0.023,17,,SW,1.9,,
40103010,2017/01/01,11,0.002,0.003,0.010,0.013,,0.031,,,,0.022,17,,SW,1.3,,
40103010,2017/01/01,12,0.002,0.002,0.008,0.010,,0.035,,,,0.024,16,,SW,1.8,,
40103010,2017/01/01,13,0.002,0.002,0.007,0.009,,0.038,,,,0.021,18,,SW,1.3,,
40103010,2017/01/01,14,0.002,0.001,0.004,0.005,,0.045,,,,0.019,12,,WNW,1.5,,
40103010,2017/01/01,15,0.002,0.001,0.005,0.006,,0.048,,,,0.019,19,,W,1.3,,
40103010,2017/01/01,16,0.002,0,0.005,0.005,,0.050,,,,0.016,17,,W,1.6,,
40103010,2017/01/01,17,0.002,0,0.005,0.005,,0.050,,,,0.010,19,,NW,1.1,,
40103010,2017/01/01,18,0.002,0,0.006,0.006,,0.048,,,,0.015,20,,NW,0.9,,
