測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40203110,2017/01/01,01,,,,,,0.012,,,,0.009,11,,,,,
40203110,2017/01/01,02,,,,,,0.012,,,,0.008,16,,,,,
40203110,2017/01/01,03,,,,,,0.010,,,,0.009,11,,,,,
40203110,2017/01/01,04,,,,,,0.009,,,,0.006,13,,,,,
40203110,2017/01/01,05,,,,,,0.009,,,,0.004,12,,,,,
40203110,2017/01/01,06,,,,,,0.013,,,,0.003,10,,,,,
40203110,2017/01/01,07,,,,,,0.013,,,,0.002,8,,,,,
40203110,2017/01/01,08,,,,,,0.011,,,,0.001,11,,,,,
40203110,2017/01/01,09,,,,,,0.011,,,,0.002,10,,,,,
40203110,2017/01/01,10,,,,,,0.016,,,,0.001,10,,,,,
40203110,2017/01/01,11,,,,,,0.020,,,,0.007,14,,,,,
40203110,2017/01/01,12,,,,,,0.029,,,,0.004,15,,,,,
40203110,2017/01/01,13,,,,,,0.037,,,,0.006,12,,,,,
40203110,2017/01/01,14,,,,,,0.044,,,,0.006,16,,,,,
40203110,2017/01/01,15,,,,,,0.044,,,,0.007,17,,,,,
40203110,2017/01/01,16,,,,,,0.043,,,,0.006,10,,,,,
40203110,2017/01/01,17,,,,,,0.038,,,,0.002,13,,,,,
40203110,2017/01/01,18,,,,,,0.028,,,,0.007,15,,,,,
40203110,2017/01/01,19,,,,,,0.023,,,,0.013,16,,,,,
40203110,2017/01/01,20,,,,,,0.020,,,,0.014,22,,,,,
40203110,2017/01/01,21,,,,,,0.020,,,,0.010,14,,,,,
40203110,2017/01/01,22,,,,,,0.019,,,,0.003,8,,,,,
40203110,2017/01/01,23,,,,,,0.015,,,,0.009,16,,,,,
40203110,2017/01/01,24,,,,,,0.013,,,,0.006,14,,,,,
