測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
17344520,2017/01/01,01,,0.005,0.005,0.010,0.3,,,,,0.009,10,,,,,
17344520,2017/01/01,02,,0.006,0.006,0.012,0.3,,,,,0.007,10,,,,,
17344520,2017/01/01,03,,0.004,0.004,0.008,0.3,,,,,0.015,11,,,,,
17344520,2017/01/01,04,,0.002,0.005,0.007,0.2,,,,,0.004,9,,,,,
17344520,2017/01/01,05,,0.004,0.009,0.013,0.3,,,,,0.016,11,,,,,
17344520,2017/01/01,06,,0.005,0.009,0.014,0.3,,,,,0.012,8,,,,,
17344520,2017/01/01,07,,0.009,0.007,0.016,0.3,,,,,0.008,9,,,,,
17344520,2017/01/01,08,,0.004,0.005,0.009,0.3,,,,,0.013,4,,,,,
17344520,2017/01/01,09,,0.008,0.010,0.018,0.4,,,,,0.004,7,,,,,
17344520,2017/01/01,10,,0.012,0.015,0.027,0.4,,,,,0.009,9,,,,,
17344520,2017/01/01,11,,0.008,0.010,0.018,0.4,,,,,0.004,8,,,,,
17344520,2017/01/01,12,,0.009,0.011,0.020,,,,,,0.024,8,,,,,
17344520,2017/01/01,13,,0.006,0.007,0.013,0.4,,,,,0.010,4,,,,,
17344520,2017/01/01,14,,0.007,0.008,0.015,0.4,,,,,0.004,9,,,,,
17344520,2017/01/01,15,,0.004,0.005,0.009,0.3,,,,,0.015,9,,,,,
17344520,2017/01/01,16,,0.006,0.007,0.013,0.3,,,,,0.019,12,,,,,
17344520,2017/01/01,17,,0.006,0.010,0.016,0.4,,,,,0.006,10,,,,,
17344520,2017/01/01,18,,0.011,0.011,0.022,0.4,,,,,0.014,8,,,,,
17344520,2017/01/01,19,,0.009,0.010,0.019,0.4,,,,,0.018,6,,,,,
17344520,2017/01/01,20,,0.006,0.008,0.014,0.3,,,,,0.005,10,,,,,
17344520,2017/01/01,21,,0.004,0.008,0.012,0.4,,,,,0.014,9,,,,,
17344520,2017/01/01,22,,0.004,0.009,0.013,0.3,,,,,0.007,11,,,,,
17344520,2017/01/01,23,,0.012,0.012,0.024,0.4,,,,,0.026,9,,,,,
17344520,2017/01/01,24,,0.005,0.009,0.014,0.4,,,,,0.008,6,,,,,
17344520,2017/01/02,01,,0.003,0.009,0.012,0.4,,,,,0.010,9,,,,,
17344520,2017/01/02,02,,,,,0.4,,,,,0.026,6,,,,,
17344520,2017/01/02,03,,0.015,0.021,0.036,0.5,,,,,0.006,11,,,,,
17344520,2017/01/02,04,,0.003,0.011,0.014,0.3,,,,,0.016,5,,,,,
17344520,2017/01/02,05,,0.019,0.019,0.038,0.4,,,,,0.026,11,,,,,
17344520,2017/01/02,06,,0.008,0.012,0.020,0.4,,,,,0.006,12,,,,,
17344520,2017/01/02,07,,0.053,0.030,0.083,0.4,,,,,0.015,8,,,,,
17344520,2017/01/02,08,,0.015,0.021,0.036,0.5,,,,,0.022,16,,,,,
17344520,2017/01/02,09,,0.013,0.016,0.029,0.4,,,,,0.009,9,,,,,
17344520,2017/01/02,10,,0.009,0.009,0.018,0.4,,,,,0.017,11,,,,,
17344520,2017/01/02,11,,0.007,0.007,0.014,0.3,,,,,0.007,7,,,,,
17344520,2017/01/02,12,,0.005,0.005,0.010,0.3,,,,,0.008,10,,,,,
17344520,2017/01/02,13,,0.004,0.005,0.009,0.3,,,,,0.005,9,,,,,
17344520,2017/01/02,14,,0.006,0.006,0.012,0.3,,,,,0.004,9,,,,,
17344520,2017/01/02,15,,0.006,0.007,0.013,0.3,,,,,0.020,13,,,,,
17344520,2017/01/02,16,,0.004,0.007,0.011,0.3,,,,,0.023,17,,,,,
17344520,2017/01/02,17,,0.006,0.007,0.013,0.3,,,,,0.014,17,,,,,
17344520,2017/01/02,18,,0.007,0.009,0.016,0.3,,,,,0.013,14,,,,,
17344520,2017/01/02,19,,0.008,0.011,0.019,0.4,,,,,0.011,16,,,,,
17344520,2017/01/02,20,,0.006,0.008,0.014,0.4,,,,,0.012,12,,,,,
17344520,2017/01/02,21,,0.007,0.010,0.017,0.4,,,,,0.014,16,,,,,
17344520,2017/01/02,22,,0.007,0.008,0.015,0.3,,,,,0.017,13,,,,,
17344520,2017/01/02,23,,0.005,0.007,0.012,0.4,,,,,0.023,17,,,,,
17344520,2017/01/02,24,,0.007,0.008,0.015,0.4,,,,,0.018,13,,,,,
