測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
33211040,2017/01/01,01,0,0.001,0.004,0.005,,,,,,0.020,,,ENE,1.0,,
33211040,2017/01/01,02,0,0.001,0.004,0.005,,,,,,0.022,,,CALM,0.1,,
33211040,2017/01/01,03,0,0.001,0.004,0.005,,,,,,0.014,,,CALM,0.4,,
33211040,2017/01/01,04,0,0.001,0.003,0.004,,,,,,0.016,,,WSW,0.6,,
33211040,2017/01/01,05,0,0.001,0.003,0.004,,,,,,0.021,,,NW,0.6,,
33211040,2017/01/01,06,0,0,0.002,0.002,,,,,,0.024,,,NW,1.2,,
33211040,2017/01/01,07,0,0,0.002,0.002,,,,,,0.018,,,NNW,0.9,,
33211040,2017/01/01,08,0,0.001,0.003,0.004,,,,,,0.017,,,W,0.7,,
33211040,2017/01/01,09,0,0.003,0.003,0.006,,,,,,0.021,,,E,0.5,,
33211040,2017/01/01,10,0,0.002,0.003,0.005,,,,,,0.027,,,SW,2.2,,
33211040,2017/01/01,11,0.001,0.001,0.002,0.003,,,,,,0.028,,,WSW,2.7,,
33211040,2017/01/01,12,0.002,0.001,0.003,0.004,,,,,,0.023,,,WSW,3.0,,
33211040,2017/01/01,13,0.001,0.001,0.002,0.003,,,,,,0.023,,,SW,3.7,,
33211040,2017/01/01,14,0.001,0.001,0.002,0.003,,,,,,0.020,,,WSW,3.1,,
33211040,2017/01/01,15,0.001,0.001,0.002,0.003,,,,,,0.031,,,WSW,2.5,,
33211040,2017/01/01,16,0.001,0.001,0.002,0.003,,,,,,0.031,,,WSW,2.3,,
33211040,2017/01/01,17,0.002,0.001,0.005,0.006,,,,,,0.024,,,WSW,1.5,,
33211040,2017/01/01,18,0.002,0.002,0.013,0.015,,,,,,0.042,,,CALM,0.3,,
33211040,2017/01/01,19,0.001,0.001,0.009,0.010,,,,,,0.032,,,CALM,0.2,,
33211040,2017/01/01,20,0,0.002,0.008,0.010,,,,,,0.032,,,CALM,0,,
33211040,2017/01/01,21,0,0.001,0.008,0.009,,,,,,0.022,,,CALM,0.4,,
33211040,2017/01/01,22,0,0.001,0.008,0.009,,,,,,0.026,,,CALM,0.1,,
33211040,2017/01/01,23,0,0.001,0.007,0.008,,,,,,0.026,,,CALM,0,,
33211040,2017/01/01,24,0,0.002,0.007,0.009,,,,,,0.022,,,CALM,0.2,,
33211040,2017/01/02,01,0,0.001,0.006,0.007,,,,,,0.025,,,CALM,0.3,,
33211040,2017/01/02,02,0,0.001,0.006,0.007,,,,,,0.020,,,CALM,0.2,,
33211040,2017/01/02,03,0,0.001,0.005,0.006,,,,,,0.027,,,CALM,0.1,,
33211040,2017/01/02,04,0,0.001,0.004,0.005,,,,,,0.023,,,CALM,0.3,,
33211040,2017/01/02,05,0,0.001,0.003,0.004,,,,,,0.025,,,CALM,0.1,,
33211040,2017/01/02,06,0,0.001,0.003,0.004,,,,,,0.024,,,CALM,0.1,,
33211040,2017/01/02,07,0,0.001,0.003,0.004,,,,,,0.025,,,CALM,0.1,,
33211040,2017/01/02,08,0,0.001,0.003,0.004,,,,,,0.024,,,CALM,0.4,,
33211040,2017/01/02,09,0,0.003,0.003,0.006,,,,,,0.028,,,CALM,0.3,,
33211040,2017/01/02,10,0,0.002,0.003,0.005,,,,,,0.023,,,CALM,0.2,,
33211040,2017/01/02,11,0,0.002,0.002,0.004,,,,,,0.029,,,WSW,1.2,,
33211040,2017/01/02,12,0.001,0.002,0.004,0.006,,,,,,0.027,,,WSW,3.3,,
33211040,2017/01/02,13,0.003,0.004,0.008,0.012,,,,,,0.045,,,WSW,2.7,,
33211040,2017/01/02,14,0.003,0.004,0.009,0.013,,,,,,0.044,,,W,2.6,,
33211040,2017/01/02,15,0.006,0.007,0.021,0.028,,,,,,0.058,,,WSW,2.0,,
