測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
33444010,2017/01/01,01,0.003,,,,,0.028,,,,,,,NNW,1.4,,
33444010,2017/01/01,02,0.003,,,,,0.029,,,,,,,NNW,0.8,,
33444010,2017/01/01,03,0.003,,,,,0.029,,,,,,,NNW,0.7,,
33444010,2017/01/01,04,0.003,,,,,0.029,,,,,,,SW,0.6,,
33444010,2017/01/01,05,0.013,,,,,0.017,,,,,,,W,0.8,,
33444010,2017/01/01,06,0.007,,,,,0.025,,,,,,,WNW,1.0,,
33444010,2017/01/01,07,0.011,,,,,0.017,,,,,,,NNE,0.8,,
33444010,2017/01/01,08,0.005,,,,,0.023,,,,,,,NW,1.0,,
33444010,2017/01/01,09,0.008,,,,,0.023,,,,,,,W,1.0,,
33444010,2017/01/01,10,0.013,,,,,0.023,,,,,,,W,1.9,,
33444010,2017/01/01,11,0.016,,,,,0.031,,,,,,,SW,2.2,,
33444010,2017/01/01,12,0.006,,,,,0.041,,,,,,,SSW,3.6,,
33444010,2017/01/01,13,0.005,,,,,0.046,,,,,,,SSW,3.6,,
33444010,2017/01/01,14,0.004,,,,,0.048,,,,,,,SW,3.9,,
33444010,2017/01/01,15,0.004,,,,,0.049,,,,,,,SSW,3.6,,
33444010,2017/01/01,16,0.005,,,,,0.050,,,,,,,SSW,4.1,,
33444010,2017/01/01,17,0.005,,,,,0.050,,,,,,,SSW,2.8,,
33444010,2017/01/01,18,0.005,,,,,0.048,,,,,,,W,1.3,,
33444010,2017/01/01,19,0.004,,,,,0.036,,,,,,,WNW,0.7,,
33444010,2017/01/01,20,0.003,,,,,0.035,,,,,,,NNW,1.2,,
33444010,2017/01/01,21,0.003,,,,,0.035,,,,,,,NW,0.8,,
33444010,2017/01/01,22,0.003,,,,,0.036,,,,,,,N,1.6,,
33444010,2017/01/01,23,0.003,,,,,0.033,,,,,,,N,1.2,,
33444010,2017/01/01,24,0.003,,,,,0.029,,,,,,,NNW,1.4,,
33444010,2017/01/02,01,0.003,,,,,0.028,,,,,,,NW,1.6,,
33444010,2017/01/02,02,0.003,,,,,0.024,,,,,,,WNW,1.3,,
33444010,2017/01/02,03,0.003,,,,,0.025,,,,,,,NW,1.4,,
33444010,2017/01/02,04,0.003,,,,,0.023,,,,,,,NW,1.4,,
33444010,2017/01/02,05,0.003,,,,,0.022,,,,,,,NNW,1.6,,
33444010,2017/01/02,06,0.003,,,,,0.020,,,,,,,NNW,1.2,,
33444010,2017/01/02,07,0.003,,,,,0.021,,,,,,,NNW,1.3,,
33444010,2017/01/02,08,0.003,,,,,0.018,,,,,,,NNW,0.7,,
33444010,2017/01/02,09,0.003,,,,,0.018,,,,,,,NNW,0.7,,
33444010,2017/01/02,10,0.003,,,,,0.015,,,,,,,N,1.2,,
33444010,2017/01/02,11,0.005,,,,,0.018,,,,,,,SW,0.8,,
33444010,2017/01/02,12,0.006,,,,,0.025,,,,,,,S,2.0,,
33444010,2017/01/02,13,0.006,,,,,0.025,,,,,,,SSE,1.5,,
33444010,2017/01/02,14,0.007,,,,,0.026,,,,,,,S,2.6,,
33444010,2017/01/02,15,0.007,,,,,0.028,,,,,,,S,2.1,,
33444010,2017/01/02,16,0.006,,,,,0.033,,,,,,,S,2.3,,
33444010,2017/01/02,17,0.005,,,,,0.044,,,,,,,WSW,2.6,,
33444010,2017/01/02,18,0.007,,,,,0.039,,,,,,,W,1.5,,
33444010,2017/01/02,19,0.007,,,,,0.036,,,,,,,WNW,2.3,,
33444010,2017/01/02,20,0.004,,,,,0.037,,,,,,,WNW,0.9,,
33444010,2017/01/02,21,0.007,,,,,0.031,,,,,,,W,1.8,,
33444010,2017/01/02,22,0.006,,,,,0.032,,,,,,,NNE,0.7,,
33444010,2017/01/02,23,0.006,,,,,0.027,,,,,,,NNW,1.3,,
33444010,2017/01/02,24,0.004,,,,,0.028,,,,,,,CALM,0.4,,
