測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14134530,2017/01/01,01,,0.012,0.032,0.044,,,,,,0.016,16,,,,,
14134530,2017/01/01,02,,0.011,0.028,0.039,,,,,,0.024,26,,,,,
14134530,2017/01/01,03,,0.010,0.026,0.036,,,,,,0.025,30,,,,,
14134530,2017/01/01,04,,0.011,0.026,0.037,,,,,,0.031,31,,,,,
14134530,2017/01/01,05,,0.015,0.027,0.042,,,,,,0.023,27,,,,,
14134530,2017/01/01,06,,0.030,0.030,0.060,,,,,,0.027,26,,,,,
14134530,2017/01/01,07,,0.049,0.028,0.077,,,,,,0.025,26,,,,,
14134530,2017/01/01,08,,0.027,0.022,0.049,,,,,,0.018,23,,,,,
14134530,2017/01/01,09,,0.022,0.020,0.042,,,,,,0.020,20,,,,,
14134530,2017/01/01,10,,0.022,0.021,0.043,,,,,,0.013,13,,,,,
14134530,2017/01/01,11,,0.010,0.013,0.023,,,,,,0.006,5,,,,,
14134530,2017/01/01,12,,0.009,0.011,0.020,,,,,,0.006,4,,,,,
14134530,2017/01/01,13,,0.008,0.014,0.022,,,,,,0.007,3,,,,,
14134530,2017/01/01,14,,0.009,0.011,0.020,,,,,,0.003,2,,,,,
14134530,2017/01/01,15,,0.011,0.015,0.026,,,,,,0.008,11,,,,,
14134530,2017/01/01,16,,0.017,0.025,0.042,,,,,,0.014,18,,,,,
14134530,2017/01/01,17,,0.018,0.027,0.045,,,,,,0.013,13,,,,,
14134530,2017/01/01,18,,0.005,0.037,0.042,,,,,,0.014,19,,,,,
14134530,2017/01/01,19,,0.056,0.054,0.110,,,,,,0.020,23,,,,,
14134530,2017/01/01,20,,0.062,0.052,0.114,,,,,,0.021,24,,,,,
14134530,2017/01/01,21,,0.027,0.046,0.073,,,,,,0.013,14,,,,,
14134530,2017/01/01,22,,0.019,0.038,0.057,,,,,,0.011,12,,,,,
14134530,2017/01/01,23,,0.031,0.038,0.069,,,,,,0.013,14,,,,,
