測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14131030,2017/01/01,01,0.001,0.011,0.039,0.050,0.5,0.005,,,,0.022,20,,,,5.7,64.0
14131030,2017/01/01,02,0.001,0.002,0.031,0.033,0.4,0.008,,,,0.019,25,,,,5.3,61.0
14131030,2017/01/01,03,0.001,0.001,0.027,0.028,0.4,0.011,,,,0.031,34,,,,5.1,60.0
14131030,2017/01/01,04,0.001,0.001,0.027,0.028,0.4,0.011,,,,0.033,32,,,,5.1,60.0
14131030,2017/01/01,05,0.001,0.001,0.022,0.023,0.3,0.014,,,,0.028,30,,,,4.7,62.0
14131030,2017/01/01,06,0.001,0,0.016,0.016,0.2,0.017,,,,0.023,21,,,,4.8,60.0
14131030,2017/01/01,07,0.001,0.001,0.018,0.019,0.2,0.013,,,,0.020,21,,,,4.0,64.0
14131030,2017/01/01,08,0.001,0.004,0.018,0.022,0.2,0.012,,,,0.020,17,,,,5.2,61.0
14131030,2017/01/01,09,0.001,0.007,0.016,0.023,0.2,0.016,,,,0.013,16,,,,7.8,55.0
14131030,2017/01/01,10,0.001,0.007,0.014,0.021,0.2,0.021,,,,0.014,14,,,,9.3,48.0
14131030,2017/01/01,11,0.001,0.005,0.012,0.017,0.2,0.028,,,,0.011,11,,,,10.8,41.0
14131030,2017/01/01,12,0.001,0.002,0.009,0.011,0.1,0.036,,,,0.009,7,,,,13.2,34.0
14131030,2017/01/01,13,0.006,0.010,0.027,0.037,0.3,0.030,,,,0.011,20,,,,13.7,47.0
14131030,2017/01/01,14,0.007,0.009,0.027,0.036,0.4,0.029,,,,0.022,22,,,,14.2,44.0
14131030,2017/01/01,15,0.006,0.005,0.025,0.030,0.5,0.034,,,,0.024,21,,,,13.7,39.0
14131030,2017/01/01,16,0.003,0.002,0.024,0.026,0.3,0.036,,,,0.016,18,,,,12.2,44.0
14131030,2017/01/01,17,0.002,0.002,0.027,0.029,0.3,0.030,,,,0.012,13,,,,11.6,39.0
14131030,2017/01/01,18,0.002,0.022,0.049,0.071,0.6,0.007,,,,0.013,16,,,,10.3,46.0
14131030,2017/01/01,19,0.002,0.067,0.053,0.120,1.3,0.003,,,,0.014,18,,,,9.1,52.0
14131030,2017/01/01,20,0.002,0.084,0.056,0.140,1.3,0.004,,,,0.018,20,,,,8.6,55.0
14131030,2017/01/01,21,0.001,0.084,0.055,0.139,1.3,0.005,,,,0.024,23,,,,8.6,58.0
14131030,2017/01/01,22,0.002,0.049,0.055,0.104,1.0,0.004,,,,0.021,20,,,,9.1,51.0
14131030,2017/01/01,23,0.001,0.002,0.032,0.034,0.4,0.015,,,,0.012,10,,,,8.5,47.0
14131030,2017/01/01,24,0.001,0.001,0.018,0.019,0.2,0.026,,,,0.012,9,,,,8.2,46.0
14131030,2017/01/02,01,0.001,0.002,0.019,0.021,0.2,0.023,,,,0.006,9,,,,7.1,53.0
14131030,2017/01/02,02,0.001,0.002,0.033,0.035,0.3,0.008,,,,0.006,14,,,,6.5,61.0
14131030,2017/01/02,03,0.001,0.002,0.033,0.035,0.3,0.005,,,,0.012,10,,,,5.7,67.0
14131030,2017/01/02,04,0.001,0.005,0.032,0.037,0.3,0.003,,,,0.011,10,,,,5.5,69.0
14131030,2017/01/02,05,0.001,0.001,0.027,0.028,0.3,0.005,,,,0.011,8,,,,5.8,68.0
14131030,2017/01/02,06,0.001,0.001,0.018,0.019,0.2,0.013,,,,0.009,9,,,,6.0,64.0
14131030,2017/01/02,07,0,0.001,0.016,0.017,0.1,0.015,,,,0.006,6,,,,6.3,61.0
14131030,2017/01/02,08,0.001,0.002,0.020,0.022,0.2,0.012,,,,0.006,8,,,,6.6,61.0
14131030,2017/01/02,09,0.001,0.005,0.020,0.025,0.2,0.014,,,,0.006,10,,,,7.4,55.0
14131030,2017/01/02,10,0.001,0.009,0.021,0.030,0.2,0.015,,,,0.010,12,,,,9.0,53.0
14131030,2017/01/02,11,0.001,0.009,0.019,0.028,0.2,0.021,,,,0.011,9,,,,11.1,44.0
14131030,2017/01/02,12,0.007,0.020,0.028,0.048,0.6,0.020,,,,0.019,32,,,,13.1,57.0
14131030,2017/01/02,13,0.011,0.023,0.039,0.062,0.7,0.019,,,,0.029,26,,,,12.6,47.0
14131030,2017/01/02,14,0.010,0.009,0.035,0.044,0.6,0.034,,,,0.028,27,,,,12.9,47.0
14131030,2017/01/02,15,0.008,0.007,0.037,0.044,0.5,0.033,,,,0.024,24,,,,12.8,47.0
14131030,2017/01/02,16,0.005,0.002,0.022,0.024,0.3,0.036,,,,0.020,19,,,,12.6,49.0
14131030,2017/01/02,17,0.005,0.005,0.041,0.046,0.6,0.017,,,,0.018,21,,,,11.4,54.0
14131030,2017/01/02,18,0.004,0.019,0.056,0.075,0.8,0.005,,,,0.023,29,,,,10.2,58.0
14131030,2017/01/02,19,0.004,0.038,0.059,0.097,0.9,0.005,,,,0.025,31,,,,9.6,61.0
14131030,2017/01/02,20,0.003,0.074,0.060,0.134,1.2,0.006,,,,0.028,35,,,,8.7,65.0
14131030,2017/01/02,21,0.003,0.111,0.062,0.173,1.5,0.007,,,,0.033,41,,,,8.4,68.0
14131030,2017/01/02,22,0.003,0.055,0.059,0.114,1.1,0.006,,,,0.036,36,,,,8.3,69.0
14131030,2017/01/02,23,0.002,0.029,0.049,0.078,0.8,0.004,,,,0.027,28,,,,7.6,69.0
14131030,2017/01/02,24,0.001,0.015,0.042,0.057,0.6,0.004,,,,0.019,19,,,,7.6,66.0
14131030,2017/01/03,01,0.001,0.006,0.039,0.045,0.4,0.003,,,,0.013,16,,,,6.9,67.0
14131030,2017/01/03,02,0.001,0.005,0.036,0.041,0.4,0.003,,,,0.011,17,,,,6.3,67.0
14131030,2017/01/03,03,0.001,0.004,0.033,0.037,0.4,0.003,,,,0.015,15,,,,5.8,70.0
14131030,2017/01/03,04,0.001,0.002,0.025,0.027,0.3,0.007,,,,0.013,12,,,,5.8,69.0
14131030,2017/01/03,05,0.001,0.003,0.025,0.028,0.3,0.004,,,,0.013,13,,,,5.0,71.0
14131030,2017/01/03,06,0.001,0.006,0.028,0.034,0.3,0.003,,,,0.009,12,,,,4.9,73.0
14131030,2017/01/03,07,0.001,0.004,0.026,0.030,0.3,0.004,,,,0.012,9,,,,4.8,69.0
14131030,2017/01/03,08,0.001,0.006,0.022,0.028,0.3,0.008,,,,0.009,10,,,,6.0,66.0
14131030,2017/01/03,09,0.001,0.006,0.018,0.024,0.2,0.022,,,,0.010,8,,,,9.0,53.0
14131030,2017/01/03,10,0.001,0.003,0.013,0.016,0.2,0.034,,,,0.008,8,,,,10.6,46.0
14131030,2017/01/03,11,0.001,0.001,0.007,0.008,0.2,0.044,,,,0.008,6,,,,11.6,39.0
14131030,2017/01/03,12,0.001,0.001,0.006,0.007,0.2,0.046,,,,0.003,6,,,,12.9,35.0
14131030,2017/01/03,13,0.003,0.001,0.005,0.006,0.2,0.047,,,,0.002,4,,,,14.5,32.0
14131030,2017/01/03,14,0.003,0.001,0.004,0.005,0.2,0.048,,,,0.008,5,,,,14.3,30.0
14131030,2017/01/03,15,0.003,0.001,0.005,0.006,0.2,0.048,,,,0.009,9,,,,13.9,29.0
14131030,2017/01/03,16,0.003,0,0.005,0.005,0.2,0.048,,,,0.006,13,,,,12.7,30.0
14131030,2017/01/03,17,0.002,0,0.007,0.007,0.2,0.045,,,,0.012,11,,,,11.5,34.0
14131030,2017/01/03,18,0.002,0.001,0.011,0.012,0.3,0.041,,,,0.015,12,,,,10.7,34.0
14131030,2017/01/03,19,0.001,0,0.010,0.010,0.3,0.042,,,,0.013,16,,,,10.2,35.0
14131030,2017/01/03,20,0.001,0,0.009,0.009,0.2,0.042,,,,0.018,15,,,,9.4,37.0
14131030,2017/01/03,21,0.001,0,0.009,0.009,0.2,0.041,,,,0.014,16,,,,8.9,38.0
14131030,2017/01/03,22,0.001,0,0.011,0.011,0.2,0.039,,,,0.017,15,,,,8.1,40.0
14131030,2017/01/03,23,0.001,0.001,0.020,0.021,0.3,0.028,,,,0.015,15,,,,8.1,41.0
14131030,2017/01/03,24,0.001,0.001,0.018,0.019,0.3,0.030,,,,0.018,18,,,,7.8,41.0
14131030,2017/01/04,01,0.001,0,0.019,0.019,0.3,0.028,,,,0.022,21,,,,7.4,43.0
14131030,2017/01/04,02,0.001,0,0.017,0.017,0.3,0.028,,,,0.019,18,,,,7.2,45.0
14131030,2017/01/04,03,0.001,0,0.017,0.017,0.2,0.025,,,,0.020,18,,,,7.2,46.0
14131030,2017/01/04,04,0.001,0,0.015,0.015,0.3,0.029,,,,0.021,17,,,,7.3,44.0
14131030,2017/01/04,05,0.001,0,0.016,0.016,0.3,0.027,,,,0.014,17,,,,6.9,49.0
14131030,2017/01/04,06,0.001,0.001,0.022,0.023,0.3,0.018,,,,0.018,22,,,,6.7,51.0
14131030,2017/01/04,07,0.001,0.003,0.032,0.035,0.4,0.009,,,,0.019,18,,,,6.5,52.0
14131030,2017/01/04,08,0.002,0.018,0.042,0.060,0.4,0.006,,,,0.019,21,,,,7.5,51.0
14131030,2017/01/04,09,0.002,0.020,0.039,0.059,0.4,0.012,,,,0.019,17,,,,9.7,40.0
14131030,2017/01/04,10,0.005,0.009,0.026,0.035,0.4,0.026,,,,0.021,21,,,,10.6,42.0
14131030,2017/01/04,11,0.005,0.007,0.021,0.028,0.3,0.032,,,,0.022,23,,,,12.2,42.0
14131030,2017/01/04,12,0.003,0.006,0.018,0.024,0.3,0.036,,,,0.022,23,,,,13.0,45.0
14131030,2017/01/04,13,0.004,0.004,0.013,0.017,0.3,0.042,,,,0.021,20,,,,13.2,47.0
14131030,2017/01/04,14,0.004,0.003,0.014,0.017,0.3,0.043,,,,0.021,17,,,,14.3,45.0
14131030,2017/01/04,15,0.004,0.003,0.016,0.019,0.3,0.042,,,,0.022,20,,,,14.3,47.0
14131030,2017/01/04,16,0.004,0.004,0.020,0.024,0.4,0.038,,,,0.019,19,,,,13.2,49.0
14131030,2017/01/04,17,0.003,0.001,0.019,0.020,0.2,0.036,,,,0.019,11,,,,12.2,37.0
14131030,2017/01/04,18,0.001,0,0.006,0.006,0.2,0.041,,,,0.011,3,,,,10.7,37.0
14131030,2017/01/04,19,0.001,0,0.006,0.006,0.2,0.041,,,,0.002,4,,,,9.5,39.0
14131030,2017/01/04,20,0.001,0,0.006,0.006,0.1,0.042,,,,0.006,6,,,,8.7,39.0
14131030,2017/01/04,21,0.001,0,0.006,0.006,0.1,0.042,,,,0.007,8,,,,8.2,35.0
14131030,2017/01/04,22,0.001,0,0.006,0.006,0.1,0.041,,,,0.010,10,,,,7.9,33.0
14131030,2017/01/04,23,0.001,0,0.005,0.005,0.1,0.040,,,,0.012,11,,,,7.5,32.0
14131030,2017/01/04,24,0.001,0,0.005,0.005,0.1,0.041,,,,0.010,10,,,,7.2,33.0
14131030,2017/01/05,01,0.001,0,0.004,0.004,0.1,0.042,,,,0.012,11,,,,7.1,32.0
14131030,2017/01/05,02,0.001,0,0.003,0.003,0.1,0.042,,,,0.009,8,,,,7.1,31.0
14131030,2017/01/05,03,0.001,0,0.003,0.003,0,0.042,,,,0.009,9,,,,7.0,30.0
14131030,2017/01/05,04,0.001,0,0.002,0.002,0,0.042,,,,0.008,9,,,,7.2,29.0
14131030,2017/01/05,05,0.001,0,0.002,0.002,0,0.042,,,,0.007,9,,,,7.1,28.0
14131030,2017/01/05,06,0.001,0,0.004,0.004,0,0.040,,,,0.010,8,,,,6.6,30.0
14131030,2017/01/05,07,0.002,0,0.009,0.009,0.1,0.035,,,,0.007,9,,,,6.6,32.0
14131030,2017/01/05,08,0.002,0.001,0.010,0.011,0.1,0.035,,,,0.008,9,,,,7.5,29.0
14131030,2017/01/05,09,0.002,0.002,0.011,0.013,0.1,0.034,,,,0.007,8,,,,8.3,29.0
