測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
08406050,2017/01/01,01,0.001,0.002,0.014,0.016,0.5,0.006,0.13,2.21,2.34,0.032,33,,WNW,0.9,1.2,97.7
08406050,2017/01/01,02,0,0.002,0.012,0.014,0.4,0.008,0.09,2.17,2.26,0.033,36,,WNW,0.6,2.4,97.8
08406050,2017/01/01,03,0,0.004,0.013,0.017,0.5,0.004,0.11,2.18,2.29,0.038,39,,WNW,1.6,1.8,97.7
08406050,2017/01/01,04,0,0.003,0.012,0.015,0.5,0.006,0.09,2.19,2.28,0.038,33,,WNW,2.1,2.3,97.8
08406050,2017/01/01,05,0,0,0.008,0.008,0.4,0.011,0.07,2.22,2.29,0.026,28,,NW,1.5,1.9,89.1
08406050,2017/01/01,06,0,0,0.008,0.008,0.3,0.016,0.04,2.10,2.14,0.018,30,,NW,1.9,2.6,84.4
08406050,2017/01/01,07,0,0.001,0.007,0.008,0.4,0.015,0.06,2.11,2.17,0.024,17,,WNW,2.1,2.2,88.8
08406050,2017/01/01,08,0,0.001,0.008,0.009,0.3,0.016,0.05,2.11,2.16,0.015,15,,WNW,2.2,3.0,86.8
08406050,2017/01/01,09,0,0.004,0.007,0.011,0.4,0.017,0.06,2.10,2.16,0.026,10,,WNW,2.9,3.8,78.8
08406050,2017/01/01,10,0.001,0.004,0.008,0.012,0.4,0.020,0.07,2.12,2.19,0.027,25,,WNW,1.8,7.0,64.4
08406050,2017/01/01,11,0.001,0.004,0.008,0.012,0.4,0.024,0.04,2.10,2.14,0.018,27,,W,2.0,9.3,56.2
08406050,2017/01/01,12,0.001,0.003,0.008,0.011,0.3,0.031,0.03,2.07,2.10,0.005,32,,W,1.8,11.0,42.9
08406050,2017/01/01,13,0.001,0.001,0.005,0.006,0.3,0.038,0.03,2.01,2.04,0.007,14,,NW,1.5,11.9,42.5
08406050,2017/01/01,14,0.001,0.001,0.004,0.005,0.2,0.041,0.02,2.01,2.03,0.016,19,,WNW,1.4,12.0,35.7
08406050,2017/01/01,15,0.001,0,0.003,0.003,0.2,0.043,0.01,1.99,2.00,0.006,11,,N,1.5,12.6,39.1
08406050,2017/01/01,16,0.001,0,0.004,0.004,0.2,0.042,0.02,1.99,2.01,0.010,12,,WNW,1.3,12.2,36.6
08406050,2017/01/01,17,0,0.001,0.007,0.008,0.3,0.037,0.01,1.99,2.00,0.004,20,,SW,0.9,9.8,46.5
08406050,2017/01/01,18,0,0.001,0.012,0.013,0.4,0.027,0.03,2.03,2.06,0.006,1,,CALM,0,7.5,65.7
08406050,2017/01/01,19,0,0.004,0.016,0.020,0.4,0.016,0.03,2.08,2.11,0.015,8,,SW,1.3,5.1,79.1
08406050,2017/01/01,20,0,0.002,0.013,0.015,0.4,0.015,0.05,2.23,2.28,0.011,-2,,WSW,1.0,4.9,82.8
08406050,2017/01/01,21,0,0.002,0.010,0.012,0.4,0.013,0.05,2.25,2.30,0.015,-3,,WSW,0.8,4.0,90.1
08406050,2017/01/01,22,0,0.002,0.010,0.012,0.4,0.015,0.06,2.22,2.28,0.011,12,,WNW,0.8,4.1,88.7
08406050,2017/01/01,23,0.001,0.001,0.013,0.014,0.3,0.015,0.08,2.20,2.28,0.010,-4,,W,0.8,2.3,90.2
08406050,2017/01/01,24,0.001,0.001,0.012,0.013,0.4,0.010,0.07,2.18,2.25,0.009,10,,W,1.1,2.5,95.8
08406050,2017/01/02,01,0.001,0.001,0.012,0.013,0.3,0.011,0.05,2.15,2.20,0.014,8,,CALM,0.4,1.7,91.7
08406050,2017/01/02,02,0.001,0.001,0.014,0.015,0.4,0.007,0.09,2.18,2.27,0.014,9,,NW,0.9,2.5,96.4
08406050,2017/01/02,03,0.001,0.001,0.014,0.015,0.3,0.005,0.09,2.18,2.27,0.013,9,,WNW,1.4,2.2,97.7
08406050,2017/01/02,04,0.001,0.001,0.014,0.015,0.3,0.010,0.08,2.18,2.26,0.010,8,,WNW,1.7,3.2,84.3
08406050,2017/01/02,05,0.001,0.005,0.014,0.019,0.3,0.010,0.08,2.16,2.24,0.005,18,,WNW,1.5,2.8,90.5
08406050,2017/01/02,06,0,0.004,0.017,0.021,0.3,0.007,0.07,2.17,2.24,0.005,18,,W,0.9,2.7,92.0
08406050,2017/01/02,07,0.001,0.004,0.015,0.019,0.4,0.006,0.07,2.19,2.26,0.017,6,,WNW,1.3,2.5,95.6
08406050,2017/01/02,08,0.001,0.011,0.017,0.028,0.5,0.004,0.09,2.21,2.30,0.021,10,,WSW,0.9,2.7,94.9
08406050,2017/01/02,09,0.001,0.011,0.015,0.026,0.7,0.007,0.23,2.23,2.46,0.018,16,,WNW,0.8,5.4,89.3
08406050,2017/01/02,10,0,0.004,0.010,0.014,0.4,0.014,0.07,2.14,2.21,0.020,22,,W,1.3,6.3,79.4
08406050,2017/01/02,11,0.001,0.004,0.010,0.014,0.4,0.017,0.06,2.12,2.18,0.015,24,,WNW,1.6,7.9,70.7
08406050,2017/01/02,12,0.001,0.003,0.007,0.010,0.3,0.024,0.04,2.10,2.14,0.012,15,,WNW,1.7,10.6,58.7
