測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
28214010,2017/01/01,01,0,0,0.011,0.011,,0.018,,,,0.001,12,,NW,1.6,4.3,7.5
28214010,2017/01/01,02,0,0.001,0.015,0.016,,0.013,,,,0.007,11,,NE,0.9,3.8,7.8
28214010,2017/01/01,03,0,0.001,0.012,0.013,,0.016,,,,0.014,7,,N,0.5,3.8,7.5
28214010,2017/01/01,04,0,0,0.008,0.008,,0.021,,,,0.008,7,,WNW,0.4,4.0,7.3
28214010,2017/01/01,05,0,0,0.005,0.005,,0.027,,,,0.008,5,,NE,1.0,4.0,7.1
28214010,2017/01/01,06,0,0,0.005,0.005,,0.025,,,,0.005,9,,S,0.6,3.2,7.2
28214010,2017/01/01,07,0,0,0.009,0.009,,0.020,,,,0.001,8,,W,0.4,2.9,7.6
28214010,2017/01/01,08,0,0.001,0.011,0.012,,0.015,,,,0.006,12,,NE,0.6,3.6,7.6
28214010,2017/01/01,09,0,0.004,0.017,0.021,,0.010,,,,0.003,8,,CALM,0.3,4.4,7.5
28214010,2017/01/01,10,0,0.005,0.011,0.016,,0.019,,,,0.012,10,,SSE,1.3,7.4,5.3
28214010,2017/01/01,11,0.001,0.002,0.006,0.008,,0.031,,,,0.003,9,,SSE,1.2,8.7,4.6
28214010,2017/01/01,12,0.001,0.002,0.008,0.010,,0.035,,,,0.015,11,,SE,2.0,10.4,4.2
28214010,2017/01/01,13,0.001,0.003,0.010,0.013,,0.035,,,,0.006,11,,S,1.8,10.9,4.2
28214010,2017/01/01,14,0.001,0.001,0.007,0.008,,0.037,,,,0.008,6,,NW,1.6,12.0,3.7
28214010,2017/01/01,15,0,0,0.003,0.003,,0.043,,,,0.003,8,,NW,1.7,11.9,3.7
28214010,2017/01/01,16,0.001,0,0.004,0.004,,0.040,,,,0.004,11,,W,1.6,12.0,3.9
28214010,2017/01/01,17,0.001,0,0.006,0.006,,0.038,,,,0.009,12,,W,0.9,11.1,4.4
28214010,2017/01/01,18,0.001,0,0.010,0.010,,0.029,,,,0.017,10,,NW,1.7,8.9,5.4
28214010,2017/01/01,19,0,0,0.010,0.010,,0.027,,,,0.014,7,,NW,2.9,8.4,5.9
28214010,2017/01/01,20,0,0,0.012,0.012,,0.022,,,,0.002,8,,NNW,1.0,7.3,6.5
28214010,2017/01/01,21,0,0.001,0.016,0.017,,0.017,,,,0,9,,NW,1.0,6.4,7.1
28214010,2017/01/01,22,0,0.001,0.016,0.017,,0.017,,,,0.002,14,,NNW,1.6,6.1,7.4
28214010,2017/01/01,23,0,0.001,0.019,0.020,,0.012,,,,0.001,17,,NW,1.5,5.3,8.1
28214010,2017/01/01,24,0,0.001,0.018,0.019,,0.010,,,,0.001,14,,NW,1.5,4.7,8.5
28214010,2017/01/02,01,0,0.001,0.018,0.019,,0.008,,,,0.001,9,,NNW,1.4,4.1,8.7
28214010,2017/01/02,02,0,0,0.015,0.015,,0.010,,,,0.002,12,,NNW,1.4,3.7,8.9
28214010,2017/01/02,03,0,0,0.011,0.011,,0.012,,,,0.004,10,,NNW,0.7,3.8,8.9
28214010,2017/01/02,04,0,0,0.010,0.010,,0.013,,,,0.008,9,,N,0.7,3.7,8.9
28214010,2017/01/02,05,0,0,0.011,0.011,,0.011,,,,0.004,16,,NNW,1.1,3.6,9.0
28214010,2017/01/02,06,0,0.001,0.012,0.013,,0.007,,,,0.008,15,,SSW,0.4,2.8,9.3
28214010,2017/01/02,07,0,0.002,0.015,0.017,,0.003,,,,0.013,10,,CALM,0.2,2.4,9.6
28214010,2017/01/02,08,0,0.007,0.016,0.023,,0.003,,,,0.007,10,,NNW,1.6,3.1,9.3
28214010,2017/01/02,09,0,0.006,0.013,0.019,,0.011,,,,0.002,15,,NE,0.8,6.2,7.7
28214010,2017/01/02,10,0.001,0.005,0.011,0.016,,0.017,,,,0.004,21,,SSE,1.4,7.9,6.6
28214010,2017/01/02,11,0.001,0.002,0.008,0.010,,0.024,,,,0.004,13,,SSE,1.2,9.2,5.9
28214010,2017/01/02,12,0.002,0.004,0.012,0.016,,0.020,,,,0.006,24,,ESE,0.9,10.0,6.0
28214010,2017/01/02,13,0.003,0.005,0.014,0.019,,0.024,,,,0,20,,S,1.9,10.4,5.8
28214010,2017/01/02,14,0.004,0.005,0.015,0.020,,0.024,,,,0.001,21,,SE,1.5,11.2,5.7
28214010,2017/01/02,15,0.004,0.002,0.011,0.013,,0.031,,,,0.009,16,,NW,3.1,11.8,5.3
28214010,2017/01/02,16,0.004,0.001,0.008,0.009,,0.037,,,,0.020,18,,WSW,2.2,12.2,4.9
28214010,2017/01/02,17,0.003,0,0.008,0.008,,0.037,,,,0.019,18,,SW,1.2,11.0,5.7
28214010,2017/01/02,18,0.003,0,0.010,0.010,,0.031,,,,0.027,17,,WSW,1.0,9.7,6.6
28214010,2017/01/02,19,0.002,0.001,0.018,0.019,,0.020,,,,0.044,24,,NW,1.2,9.2,7.1
28214010,2017/01/02,20,0.002,0.001,0.018,0.019,,0.018,,,,0.035,17,,WNW,1.4,8.5,7.6
28214010,2017/01/02,21,0.002,0.001,0.020,0.021,,0.013,,,,0.019,20,,NW,1.6,8.2,7.9
28214010,2017/01/02,22,0.001,0.002,0.023,0.025,,0.011,,,,0.024,20,,WNW,0.6,7.7,8.2
28214010,2017/01/02,23,0.001,0.003,0.025,0.028,,0.006,,,,0.014,20,,WNW,0.5,6.8,8.7
28214010,2017/01/02,24,0.001,0,0.012,0.012,,0.021,,,,0.026,18,,WNW,1.7,7.6,8.0
28214010,2017/01/03,01,0.001,0,0.010,0.010,,0.023,,,,0.009,18,,NNW,1.7,7.7,7.4
