測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
28109010,2017/01/01,01,,0,0.012,0.012,,0.023,0.11,2.01,2.12,0.008,7,,NW,1.8,,
28109010,2017/01/01,02,,0,0.004,0.004,,0.036,0.02,1.94,1.96,0.008,7,,NW,2.1,,
28109010,2017/01/01,03,,0,0.003,0.003,,0.036,0.01,1.94,1.95,0.005,9,,N,1.1,,
28109010,2017/01/01,04,,0,0.007,0.007,,0.024,0.05,1.98,2.03,0.009,10,,N,1.5,,
28109010,2017/01/01,05,,0,0.005,0.005,,0.031,0.04,1.97,2.01,0.004,5,,WNW,1.7,,
28109010,2017/01/01,06,,0,0.006,0.006,,0.028,0.02,1.95,1.97,0.007,8,,E,1.0,,
28109010,2017/01/01,07,,0,0.008,0.008,,0.022,0.08,2.00,2.08,0.014,9,,WNW,2.5,,
28109010,2017/01/01,08,,0.005,0.015,0.020,,0.016,0.12,2.02,2.14,0.012,10,,N,0.9,,
28109010,2017/01/01,09,,0.006,0.015,0.021,,0.021,0.17,2.05,2.22,0.003,6,,WNW,1.6,,
28109010,2017/01/01,10,,0,0.002,0.002,,0.042,0,1.94,1.94,0.012,9,,WNW,2.2,,
28109010,2017/01/01,11,,0.002,0.006,0.008,,0.039,0.01,1.95,1.96,0.014,13,,W,4.6,,
28109010,2017/01/01,12,,0.002,0.006,0.008,,0.040,0,1.95,1.95,0.012,13,,W,3.8,,
28109010,2017/01/01,13,,0.004,0.011,0.015,,0.038,0,1.95,1.95,0.017,17,,W,4.0,,
28109010,2017/01/01,14,,0.002,0.007,0.009,,0.042,0,1.93,1.93,0.012,14,,W,3.5,,
28109010,2017/01/01,15,,0.002,0.008,0.010,,0.042,0,1.92,1.92,0.017,20,,WNW,2.7,,
28109010,2017/01/01,16,,0.001,0.007,0.008,,0.042,0,1.92,1.92,0.018,15,,W,2.4,,
28109010,2017/01/01,17,,0.001,0.009,0.010,,0.039,0.01,1.93,1.94,0.019,16,,W,3.1,,
28109010,2017/01/01,18,,0.002,0.016,0.018,,0.030,0.03,1.97,2.00,0.018,19,,W,1.1,,
