測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
28210530,2017/01/01,01,,0.005,0.017,0.022,,,,,,0.020,,,SE,0.4,,
28210530,2017/01/01,02,,0.004,0.015,0.019,,,,,,0.016,,,CALM,0.3,,
28210530,2017/01/01,03,,0.001,0.012,0.013,,,,,,0.017,,,ESE,0.7,,
28210530,2017/01/01,04,,0,0.009,0.009,,,,,,0.021,,,NNE,0.9,,
28210530,2017/01/01,05,,0.001,0.007,0.008,,,,,,0.015,,,CALM,0.3,,
28210530,2017/01/01,06,,0,0.007,0.007,,,,,,0.017,,,NE,1.1,,
28210530,2017/01/01,07,,0,0.006,0.006,,,,,,0.013,,,E,0.8,,
28210530,2017/01/01,08,,0.001,0.006,0.007,,,,,,0.017,,,NNE,1.3,,
28210530,2017/01/01,09,,0.003,0.005,0.008,,,,,,0.015,,,ENE,1.0,,
28210530,2017/01/01,10,,0.003,0.004,0.007,,,,,,0.017,,,NE,1.1,,
28210530,2017/01/01,11,,0.002,0.005,0.007,,,,,,0.023,,,S,0.5,,
28210530,2017/01/01,12,,0.010,0.014,0.024,,,,,,0.029,,,WSW,2.9,,
28210530,2017/01/01,13,,0.001,0.005,0.006,,,,,,0.025,,,WSW,2.2,,
28210530,2017/01/01,14,,0.004,0.011,0.015,,,,,,0.022,,,WSW,2.3,,
28210530,2017/01/01,15,,0.004,0.013,0.017,,,,,,0.006,,,SSW,2.2,,
28210530,2017/01/01,16,,0.001,0.008,0.009,,,,,,0.014,,,WSW,2.0,,
28210530,2017/01/01,17,,0,0.006,0.006,,,,,,0.022,,,SW,1.4,,
28210530,2017/01/01,18,,0,0.008,0.008,,,,,,0.020,,,SW,1.3,,
28210530,2017/01/01,19,,0,0.008,0.008,,,,,,0.015,,,NNE,1.1,,
28210530,2017/01/01,20,,0,0.011,0.011,,,,,,0.016,,,N,1.0,,
28210530,2017/01/01,21,,0,0.017,0.017,,,,,,0.015,,,ENE,0.7,,
28210530,2017/01/01,22,,0,0.014,0.014,,,,,,0.015,,,NNE,0.9,,
28210530,2017/01/01,23,,0,0.010,0.010,,,,,,0.011,,,ENE,0.9,,
28210530,2017/01/01,24,,0,0.008,0.008,,,,,,0.011,,,ENE,0.8,,
28210530,2017/01/02,01,,0,0.007,0.007,,,,,,0.012,,,NNE,1.1,,
28210530,2017/01/02,02,,0,0.006,0.006,,,,,,0.012,,,NE,1.3,,
28210530,2017/01/02,03,,0,0.005,0.005,,,,,,0.013,,,NNE,1.0,,
28210530,2017/01/02,04,,0,0.005,0.005,,,,,,0.010,,,NNE,0.9,,
28210530,2017/01/02,05,,0,0.004,0.004,,,,,,0.012,,,ENE,1.1,,
28210530,2017/01/02,06,,0,0.004,0.004,,,,,,0.011,,,NNE,1.5,,
28210530,2017/01/02,07,,0,0.006,0.006,,,,,,0.011,,,ENE,0.5,,
28210530,2017/01/02,08,,0.002,0.007,0.009,,,,,,0.011,,,NNE,1.0,,
28210530,2017/01/02,09,,0.002,0.005,0.007,,,,,,0.018,,,NE,0.7,,
28210530,2017/01/02,10,,0.004,0.007,0.011,,,,,,0.020,,,ENE,0.9,,
28210530,2017/01/02,11,,0.005,0.008,0.013,,,,,,0.028,,,W,1.6,,
28210530,2017/01/02,12,,0.005,0.011,0.016,,,,,,0.033,,,SW,1.6,,
28210530,2017/01/02,13,,0.006,0.012,0.018,,,,,,0.033,,,SSW,2.2,,
28210530,2017/01/02,14,,0.005,0.012,0.017,,,,,,0.033,,,SW,2.3,,
28210530,2017/01/02,15,,0.005,0.015,0.020,,,,,,0.019,,,SW,2.5,,
28210530,2017/01/02,16,,0.002,0.012,0.014,,,,,,0.025,,,W,2.6,,
28210530,2017/01/02,17,,0.001,0.013,0.014,,,,,,0.028,,,WSW,1.8,,
28210530,2017/01/02,18,,0.001,0.016,0.017,,,,,,0.026,,,WSW,1.0,,
28210530,2017/01/02,19,,0,0.020,0.020,,,,,,0.025,,,NE,0.6,,
28210530,2017/01/02,20,,0.007,0.030,0.037,,,,,,0.030,,,W,0.5,,
28210530,2017/01/02,21,,0.014,0.030,0.044,,,,,,0.031,,,ENE,0.4,,
28210530,2017/01/02,22,,0.012,0.025,0.037,,,,,,0.029,,,CALM,0.3,,
28210530,2017/01/02,23,,0.015,0.023,0.038,,,,,,0.029,,,W,0.9,,
28210530,2017/01/02,24,,0.009,0.018,0.027,,,,,,0.023,,,WNW,1.1,,
28210530,2017/01/03,01,,0.001,0.015,0.016,,,,,,0.017,,,CALM,0.3,,
28210530,2017/01/03,02,,0.002,0.016,0.018,,,,,,0.018,,,E,0.6,,
28210530,2017/01/03,03,,0.001,0.014,0.015,,,,,,0.021,,,NNE,1.0,,
28210530,2017/01/03,04,,0.001,0.011,0.012,,,,,,0.020,,,ESE,0.4,,
28210530,2017/01/03,05,,0,0.010,0.010,,,,,,0.021,,,CALM,0.3,,
28210530,2017/01/03,06,,0.001,0.010,0.011,,,,,,0.018,,,NNE,0.6,,
28210530,2017/01/03,07,,0.013,0.012,0.025,,,,,,0.020,,,NE,0.9,,
28210530,2017/01/03,08,,0.010,0.013,0.023,,,,,,0.018,,,NE,0.5,,
28210530,2017/01/03,09,,0.007,0.009,0.016,,,,,,0.020,,,ENE,1.2,,
28210530,2017/01/03,10,,0.005,0.007,0.012,,,,,,0.023,,,ESE,1.4,,
