測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13122520,2017/01/01,01,,,,,,,,,,0.034,37,,,,,
13122520,2017/01/01,02,,0.031,0.040,0.071,,,,,,0.037,37,,,,,
13122520,2017/01/01,03,,0.015,0.033,0.048,,,,,,0.042,40,,,,,
13122520,2017/01/01,04,,0.005,0.022,0.027,,,,,,0.031,31,,,,,
13122520,2017/01/01,05,,0.004,0.018,0.022,,,,,,0.023,22,,,,,
13122520,2017/01/01,06,,0.011,0.021,0.032,,,,,,0.020,18,,,,,
13122520,2017/01/01,07,,0.019,0.023,0.042,,,,,,0.018,21,,,,,
13122520,2017/01/01,08,,0.022,0.022,0.044,,,,,,0.018,21,,,,,
13122520,2017/01/01,09,,0.015,0.019,0.034,,,,,,0.015,15,,,,,
13122520,2017/01/01,10,,0.014,0.020,0.034,,,,,,0.018,12,,,,,
13122520,2017/01/01,11,,0.011,0.019,0.030,,,,,,0.012,15,,,,,
13122520,2017/01/01,12,,0.005,0.013,0.018,,,,,,0.007,6,,,,,
13122520,2017/01/01,13,,0.005,0.013,0.018,,,,,,0.008,5,,,,,
13122520,2017/01/01,14,,0.004,0.012,0.016,,,,,,0.007,8,,,,,
13122520,2017/01/01,15,,0.003,0.011,0.014,,,,,,0.007,6,,,,,
13122520,2017/01/01,16,,0.003,0.019,0.022,,,,,,0.014,10,,,,,
13122520,2017/01/01,17,,0.004,0.029,0.033,,,,,,0.013,9,,,,,
13122520,2017/01/01,18,,0.005,0.038,0.043,,,,,,0.014,12,,,,,
13122520,2017/01/01,19,,0.027,0.047,0.074,,,,,,0.018,16,,,,,
13122520,2017/01/01,20,,0.066,0.054,0.120,,,,,,0.019,21,,,,,
13122520,2017/01/01,21,,0.033,0.053,0.086,,,,,,0.017,18,,,,,
13122520,2017/01/01,22,,0.021,0.045,0.066,,,,,,0.012,12,,,,,
13122520,2017/01/01,23,,0.008,0.030,0.038,,,,,,0.009,8,,,,,
13122520,2017/01/01,24,,0.007,0.027,0.034,,,,,,0.009,11,,,,,
13122520,2017/01/02,01,,0.052,0.046,0.098,,,,,,0.014,12,,,,,
13122520,2017/01/02,02,,0.073,0.045,0.118,,,,,,0.013,13,,,,,
13122520,2017/01/02,03,,0.060,0.039,0.099,,,,,,0.012,12,,,,,
13122520,2017/01/02,04,,0.027,0.037,0.064,,,,,,0.012,12,,,,,
13122520,2017/01/02,05,,0.018,0.037,0.055,,,,,,0.013,13,,,,,
13122520,2017/01/02,06,,0.009,0.026,0.035,,,,,,0.011,10,,,,,
13122520,2017/01/02,07,,0.007,0.023,0.030,,,,,,0.013,12,,,,,
13122520,2017/01/02,08,,0.021,0.027,0.048,,,,,,0.012,14,,,,,
13122520,2017/01/02,09,,0.018,0.026,0.044,,,,,,0.010,12,,,,,
13122520,2017/01/02,10,,0.017,0.024,0.041,,,,,,0.015,12,,,,,
13122520,2017/01/02,11,,0.011,0.019,0.030,,,,,,0.014,11,,,,,
13122520,2017/01/02,12,,0.007,0.017,0.024,,,,,,0.013,14,,,,,
13122520,2017/01/02,13,,0.004,0.013,0.017,,,,,,0.011,10,,,,,
13122520,2017/01/02,14,,0.003,0.013,0.016,,,,,,0.011,14,,,,,
13122520,2017/01/02,15,,0.005,0.017,0.022,,,,,,0.013,13,,,,,
13122520,2017/01/02,16,,0.002,0.013,0.015,,,,,,0.012,11,,,,,
13122520,2017/01/02,17,,0.009,0.030,0.039,,,,,,0.016,12,,,,,
13122520,2017/01/02,18,,0.006,0.030,0.036,,,,,,0.015,16,,,,,
13122520,2017/01/02,19,,0.012,0.045,0.057,,,,,,0.020,16,,,,,
13122520,2017/01/02,20,,0.057,0.049,0.106,,,,,,0.025,23,,,,,
13122520,2017/01/02,21,,0.041,0.050,0.091,,,,,,0.025,26,,,,,
13122520,2017/01/02,22,,0.081,0.051,0.132,,,,,,0.029,25,,,,,
13122520,2017/01/02,23,,0.081,0.054,0.135,,,,,,0.031,30,,,,,
13122520,2017/01/02,24,,0.027,0.042,0.069,,,,,,0.020,20,,,,,
13122520,2017/01/03,01,,0.026,0.040,0.066,,,,,,0.021,18,,,,,
13122520,2017/01/03,02,,0.035,0.040,0.075,,,,,,0.022,18,,,,,
13122520,2017/01/03,03,,0.045,0.039,0.084,,,,,,0.021,21,,,,,
13122520,2017/01/03,04,,0.027,0.036,0.063,,,,,,0.016,18,,,,,
13122520,2017/01/03,05,,0.036,0.035,0.071,,,,,,0.017,18,,,,,
13122520,2017/01/03,06,,0.015,0.031,0.046,,,,,,0.018,16,,,,,
13122520,2017/01/03,07,,0.010,0.024,0.034,,,,,,0.016,15,,,,,
13122520,2017/01/03,08,,0.018,0.025,0.043,,,,,,0.017,17,,,,,
13122520,2017/01/03,09,,0.018,0.027,0.045,,,,,,0.017,18,,,,,
