測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13112010,2017/01/01,01,0.001,0.006,0.035,0.041,0.5,0.003,0.37,2.23,2.60,0.026,26,,NW,2.3,4.1,66.6
13112010,2017/01/01,02,0.001,0,0.025,0.025,0.4,0.009,0.27,2.14,2.41,0.039,35,,NNW,1.9,3.6,65.2
13112010,2017/01/01,03,0.001,0,0.025,0.025,0.4,0.008,0.25,2.10,2.35,0.039,37,,NNW,1.8,3.7,64.6
13112010,2017/01/01,04,0.001,0,0.024,0.024,0.4,0.007,0.25,2.11,2.36,0.038,37,,NNE,0.7,3.7,65.8
13112010,2017/01/01,05,0,0,0.021,0.021,0.4,0.009,0.23,2.10,2.33,0.034,34,,NNW,2.0,3.1,67.7
13112010,2017/01/01,06,0,0,0.018,0.018,0.3,0.010,0.18,2.06,2.24,0.029,27,,NNW,1.9,2.5,69.5
13112010,2017/01/01,07,0,0,0.017,0.017,0.3,0.009,0.19,2.10,2.29,0.020,22,,NNW,2.1,2.3,71.1
13112010,2017/01/01,08,0,0.003,0.016,0.019,0.3,0.010,0.17,2.08,2.25,0.019,20,,NNW,2.1,2.6,70.1
13112010,2017/01/01,09,0.001,0.006,0.014,0.020,0.3,0.014,0.17,2.07,2.24,0.017,19,,NNW,1.7,4.5,64.5
13112010,2017/01/01,10,0,0.006,0.013,0.019,0.3,0.021,0.17,2.06,2.23,0.014,15,,WNW,3.1,8.4,49.9
13112010,2017/01/01,11,0,0.002,0.008,0.010,0.2,0.034,0.12,1.99,2.11,0.009,12,,NW,3.1,10.6,41.4
13112010,2017/01/01,12,0,0,0.005,0.005,0.2,0.039,0.10,1.96,2.06,0.006,6,,N,1.9,11.5,35.4
13112010,2017/01/01,13,0,0,0.004,0.004,0.1,0.042,0.08,1.95,2.03,0.007,7,,N,1.5,12.3,33.6
13112010,2017/01/01,14,0.001,0,0.004,0.004,0.1,0.042,0.07,1.95,2.02,0.005,3,,S,0.4,12.9,30.1
