測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13117520,2017/01/01,01,,0.012,0.035,0.047,,,,,,0.027,31,,NNW,0.6,4.7,62.6
13117520,2017/01/01,02,,0.007,0.030,0.037,,,,,,0.034,40,,CALM,0.2,4.2,64.2
13117520,2017/01/01,03,,0.005,0.026,0.031,,,,,,0.035,35,,NE,0.4,4.2,67.5
13117520,2017/01/01,04,,0.002,0.021,0.023,,,,,,0.035,28,,CALM,0.2,4.0,67.7
13117520,2017/01/01,05,,0.005,0.019,0.024,,,,,,0.024,22,,N,0.6,3.7,65.7
13117520,2017/01/01,06,,0.006,0.016,0.022,,,,,,0.018,19,,N,0.3,3.4,67.2
13117520,2017/01/01,07,,0.013,0.022,0.035,,,,,,0.019,21,,NNW,0.4,2.8,71.0
13117520,2017/01/01,08,,0.022,0.022,0.044,,,,,,0.020,21,,N,0.4,3.5,69.0
13117520,2017/01/01,09,,0.024,0.022,0.046,,,,,,0.022,20,,N,0.3,4.5,63.9
13117520,2017/01/01,10,,0.016,0.019,0.035,,,,,,0.014,16,,N,0.5,6.8,57.2
13117520,2017/01/01,11,,0.008,0.016,0.024,,,,,,0.014,12,,NE,0.3,9.6,46.7
13117520,2017/01/01,12,,0.005,0.013,0.018,,,,,,0.007,3,,NNW,0.5,12.8,38.6
13117520,2017/01/01,13,,0.003,0.008,0.011,,,,,,0.011,8,,CALM,0.2,13.2,37.6
13117520,2017/01/01,14,,0.003,0.008,0.011,,,,,,0.016,11,,SW,0.5,12.9,35.1
13117520,2017/01/01,15,,0.003,0.009,0.012,,,,,,0.004,5,,SSE,0.3,11.9,39.1
13117520,2017/01/01,16,,0.002,0.016,0.018,,,,,,0,7,,CALM,0.2,11.4,38.8
13117520,2017/01/01,17,,0.007,0.033,0.040,,,,,,0.004,14,,CALM,0,10.8,49.1
13117520,2017/01/01,18,,0.050,0.054,0.104,,,,,,0.011,21,,CALM,0,10.1,52.6
