測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13122010,2017/01/01,01,,0.056,0.044,0.100,,0.001,,,,0.032,29,,NNW,1.0,3.9,77.1
13122010,2017/01/01,02,,0.032,0.042,0.074,,0.001,,,,0.028,31,,N,0.6,3.2,71.7
13122010,2017/01/01,03,,0.010,0.033,0.043,,0.001,,,,0.043,35,,NE,1.0,2.8,72.0
13122010,2017/01/01,04,,0.002,0.023,0.025,,0.005,,,,0.030,28,,NNE,0.4,2.8,73.0
13122010,2017/01/01,05,,0.001,0.015,0.016,,0.011,,,,0.021,20,,N,1.0,2.9,72.0
13122010,2017/01/01,06,,0,0.012,0.012,,0.013,,,,0.012,17,,N,1.1,2.7,72.6
13122010,2017/01/01,07,,0.001,0.014,0.015,,0.012,,,,0.012,15,,NNW,1.3,2.6,74.6
13122010,2017/01/01,08,,0.003,0.014,0.017,,0.012,,,,0.015,15,,N,1.0,3.5,71.9
13122010,2017/01/01,09,,0.005,0.012,0.017,,0.016,,,,0.014,14,,N,1.2,5.2,65.1
13122010,2017/01/01,10,,0.005,0.012,0.017,,0.020,,,,0.014,12,,N,1.5,7.5,55.4
13122010,2017/01/01,11,,0.004,0.010,0.014,,0.026,,,,0.007,12,,N,1.3,10.2,49.2
13122010,2017/01/01,12,,0.003,0.008,0.011,,0.033,,,,0.009,10,,NNW,1.8,12.0,42.5
13122010,2017/01/01,13,,0.002,0.007,0.009,,0.038,,,,0.007,5,,NNW,1.9,13.0,35.7
13122010,2017/01/01,14,,0.001,0.004,0.005,,0.042,,,,0.005,6,,NW,1.5,13.5,34.6
13122010,2017/01/01,15,,0.001,0.004,0.005,,0.043,,,,0.003,8,,SW,1.5,13.5,42.8
13122010,2017/01/01,16,,0.002,0.015,0.017,,0.033,,,,0.011,11,,SW,1.2,11.7,49.4
13122010,2017/01/01,17,,0.001,0.019,0.020,,0.026,,,,0.013,10,,SSW,0.3,9.6,56.0
13122010,2017/01/01,18,,0.001,0.030,0.031,,0.015,,,,0.018,12,,SW,0.4,8.4,59.7
13122010,2017/01/01,19,,0.005,0.042,0.047,,0.004,,,,0.017,14,,CALM,0,7.1,68.7
13122010,2017/01/01,20,,0.026,0.049,0.075,,0.001,,,,0.021,20,,CALM,0.1,6.5,72.0
13122010,2017/01/01,21,,0.023,0.050,0.073,,0.002,,,,0.014,17,,CALM,0.2,6.6,65.2
13122010,2017/01/01,22,,0.014,0.049,0.063,,0.002,,,,0.010,16,,NNW,0.7,6.3,60.7
13122010,2017/01/01,23,,0.003,0.033,0.036,,0.012,,,,0.001,9,,N,0.6,6.4,59.8
13122010,2017/01/01,24,,0.001,0.026,0.027,,0.014,,,,0.011,9,,CALM,0,4.5,67.5
13122010,2017/01/02,01,,,,,,0.002,,,,0.009,12,,CALM,0.1,4.5,72.6
13122010,2017/01/02,02,,0.006,0.034,0.040,,0.001,,,,0.009,11,,SE,0.3,3.1,74.2
13122010,2017/01/02,03,,0.004,0.030,0.034,,0.002,,,,0.010,10,,CALM,0.1,3.0,75.5
13122010,2017/01/02,04,,0.002,0.026,0.028,,0.004,,,,0.009,9,,NNE,0.6,3.2,73.2
13122010,2017/01/02,05,,0.001,0.029,0.030,,0.005,,,,0.015,9,,NNE,1.0,3.4,71.3
13122010,2017/01/02,06,,0.001,0.023,0.024,,0.008,,,,0.006,10,,NE,0.6,3.6,70.9
13122010,2017/01/02,07,,0.001,0.018,0.019,,0.012,,,,0.009,10,,NE,0.5,3.4,70.9
13122010,2017/01/02,08,,0.002,0.018,0.020,,0.013,,,,0.002,9,,NW,0.6,4.8,66.9
13122010,2017/01/02,09,,0.003,0.018,0.021,,0.014,,,,0.005,11,,N,0.4,5.7,61.7
13122010,2017/01/02,10,,0.005,0.015,0.020,,0.018,,,,0.010,11,,NNW,1.0,7.3,56.5
13122010,2017/01/02,11,,0.005,0.013,0.018,,0.025,,,,0.013,13,,N,1.0,8.8,49.5
13122010,2017/01/02,12,,0.004,0.011,0.015,,0.029,,,,0.006,13,,NW,0.8,10.5,46.4
13122010,2017/01/02,13,,0.003,0.010,0.013,,0.034,,,,0.007,11,,NNW,0.6,11.3,43.6
13122010,2017/01/02,14,,0.002,0.011,0.013,,0.037,,,,0.015,13,,NNE,1.3,13.0,45.7
13122010,2017/01/02,15,,0.002,0.010,0.012,,0.038,,,,0.009,12,,NE,0.7,13.0,45.5
13122010,2017/01/02,16,,0.001,0.010,0.011,,0.038,,,,0.010,12,,E,0.5,11.7,49.5
13122010,2017/01/02,17,,0,0.013,0.013,,0.032,,,,0.020,13,,CALM,0.2,9.5,56.8
13122010,2017/01/02,18,,0.002,0.029,0.031,,0.016,,,,0.018,14,,CALM,0.1,8.2,61.8
13122010,2017/01/02,19,,0.018,0.046,0.064,,0.001,,,,0.026,23,,CALM,0.1,6.9,70.0
13122010,2017/01/02,20,,0.030,0.047,0.077,,0.001,,,,0.026,22,,SSE,0.3,6.3,71.5
13122010,2017/01/02,21,,0.055,0.048,0.103,,0.001,,,,0.022,24,,CALM,0,5.3,76.4
13122010,2017/01/02,22,,0.071,0.049,0.120,,0.001,,,,0.031,28,,CALM,0.2,5.2,80.1
13122010,2017/01/02,23,,0.078,0.057,0.135,,0.001,,,,0.030,27,,N,0.4,5.4,77.0
13122010,2017/01/02,24,,0.020,0.043,0.063,,0.001,,,,0.023,21,,NNW,0.4,5.2,73.7
13122010,2017/01/03,01,,0.007,0.037,0.044,,0.001,,,,0.019,20,,CALM,0.1,4.1,76.9
13122010,2017/01/03,02,,0.020,0.035,0.055,,0.001,,,,0.023,22,,CALM,0,3.5,80.2
13122010,2017/01/03,03,,0.025,0.034,0.059,,0.001,,,,0.023,20,,CALM,0.2,2.8,81.0
13122010,2017/01/03,04,,0.013,0.033,0.046,,0.001,,,,0.013,18,,CALM,0.1,2.7,81.3
