測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13216010,2017/01/01,01,,,,,,0.012,,,,0.033,27,,NW,2.6,3.4,67.0
13216010,2017/01/01,02,,0.001,0.018,0.019,,0.014,,,,0.032,28,,NW,1.4,3.6,65.7
13216010,2017/01/01,03,,0.001,0.020,0.021,,0.013,,,,0.032,30,,NW,0.9,3.5,66.1
13216010,2017/01/01,04,,0.001,0.024,0.025,,0.008,,,,0.032,30,,N,0.3,2.9,68.9
13216010,2017/01/01,05,,0.002,0.024,0.026,,0.006,,,,0.036,32,,N,0.5,1.9,73.1
13216010,2017/01/01,06,,0.003,0.022,0.025,,0.005,,,,0.021,24,,NW,0.9,1.4,75.8
13216010,2017/01/01,07,,0.005,0.022,0.027,,0.004,,,,0.023,17,,NW,1.5,2.0,75.7
13216010,2017/01/01,08,,0.005,0.016,0.021,,0.010,,,,0.019,12,,NW,0.9,2.3,72.5
13216010,2017/01/01,09,,0.011,0.017,0.028,,0.012,,,,0.026,16,,NW,0.9,5.2,63.5
13216010,2017/01/01,10,,0.011,0.016,0.027,,0.020,,,,0.011,15,,NNW,3.1,9.5,47.2
13216010,2017/01/01,11,,0.001,0.004,0.005,,0.038,,,,0.001,8,,N,4.0,10.6,42.3
13216010,2017/01/01,12,,0.001,0.003,0.004,,0.040,,,,0.006,4,,NW,2.8,11.9,38.9
13216010,2017/01/01,13,,0.001,0.003,0.004,,0.042,,,,0.009,6,,NNE,2.1,12.0,40.2
13216010,2017/01/01,14,,0.001,0.003,0.004,,0.044,,,,0.007,5,,ENE,0.8,12.4,35.8
13216010,2017/01/01,15,,0.001,0.003,0.004,,0.044,,,,0.009,5,,ESE,1.8,13.4,35.1
13216010,2017/01/01,16,,0.001,0.003,0.004,,0.044,,,,0.007,5,,SSE,1.2,13.4,33.4
13216010,2017/01/01,17,,0,0.008,0.008,,0.040,,,,0.004,10,,S,0.9,11.6,41.5
13216010,2017/01/01,18,,0.001,0.023,0.024,,0.026,,,,0.025,16,,S,0.9,10.7,46.5
13216010,2017/01/01,19,,0.001,0.024,0.025,,0.024,,,,0.013,16,,SSW,1.1,9.6,47.4
13216010,2017/01/01,20,,0.001,0.023,0.024,,0.023,,,,0.007,11,,NW,1.2,9.2,45.2
13216010,2017/01/01,21,,0.001,0.024,0.025,,0.018,,,,0.011,11,,SW,1.0,7.1,55.9
13216010,2017/01/01,22,,0.001,0.028,0.029,,0.014,,,,0.010,9,,WNW,1.0,7.6,53.9
13216010,2017/01/01,23,,0.001,0.028,0.029,,0.012,,,,0.007,12,,SW,1.1,6.2,62.6
13216010,2017/01/01,24,,0.001,0.024,0.025,,0.009,,,,0.009,9,,SW,0.8,5.3,69.3
13216010,2017/01/02,01,,0.001,0.013,0.014,,0.020,,,,0.003,7,,W,0.4,5.1,68.8
13216010,2017/01/02,02,,0,0.010,0.010,,0.021,,,,0.013,6,,W,0.5,4.8,72.0
13216010,2017/01/02,03,,0,0.008,0.008,,0.020,,,,0.009,5,,WSW,0.7,4.8,71.1
13216010,2017/01/02,04,,0.001,0.008,0.009,,0.020,,,,0.005,5,,WSW,0.6,4.4,67.8
