測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13108020,2017/01/01,01,,0.003,0.031,0.034,,0.007,0.16,2.08,2.24,0.017,10,,CALM,0,7.2,64.6
13108020,2017/01/01,02,0.002,0.001,0.028,0.029,,0.008,0.16,2.08,2.24,0.025,17,,CALM,0.1,6.0,62.8
13108020,2017/01/01,03,0.001,0.001,0.026,0.027,,0.008,0.18,2.06,2.24,0.033,22,,CALM,0.1,6.0,60.7
13108020,2017/01/01,04,0.001,0,0.016,0.016,,0.016,0.11,2.01,2.12,0.021,16,,CALM,0.2,5.9,61.5
13108020,2017/01/01,05,0.001,0,0.015,0.015,,0.017,0.08,1.99,2.07,0.016,13,,CALM,0,5.6,63.0
13108020,2017/01/01,06,0.001,0,0.015,0.015,,0.014,0.08,1.99,2.07,0.016,13,,CALM,0,4.9,64.9
13108020,2017/01/01,07,0.001,0.002,0.020,0.022,,0.008,0.08,1.99,2.07,0.016,14,,CALM,0,4.7,67.3
13108020,2017/01/01,08,0.001,0.005,0.019,0.024,,0.008,0.11,2.02,2.13,0.016,14,,CALM,0,4.5,68.1
13108020,2017/01/01,09,0.001,0.011,0.021,0.032,,0.008,0.12,2.04,2.16,0.017,14,,CALM,0,6.2,62.1
13108020,2017/01/01,10,0.001,0.007,0.016,0.023,,0.017,0.09,2.02,2.11,0.012,10,,W,0.3,9.7,51.4
13108020,2017/01/01,11,0.001,0.004,0.011,0.015,,0.027,0.07,1.97,2.04,0.010,7,,NE,0.9,11.5,48.3
13108020,2017/01/01,12,0.001,0.003,0.010,0.013,,0.032,0.06,1.95,2.01,0.010,6,,CALM,0.2,13.5,42.5
13108020,2017/01/01,13,0.005,0.006,0.015,0.021,,0.027,0.06,2.10,2.16,0.011,10,,SE,0.7,12.7,46.7
13108020,2017/01/01,14,0.006,0.006,0.017,0.023,,0.027,0.06,2.17,2.23,0.014,9,,S,1.3,12.6,52.2
