測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
18207520,2017/01/01,01,,0.001,0.007,0.008,0.3,,0.07,1.95,2.02,0.003,,,CALM,0.2,,
18207520,2017/01/01,02,,0.001,0.004,0.005,0.2,,0.05,1.94,1.99,0.003,,,S,1.5,,
18207520,2017/01/01,03,,0.001,0.006,0.007,0.3,,0.07,1.95,2.02,0.013,,,SSW,1.3,,
18207520,2017/01/01,04,,0.003,0.005,0.008,0.3,,0.05,1.95,2.00,0.003,,,SSW,0.9,,
18207520,2017/01/01,05,,0.001,0.004,0.005,0.2,,0.04,1.94,1.98,0.009,,,SSE,2.2,,
18207520,2017/01/01,06,,0.001,0.004,0.005,0.2,,0.05,1.95,2.00,0.004,,,NNE,1.1,,
18207520,2017/01/01,07,,0.002,0.006,0.008,0.3,,0.05,1.95,2.00,0.008,,,SSW,1.2,,
18207520,2017/01/01,08,,0.002,0.007,0.009,0.3,,0.08,1.95,2.03,0.002,,,NNW,1.1,,
18207520,2017/01/01,09,,0.003,0.007,0.010,0.3,,0.16,1.95,2.11,0.006,,,NE,0.6,,
18207520,2017/01/01,10,,0.002,0.005,0.007,0.3,,0.06,1.94,2.00,0.007,,,SW,0.6,,
18207520,2017/01/01,11,,0.001,0.004,0.005,0.3,,0.05,1.94,1.99,0.006,,,CALM,0.2,,
18207520,2017/01/01,12,,0.001,0.003,0.004,0.3,,0.05,1.93,1.98,0.005,,,ENE,0.7,,
18207520,2017/01/01,13,,0.001,0.004,0.005,0.3,,0.05,1.94,1.99,0.008,,,SW,0.6,,
18207520,2017/01/01,14,,0,0.002,0.002,0.2,,0.03,1.93,1.96,0.004,,,WNW,0.6,,
18207520,2017/01/01,15,,0.001,0.004,0.005,0.3,,0.02,1.93,1.95,0.003,,,ENE,1.2,,
18207520,2017/01/01,16,,0.002,0.006,0.008,0.3,,0.02,1.93,1.95,0.007,,,E,0.7,,
18207520,2017/01/01,17,,0.003,0.006,0.009,0.3,,0.04,1.94,1.98,0.006,,,SE,2.0,,
18207520,2017/01/01,18,,0.003,0.004,0.007,0.3,,0.07,1.94,2.01,0.016,,,SE,1.7,,
18207520,2017/01/01,19,,0.005,0.007,0.012,0.3,,0.06,1.95,2.01,0.017,,,SE,1.4,,
18207520,2017/01/01,20,,0.003,0.010,0.013,0.3,,0.07,1.95,2.02,0.008,,,NE,0.5,,
18207520,2017/01/01,21,,0.003,0.006,0.009,0.3,,0.04,1.94,1.98,0.008,,,SSE,0.9,,
18207520,2017/01/01,22,,0.003,0.010,0.013,0.3,,0.06,1.95,2.01,0.004,,,SE,0.4,,
18207520,2017/01/01,23,,0.003,0.010,0.013,0.3,,0.08,1.94,2.02,0.011,,,SSW,0.6,,
18207520,2017/01/01,24,,0.004,0.010,0.014,0.4,,,,,0.009,,,SSE,0.5,,
18207520,2017/01/02,01,,0.004,0.009,0.013,0.3,,,,,0.007,,,CALM,0.2,,
18207520,2017/01/02,02,,0.002,0.008,0.010,0.3,,0.09,1.96,2.05,0.005,,,CALM,0.2,,
18207520,2017/01/02,03,,0.004,0.007,0.011,0.3,,0.09,1.96,2.05,0.004,,,SSE,1.0,,
18207520,2017/01/02,04,,0.003,0.005,0.008,0.2,,0.04,1.95,1.99,0.006,,,W,0.8,,
18207520,2017/01/02,05,,0.003,0.006,0.009,0.3,,0.06,1.96,2.02,0.006,,,SE,0.7,,
18207520,2017/01/02,06,,0.004,0.007,0.011,0.2,,0.05,1.96,2.01,0.010,,,S,0.9,,
18207520,2017/01/02,07,,0.008,0.010,0.018,0.3,,0.05,1.95,2.00,0.008,,,WNW,0.9,,
18207520,2017/01/02,08,,0.011,0.009,0.020,0.3,,0.08,1.96,2.04,0.010,,,S,0.6,,
18207520,2017/01/02,09,,0.010,0.008,0.018,0.3,,0.19,1.96,2.15,0.012,,,S,1.0,,
18207520,2017/01/02,10,,0.008,0.007,0.015,0.4,,0.22,1.95,2.17,0.010,,,SSE,1.6,,
18207520,2017/01/02,11,,0.006,0.006,0.012,0.4,,0.09,1.94,2.03,0.010,,,SW,2.2,,
18207520,2017/01/02,12,,0.001,0.003,0.004,0.3,,0.02,1.94,1.96,0.014,,,SW,3.4,,
18207520,2017/01/02,13,,0.001,0.003,0.004,0.2,,0.02,1.93,1.95,0.008,,,SW,2.8,,
18207520,2017/01/02,14,,0.001,0.003,0.004,0.2,,0.02,1.93,1.95,0.014,,,SW,2.3,,
18207520,2017/01/02,15,,0.001,0.003,0.004,0.3,,0.02,1.93,1.95,0.013,,,SW,2.0,,
18207520,2017/01/02,16,,0.001,0.004,0.005,0.3,,0.02,1.93,1.95,0.005,,,SSW,2.3,,
18207520,2017/01/02,17,,0.002,0.007,0.009,0.3,,0.06,1.93,1.99,0.014,,,ESE,1.9,,
18207520,2017/01/02,18,,0.002,0.008,0.010,0.3,,0.07,1.94,2.01,0.025,,,NE,0.8,,
18207520,2017/01/02,19,,0.002,0.008,0.010,0.3,,0.12,1.94,2.06,0.018,,,S,1.7,,
18207520,2017/01/02,20,,0.004,0.007,0.011,0.3,,0.05,1.94,1.99,0.022,,,E,0.9,,
18207520,2017/01/02,21,,0.003,0.010,0.013,0.4,,0.05,1.95,2.00,0.020,,,SSE,0.5,,
18207520,2017/01/02,22,,0.003,0.007,0.010,0.3,,0.07,1.94,2.01,0.013,,,ESE,0.7,,
18207520,2017/01/02,23,,0.004,0.009,0.013,0.4,,0.06,1.95,2.01,0.016,,,SSE,0.7,,
18207520,2017/01/02,24,,0.002,0.008,0.010,0.3,,0.09,1.95,2.04,0.021,,,W,1.5,,
18207520,2017/01/03,01,,0.003,0.008,0.011,,,0.08,1.97,2.05,0.013,,,S,1.5,,
18207520,2017/01/03,02,,0.002,0.006,0.008,0.3,,0.06,1.97,2.03,0.018,,,SE,0.8,,
18207520,2017/01/03,03,,0.002,0.005,0.007,0.3,,0.06,1.97,2.03,0.013,,,S,0.7,,
18207520,2017/01/03,04,,0.002,0.008,0.010,0.3,,0.06,1.97,2.03,0.015,,,SSE,1.3,,
18207520,2017/01/03,05,,0.002,0.006,0.008,0.3,,0.06,1.97,2.03,0.017,,,WSW,0.8,,
18207520,2017/01/03,06,,0.003,0.010,0.013,0.3,,0.06,1.97,2.03,0.012,,,SSE,0.4,,
18207520,2017/01/03,07,,0.002,0.007,0.009,0.3,,0.06,1.97,2.03,0.019,,,ESE,0.9,,
18207520,2017/01/03,08,,0.008,0.015,0.023,0.4,,0.08,1.98,2.06,0.014,,,SSW,1.3,,
18207520,2017/01/03,09,,0.008,0.016,0.024,0.5,,0.16,1.98,2.14,0.020,,,CALM,0.2,,
18207520,2017/01/03,10,,0.005,0.009,0.014,0.4,,0.11,1.98,2.09,0.014,,,SW,0.7,,
18207520,2017/01/03,11,,0.002,0.008,0.010,0.4,,0.27,1.98,2.25,0.015,,,WNW,0.5,,
18207520,2017/01/03,12,,0,0.004,0.004,0.4,,0.08,1.98,2.06,0.015,,,NNE,3.4,,
18207520,2017/01/03,13,,0,0.003,0.003,0.4,,0.04,1.98,2.02,0.024,,,N,4.8,,
18207520,2017/01/03,14,,0.001,0.003,0.004,0.4,,0.04,1.99,2.03,0.028,,,NNE,3.5,,
18207520,2017/01/03,15,,0.001,0.005,0.006,0.4,,0.05,1.99,2.04,0.029,,,ENE,1.5,,
18207520,2017/01/03,16,,0.002,0.007,0.009,0.4,,0.05,1.99,2.04,0.023,,,NNE,0.6,,
18207520,2017/01/03,17,,0,0.004,0.004,0.4,,0.05,1.99,2.04,0.020,,,NW,1.6,,
18207520,2017/01/03,18,,0.004,0.009,0.013,0.5,,0.07,1.99,2.06,0.030,,,SSE,1.0,,
18207520,2017/01/03,19,,0.006,0.011,0.017,0.5,,0.11,2.01,2.12,0.022,,,SE,0.9,,
18207520,2017/01/03,20,,0.007,0.009,0.016,0.5,,0.10,2.01,2.11,0.019,,,SSE,0.9,,
18207520,2017/01/03,21,,0.005,0.012,0.017,0.5,,0.10,2.00,2.10,0.023,,,S,0.5,,
18207520,2017/01/03,22,,0.007,0.013,0.020,0.6,,0.11,2.01,2.12,0.028,,,SE,1.0,,
18207520,2017/01/03,23,,0.004,0.009,0.013,0.5,,0.08,2.00,2.08,0.021,,,S,0.6,,
18207520,2017/01/03,24,,0.005,0.011,0.016,0.5,,0.09,2.01,2.10,0.018,,,CALM,0.2,,
